year,sales,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,rnd,capex,ocf,fcf,interest_expense,roe,operating_margin,current_ratio_%,debt_ratio,interest_coverage,sales_growth
2021,1161284077161.0,131814933901.0,102879224817.0,1186189143728.0,625155643773.0,561033499955.0,690201851352.0,458726304524.0,,99812166296,76098753709,-23713412587,9927381308.0,18.337447732666917,11.350791463812108,150.46049126574331,111.42928966329875,13.277915878457964,
2022,1457214808307.0,216308703354.0,156195316180.0,1374303530098.0,673516166268.0,700787363830.0,826408327642.0,531371591554.0,,94753171663,190056242655,95303070992,14783664788.0,22.28854631829385,14.843981966207757,155.52361864607082,96.10849182368882,14.631602275612961,25.48306111881462
2023,1309924437990.0,176174316058.0,123534360586.0,1606588027004.0,771106380233.0,835481646771.0,818373234035.0,496221734476.0,3508830353.0,283962201699,114685604318,-169276597381,24884627846.0,14.786005301665226,13.449196835225768,164.92087653096965,92.2948317552157,7.079644395257395,-10.107663570076042
2024,1408144175958.0,208225729660.0,143484559745.0,2016989003189.0,996558402618.0,1020430600571.0,1082970678911.0,722768727205.0,16166938142.0,175467193238,226861923132,51394729894,28446423522.0,14.06117766996704,14.787245028964325,149.83640522175435,97.6605760411691,7.319926510232881,7.498122419848308
