date,company,ticker,stock_code,patent_records,patent_records_asof,recent_5y_patents,undated_records,ip_quality_signal,lifecycle_signal,source_file
2025-02-28,덕산테코피아,317330,317330,0,220,0,559,0.8004990217606297,0.0,data\반도체\덕산테코피아\tech\duksan_kipris_bibliographic_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_patents_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_plus_family_request_targets.csv;data\반도체\덕산테코피아\tech\duksan_kipris_tech_ml_enriched.csv;data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv;data\반도체\덕산테코피아\tech\source\kipris_duksan_patents.csv
2025-03-31,덕산테코피아,317330,317330,0,220,0,559,0.8004990217606297,0.0,data\반도체\덕산테코피아\tech\duksan_kipris_bibliographic_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_patents_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_plus_family_request_targets.csv;data\반도체\덕산테코피아\tech\duksan_kipris_tech_ml_enriched.csv;data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv;data\반도체\덕산테코피아\tech\source\kipris_duksan_patents.csv
2025-04-30,덕산테코피아,317330,317330,0,220,0,559,0.8004990217606297,0.0,data\반도체\덕산테코피아\tech\duksan_kipris_bibliographic_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_patents_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_plus_family_request_targets.csv;data\반도체\덕산테코피아\tech\duksan_kipris_tech_ml_enriched.csv;data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv;data\반도체\덕산테코피아\tech\source\kipris_duksan_patents.csv
2025-05-31,덕산테코피아,317330,317330,0,220,0,559,0.8004990217606297,0.0,data\반도체\덕산테코피아\tech\duksan_kipris_bibliographic_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_patents_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_plus_family_request_targets.csv;data\반도체\덕산테코피아\tech\duksan_kipris_tech_ml_enriched.csv;data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv;data\반도체\덕산테코피아\tech\source\kipris_duksan_patents.csv
2025-06-30,덕산테코피아,317330,317330,0,220,0,559,0.8004990217606297,0.0,data\반도체\덕산테코피아\tech\duksan_kipris_bibliographic_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_patents_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_plus_family_request_targets.csv;data\반도체\덕산테코피아\tech\duksan_kipris_tech_ml_enriched.csv;data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv;data\반도체\덕산테코피아\tech\source\kipris_duksan_patents.csv
2025-07-31,덕산테코피아,317330,317330,0,220,0,559,0.8004990217606297,0.0,data\반도체\덕산테코피아\tech\duksan_kipris_bibliographic_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_patents_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_plus_family_request_targets.csv;data\반도체\덕산테코피아\tech\duksan_kipris_tech_ml_enriched.csv;data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv;data\반도체\덕산테코피아\tech\source\kipris_duksan_patents.csv
2025-08-31,덕산테코피아,317330,317330,0,220,0,559,0.8004990217606297,0.0,data\반도체\덕산테코피아\tech\duksan_kipris_bibliographic_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_patents_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_plus_family_request_targets.csv;data\반도체\덕산테코피아\tech\duksan_kipris_tech_ml_enriched.csv;data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv;data\반도체\덕산테코피아\tech\source\kipris_duksan_patents.csv
2025-09-30,덕산테코피아,317330,317330,0,220,0,559,0.8004990217606297,0.0,data\반도체\덕산테코피아\tech\duksan_kipris_bibliographic_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_patents_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_plus_family_request_targets.csv;data\반도체\덕산테코피아\tech\duksan_kipris_tech_ml_enriched.csv;data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv;data\반도체\덕산테코피아\tech\source\kipris_duksan_patents.csv
2025-10-31,덕산테코피아,317330,317330,0,220,0,559,0.8004990217606297,0.0,data\반도체\덕산테코피아\tech\duksan_kipris_bibliographic_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_patents_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_plus_family_request_targets.csv;data\반도체\덕산테코피아\tech\duksan_kipris_tech_ml_enriched.csv;data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv;data\반도체\덕산테코피아\tech\source\kipris_duksan_patents.csv
2025-11-30,덕산테코피아,317330,317330,0,220,0,559,0.8004990217606297,0.0,data\반도체\덕산테코피아\tech\duksan_kipris_bibliographic_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_patents_normalized.csv;data\반도체\덕산테코피아\tech\duksan_kipris_plus_family_request_targets.csv;data\반도체\덕산테코피아\tech\duksan_kipris_tech_ml_enriched.csv;data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv;data\반도체\덕산테코피아\tech\source\kipris_duksan_patents.csv
