date,event_type,instrument,dilutive_shares,dilution_ratio,status,source,note
,share_count_increase_proxy,common_shares,701684.0,0.03508420000000001,proxy_from_shares_outstanding,shares_outstanding.csv,CB/BW/option detail not found; proxy uses as-of share count increase only.
