날짜,시가,고가,저가,종가,거래량,시가총액,수익률,시장수익률,이상수익률,최대낙폭,20일이동평균,60일이동평균,20일이평비율,60일이평비율,VIX,VKOSPI,EPS,PSR,누적이상수익률_3일,누적이상수익률_5일,기관_순매매,외국인_순매매,보유주수,보유율_%
2023-08-14,18509.15142532795,18509.15142532795,18094.767438193743,18251.3125,93936,353345410000.0,-0.009000016755858042,-0.007868717342637166,-0.0011312994132208765,-0.15299150877040335,19787.75771484375,19853.90556640625,0.9223537483637579,0.9192807147668762,14.819999694824219,,3877.128914979339,22.17437623918128,-0.032034296864296596,-0.04611602454887742,1287.0,-6458.0,1270868.0,6.43
2023-08-16,18223.68810096154,18739.365985576922,18085.560096153848,18555.1953125,165957,359228581250.0,0.016649915588262454,-0.017593352657915062,0.034243268246177516,-0.13888888888888903,19645.02548828125,19817.838802083334,0.9445238604331991,0.9362875285144312,16.780000686645508,,3877.128914979339,22.17437623918128,0.03457726301301778,0.0023060200530062858,52289.0,-26284.0,1244549.0,6.3
2023-08-17,18389.44170673077,18739.365985576922,18067.143028846152,18555.1953125,111812,359228581250.0,0.0,-0.002292407139627861,0.002292407139627861,-0.13888888888888903,19536.8251953125,19784.074153645834,0.9497548924659456,0.9378854511157716,17.889999389648438,,3877.128914979339,22.17437623918128,0.0354043759725845,0.004501378521508781,27240.0,-17762.0,1229115.0,6.22
2023-08-18,18150.019979940877,18969.579481825574,18002.683440276214,18398.650390625,162037,356197871562.5,-0.008436716468812389,-0.006091670957144357,-0.0023450455116680313,-0.14615383918147745,19423.0998046875,19748.467838541666,0.9472561319066454,0.9316495102834091,17.299999237060547,,3877.128914979339,22.17437623918128,0.034190629874137346,0.03452462464097761,-37545.0,40918.0,1270117.0,6.43
2023-08-21,18739.366288288988,19153.750309405943,18417.067605198023,18601.23828125,223141,360119973125.0,0.011011019086934137,0.001716929058943828,0.00929409002799031,-0.13675212280739932,19354.0357421875,19720.074869791668,0.961103850847161,0.9432640800844238,17.1299991607666,,3877.128914979339,22.17437623918128,0.00924145165595014,0.04235342048890678,8284.0,-19002.0,1251085.0,6.33
2023-08-22,18923.538211692026,19153.75157193159,18002.684770733777,18306.56640625,250401,354415125625.0,-0.01584151928729538,0.0027662393459739754,-0.018607758633269356,-0.15042728070366268,19281.748828125,19689.0728515625,0.949424586402009,0.9297830600894553,16.969999313354492,,3877.128914979339,22.17437623918128,-0.011658714116947078,0.0248769612688583,-38730.0,-9182.0,1241911.0,6.28
2023-08-23,18150.018931658436,18509.151726348784,18011.890933700608,18177.64453125,142537,351919198125.0,-0.007042384253771683,-0.0040703690660103264,-0.0029720151877613565,-0.15641029824446914,19205.31796875,19648.24833984375,0.9464901628198927,0.925153439474216,15.979999542236328,,3877.128914979339,22.17437623918128,-0.012285683793040403,-0.012338322165080573,-43527.0,36798.0,1278829.0,6.47
2023-08-24,18509.15399976621,18739.367357972256,18334.191847529615,18463.111328125,147907,357445835312.5,0.015704278757582735,0.012843716479993939,0.0028605622775887962,-0.14316233041107418,19189.20302734375,19612.948958333334,0.9621614457784359,0.9413735470045274,17.200000762939453,,3877.128914979339,22.17437623918128,-0.018719211543441916,-0.011770167027119638,3076.0,40966.0,1319833.0,6.68
2023-08-25,18205.271635833757,18417.06791687785,18057.935092498734,18168.4375,92084,351740950000.0,-0.015960139268408224,-0.0073059012806685475,-0.008654237987739677,-0.15683757894813177,19077.77978515625,19580.412141927085,0.9523350046285901,0.9278884105353606,15.680000305175781,,3877.128914979339,22.17437623918128,-0.008765690897912237,-0.018079359503191283,-23297.0,-1217.0,1318616.0,6.67
2023-08-28,18214.478494472023,18398.649156701264,17790.885971344764,17855.345703125,129548,345679492812.5,-0.01723273104112555,0.009634248420563818,-0.026866979461689366,-0.1713675701741028,18920.77421875,19537.285481770832,0.9436900148319941,0.9139112861807155,15.079999923706055,,3877.128914979339,22.17437623918128,-0.03266065517184025,-0.05424042899287096,-17588.0,-29299.0,1289285.0,6.52
2023-08-29,17965.850652634428,18159.229875445973,17910.599446116845,18067.14453125,100039,349779918125.0,0.011861928166864377,0.0034402633874863753,0.008421664779378002,-0.16153839181477372,18778.962890625,19502.293098958333,0.9620949056920305,0.9264112912042642,14.449999809265137,,3877.128914979339,22.17437623918128,-0.02709955267005104,-0.0272110055802236,-15752.0,33445.0,1329720.0,6.73
2023-08-30,18214.478817999876,18361.815350400277,18177.644684899773,18260.521484375,99627,353523695937.5,0.010703238289289319,0.003549957254152636,0.007153281035136683,-0.15256413742594654,18646.82041015625,19472.0583984375,0.9792833889486677,0.9377807477118228,13.880000114440918,,3877.128914979339,22.17437623918128,-0.011292033647174682,-0.017085709357325563,5439.0,12022.0,1331697.0,6.74
2023-08-31,18315.774805482262,18371.02601153198,18021.10170655042,18103.978515625,95231,350493024062.5,-0.008572754555993933,-0.0019326536683672568,-0.0066401008876266765,-0.15982899707774093,18552.893359375,19443.051529947916,0.975803512958632,0.9311284541801292,13.569999694824219,,3877.128914979339,22.17437623918128,0.008934844926888008,-0.026586372522541035,-19929.0,16973.0,1348750.0,6.82
2023-09-01,18186.853680346383,19199.79236634036,18048.72567771084,19107.70703125,270361,369925208125.0,0.05544242746193673,0.00291046773204906,0.05253195972988767,-0.11324787719260097,18520.6634765625,19426.936588541666,1.0316966805984242,0.983567684187534,13.09000015258789,,3877.128914979339,22.17437623918128,0.05304513987739767,0.03459982519508631,1439.0,35826.0,1375549.0,6.96
2023-09-04,19153.74969879518,19245.83503388554,18693.32302334337,19107.70703125,126069,369925208125.0,0.0,0.008128878932546657,-0.008128878932546657,-0.11324787719260097,18502.24638671875,19408.51953125,1.0327236288976165,0.9845010074304917,13.09000015258789,,3877.128914979339,22.17437623918128,0.037762979909714334,0.05333792572422902,-546.0,-2856.0,1372963.0,6.95
2023-09-05,19107.706121055824,19430.00477851942,18785.407463592233,18969.578125,129948,367251032500.0,-0.007228962953225837,-0.0009170328075382983,-0.006311930145687539,-0.11965817543707005,18490.73564453125,19387.03291015625,1.0258963455902508,0.9784673195175958,14.010000228881836,,3877.128914979339,22.17437623918128,0.03809115065165347,0.03860433079916348,-24225.0,9025.0,1382077.0,6.99
2023-09-06,18831.450262661638,19015.620925377156,18647.27959994612,18693.322265625,108744,361902719062.5,-0.014563099798773238,-0.007296100290745344,-0.007266999508027894,-0.1324786812852141,18481.52705078125,19359.407291666666,1.0114598330680038,0.9655937283612818,14.449999809265137,,3877.128914979339,22.17437623918128,-0.02170780858626209,0.0241840502559989,-14865.0,11535.0,1386291.0,7.01
2023-09-07,18647.28064903846,19752.3046875,18601.23798076923,19752.3046875,341978,382404618750.0,0.05665030575235708,-0.005882979865309057,0.06253328561766613,-0.08333333333333347,18513.75693359375,19356.33779296875,1.0668987800989689,1.0204567051250308,14.399999618530273,,3877.128914979339,22.17437623918128,0.0489543559639507,0.09335743676129171,92103.0,27157.0,1413388.0,7.15
