날짜,시가,고가,저가,종가,거래량,시가총액,수익률,시장수익률,이상수익률,최대낙폭,20일이동평균,60일이동평균,20일이평비율,60일이평비율,VIX,VKOSPI,EPS,PSR,누적이상수익률_3일,누적이상수익률_5일,기관_순매매,외국인_순매매,보유주수,보유율_%
2023-08-14,26567.216520928898,26663.12704988532,26039.70861166858,26135.619140625,54354,329517886125.0,-0.026785612985038565,-0.007868717342637166,-0.0189168956424014,-0.17797876980348545,27567.08173828125,27848.4189453125,0.9480734808549417,0.9384956177206677,14.819999694824219,,7296.388596526015,23.994966043885555,-0.02375901082432208,-0.0345163619733172,-1951.0,-7942.0,2072257.0,16.44
2023-08-16,25991.74964096967,27430.40737017463,25847.88386804917,26087.66015625,147144,328913219250.0,-0.001835004715861288,-0.017593352657915062,0.015758347942053774,-0.17948718263743418,27399.23818359375,27835.630859375,0.9521308578524967,0.937203840934818,16.780000686645508,,7296.388596526015,23.994966043885555,0.01713458457883721,0.0015619283412299234,6452.0,-27275.0,2046083.0,16.23
2023-08-17,25847.88512933543,26183.57194919693,24936.73518971136,25751.974609375,137952,324680895875.0,-0.012867598890220044,-0.002292407139627861,-0.010575191750592183,-0.19004521245554,27236.190234375,27822.043522135416,0.9455057549448762,0.9255960867463436,17.889999389648438,,7296.388596526015,23.994966043885555,-0.013733739450939808,-0.01857585463286049,-728.0,-1185.0,2041884.0,16.2
2023-08-18,25895.83984375,26039.705620659723,24984.68992332176,25895.83984375,59600,326494748750.0,0.005586570993380224,-0.006091670957144357,0.011678241950524582,-0.1855203425334947,27085.13115234375,27813.251725260416,0.9560906202778037,0.9310612113804373,17.299999237060547,,7296.388596526015,23.994966043885555,0.016861398141986172,0.018237634778769607,-8749.0,2483.0,2044484.0,16.22
2023-08-21,26135.61543591698,26183.57069359756,25128.555024624766,25560.15234375,77640,322262400750.0,-0.012962989500455158,0.001716929058943828,-0.014679918559398986,-0.1960784337815673,26934.07197265625,27802.062141927083,0.9489895315383033,0.919361744221262,17.1299991607666,,7296.388596526015,23.994966043885555,-0.013576868359466587,-0.016735416059814212,-6273.0,-15569.0,2029264.0,16.1
2023-08-22,25991.750398747638,25991.750398747638,25080.60047702032,25368.33203125,68337,319843930250.0,-0.007504662332222134,0.0027662393459739754,-0.01027090167819611,-0.20211159367762785,26804.59267578125,27790.07333984375,0.9464173672809081,0.9128558863815014,16.969999313354492,,7296.388596526015,23.994966043885555,-0.013272578287070513,-0.008089422095608922,4496.0,-22805.0,2006454.0,15.91
2023-08-23,25224.468380089962,25560.155221650093,24936.736801609848,25320.37890625,41240,319239337250.0,-0.0018902750461058382,-0.0040703690660103264,0.0021800940199044883,-0.20361982222167616,26679.908984375,27772.489778645835,0.9490429266860991,0.9117072004728487,15.979999542236328,,7296.388596526015,23.994966043885555,-0.022770726217690607,-0.02166767601775821,-1395.0,9605.0,2027566.0,16.08
2023-08-24,25560.15270421375,25751.973737641245,25416.286929143127,25464.2421875,59366,321053165500.0,0.005681719131560348,0.012843716479993939,-0.007161997348433591,-0.1990950137295976,26622.3626953125,27747.712858072915,0.9564982071250794,0.9177059859941371,17.200000762939453,,7296.388596526015,23.994966043885555,-0.015252805006725212,-0.018254481615599616,8241.0,1508.0,2032049.0,16.12
2023-08-25,25416.287328064675,25416.287328064675,24696.95844142133,24840.82421875,53885,313193111750.0,-0.024482093916622705,-0.0073059012806685475,-0.017176192635954157,-0.218702844821761,26490.4857421875,27722.9359375,0.9377262637049224,0.8960387267334319,15.680000305175781,,7296.388596526015,23.994966043885555,-0.02215809596448326,-0.047108916202078355,-12562.0,-7351.0,2024698.0,16.06
2023-08-28,25032.646484375,25464.24383755388,24553.0938697318,25032.646484375,64449,315611606875.0,0.0077220572045355595,0.009634248420563818,-0.0019121912160282584,-0.2126696234957337,26337.02900390625,27701.3560546875,0.9504734372530104,0.9036614104723254,15.079999923706055,,7296.388596526015,23.994966043885555,-0.026250381200416006,-0.03434118885870763,-12420.0,12905.0,2037603.0,16.16
