year,sales,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,rnd,capex,ocf,fcf,interest_expense,roe,operating_margin,current_ratio_%,debt_ratio,interest_coverage,sales_growth
2022,176677173188.0,44866531676.0,38919638935.0,361537915718.0,41206237089.0,320331678629.0,189300361285.0,16164865423.0,,15306970205,48943399368,33636429163,5340729944.0,12.14979395780451,25.394639763823978,1171.0605460139252,12.86361600743335,8.400823884833372,
2023,163702143267.0,32919649532.0,35804054122.0,404327492881.0,51134113424.0,353193379457.0,100923290970.0,23665258217.0,,15989737507,49954659612,33964922105,1504285650.0,10.13723818295949,20.10947986081507,426.4618202961398,14.477653432409651,21.88390850633987,-7.343919809716127
2024,212252223722.0,52471548274.0,45760807753.0,452311743362.0,53306384178.0,399005359184.0,124326716974.0,23495699694.0,,20159609146,58827571748,38667962602,3511388064.0,11.468720080999603,24.72131851147306,529.146688939631,13.359816591690924,14.943249597490231,29.657571664052252
2025,344309797191.0,60742428308.0,53957306202.0,714152331754.0,243692718793.0,470459612961.0,393052050983.0,108354912823.0,,14062370495,60554543363,46492172868,6941922929.0,11.469062320227886,17.64179491944697,362.74502073113996,51.79886053538916,8.75008681733522,62.21728618587481
