fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2021,57108751854.0,22064316158.0,18074794225.0,75979578996.0,10352003267.0,65627575729.0,,10405860711.0,4141985284.0,6263875427.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,22064316158.0,,valuation_intake_normalized_or_dart
2022,114942873898.0,56503520126.0,43409750571.0,121191635691.0,21553973431.0,99637662260.0,,51112529145.0,4618082515.0,46494446630.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,56503520126.0,,valuation_intake_normalized_or_dart
2023,87930571023.0,36165536410.0,30933600268.0,142961730739.0,15952635677.0,127009095062.0,,396939068.0,16630048050.0,-16233108982.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,36165536410.0,,valuation_intake_normalized_or_dart
2024,113719875873.0,46974727733.0,38427640891.0,189816880876.0,32176812442.0,157640068434.0,,42758171502.0,15836121029.0,26922050473.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,46974727733.0,,valuation_intake_normalized_or_dart
