fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2021,1568006928039.0,537309408072.0,393589467655.0,7970010786863.0,2978908646183.0,4991102140680.0,47410383773.0,454596217269.0,406253514919.0,48342702350.0,-933489190955.0,146,매출액,영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,537309408072.0,,valuation_intake_normalized_or_dart
2022,3001295197683.0,983627394377.0,798056210082.0,16582050258486.0,7597575863329.0,8984474395157.0,890819570657.0,953047810086.0,956839702456.0,-3791892370.0,-3106477133450.0,163,매출액,영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,983627394377.0,,valuation_intake_normalized_or_dart
2023,3694588767068.0,1113680009715.0,857691298384.0,16046197209196.0,6215704796851.0,9830492412345.0,367937365042.0,1666228521442.0,110254001327.0,1555974520115.0,-1566305449622.0,168,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,1113680009715.0,,valuation_intake_normalized_or_dart
2024,4547322176421.0,1320052380133.0,1083315885986.0,17336296349511.0,6431620287493.0,10904676062018.0,391221617203.0,1659255402663.0,73952276112.0,1585303126551.0,-1243776304347.0,169,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동으로 인한 현금흐름,무형자산의 취득,현금및현금성자산,1320052380133.0,,valuation_intake_normalized_or_dart
2025,4556971695180.0,2069221266630.0,1784352060593.0,11060741976837.0,3609631328852.0,7451110647985.0,148851266520.0,2247807426551.0,83332629654.0,2164474796897.0,-1862425927878.0,179,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동으로 인한 현금흐름,무형자산의 취득,현금및현금성자산,2069221266630.0,,valuation_intake_normalized_or_dart
