year,sales,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,rnd,capex,ocf,fcf,interest_expense,roe,operating_margin,current_ratio_%,debt_ratio,interest_coverage,sales_growth
2022,43320504880.0,3899765486.0,4418777712.0,73181102067.0,18791727827.0,54389374240.0,54993351356.0,14380377375.0,,11719929827,5920392540,-5799537287,1079131525.0,8.124340045725814,9.002123813659486,382.4193894355293,34.550365930078776,3.6137999823515488,
2023,63597349804.0,4351646460.0,6344445918.0,94609678796.0,32590129089.0,62019549707.0,64354916686.0,24817647312.0,,10884020503,10813552396,-70468107,839036639.0,10.22975166374663,6.842496540203786,259.3111098604527,52.54815496559729,5.186479657415771,46.806575731672304
2024,96492001688.0,3524912928.0,7530549168.0,112708406447.0,43353386403.0,69355020044.0,74719725742.0,36227942196.0,,10798869694,21843001403,11044131709,2332270017.0,10.857972736829275,3.6530622915229327,206.2488819755541,62.509370447151305,1.511365709076043,51.72330605815758
