year,sales,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,rnd,capex,ocf,fcf,interest_expense,roe,operating_margin,current_ratio_%,debt_ratio,interest_coverage,sales_growth
2022,422418753947.0,34766478075.0,29845982191.0,328877176561.0,109597092758.0,219280083803.0,225532008861.0,108905909521.0,,1454100654,71544702063,70090601409,1476250808.0,13.610895104278352,8.23033488692173,207.0888621682291,49.980413568457685,23.55052263923977,
2023,319462564774.0,23946351563.0,24075406070.0,316203683290.0,78523176264.0,237680507026.0,217026789134.0,77929175202.0,,4500795429,29196184942,24695389513,1468613289.0,10.12931450342555,7.495823987997016,278.4923471491203,33.03728069521928,16.305416641916278,-24.373015689051936
2024,334022337411.0,27287364136.0,27141396314.0,368766153343.0,107975821028.0,260790332315.0,260644211882.0,106626163332.0,,18170843109,15826612555,-2344230554,4752991028.0,10.407362908382972,8.169323149913799,244.44676966424902,41.403306659995195,5.741093129620778,4.557583342292437
2025,328058707879.0,19718973861.0,15417982866.0,366268498846.0,79295634591.0,286972864255.0,254436466844.0,78092687197.0,,9698790139,18683112269,8984322130,2766960813.0,5.3726274454646,6.0108064158666,325.8134352607787,27.631753544662335,7.126582266129115,-1.7853984192266803
