application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder
1020130153732,1020150024226,,취하,취하,전해액 및 이를 포함하는 리튬이차전지,솔브레인홀딩스 주식회사
1020120070192,1020140001693,,거절,거절,"전해액 첨가제, 이를 포함하는 전해액 및 리튬이차전지",솔브레인홀딩스 주식회사
1020140078649,1020150022659,,취하,취하,전해질 및 이를 포함하는 리튬 이차 전지,솔브레인홀딩스 주식회사
1020130153729,1020150024223,,취하,취하,전해액 및 이를 포함하는 리튬이차전지,솔브레인홀딩스 주식회사
1020130141839,1020150012978,,취하,취하,전극 및 이를 포함하는 전기분해장치,솔브레인홀딩스 주식회사
1020130132239,1020150050948,,취하,취하,구리/몰리브데늄 합금막의 식각액 조성물,솔브레인홀딩스 주식회사
1020130104099,1020150025917,,취하,취하,전해액 및 이를 포함하는 리튬 이차 전지,솔브레인홀딩스 주식회사
1020060073202,1020080012421,1008932790000,소멸,소멸,반도체 제조용 감광성수지 제거제 조성물,솔브레인홀딩스 주식회사
1020130095299,1020150019015,,취하,취하,전해액 및 이를 포함하는 리튬 이차 전지,솔브레인홀딩스 주식회사
1020070128009,1020090061140,,거절,거절,반도체 연마용 제올라이트 제조 방법,솔브레인홀딩스 주식회사
1020070124809,1020080053199,,취하,취하,"보호막용 열경화성 조성물, 경화물, TFT 액티브매트릭스 기판, 및 액정 표시 장치",미쓰비시 가가꾸 가부시키가이샤|솔브레인홀딩스 주식회사
1020010018352,1020020078582,,거절,거절,투명도전막의 선택적 에칭액 조성물,솔브레인홀딩스 주식회사
1020160144765,1020180049426,,포기,포기,가이드 핀 완충부를 구비하는 이방 도전성 시트,솔브레인멤시스(주)
1020160052683,1020160128927,,거절,거절,산화 그래핀 제조 공정,솔브레인홀딩스 주식회사
1020140190273,1020160079951,,취하,취하,유리 면취를 위한 연마휠용 조성물,솔브레인홀딩스 주식회사
1020140064983,1020150137318,,취하,취하,전해액 및 이를 포함하는 리튬 이차 전지,솔브레인홀딩스 주식회사
1020130153733,1020150019994,,취하,취하,전해액 및 이를 포함하는 리튬이차전지,솔브레인홀딩스 주식회사
1020130109183,1020140034105,,취하,취하,전해액 및 이를 포함하는 리튬 이차 전지,솔브레인홀딩스 주식회사
1020130084253,1020140079268,,취하,취하,"전도성 페이스트 조성물, 이를 이용하여 제조한 전도층, 상기 전도층을 포함하는 전자 소자 또는 디스플레이",솔브레인홀딩스 주식회사
1020120138083,1020140001078,,취하,취하,전도성 박막 형성용 조성물 및 이의 제조방법,솔브레인홀딩스 주식회사
1020040003813,1020050076024,,거절,거절,아민-알란계 화합물 보관 용기 및 그 제조방법,솔브레인홀딩스 주식회사
1020000055023,1020020022309,,거절,거절,질산제2세륨암모늄의 제조방법,솔브레인홀딩스 주식회사
1020050002769,1020050012864,,취하,취하,음소 필체 이미지를 자동 조합하여 자동으로 자필 문장이미지를 형성하는 시스템 및 구현 방법,(주)솔브레인
1020090111136,1020100062915,1011121600000,소멸,소멸,디지털 위성 방송 중계 장치,(주)솔브레인
1020160145734,1020180049839,,포기,포기,이방 도전성 시트,솔브레인멤시스(주)
1020160144764,1020180049425,,포기,포기,이방 도전성 시트,솔브레인멤시스(주)
1020160144762,1020180049424,,거절,거절,테스트 하중을 수평방향으로 분산시키는 기능을 구비하는 이방 도전성 시트,솔브레인멤시스(주)
1020160144767,1020180049427,,거절,거절,다공성 도전부를 구비하는 이방 도전성 시트 및 그 제조 방법,솔브레인멤시스(주)
