record_key,title,applicant,application_no,publication_no,registration_no,status,application_year,publication_year,registration_year,ipc_codes,cpc_codes,tech_keyword_hits,applicant_matched,is_registered,is_expired_or_dead,patent_rank_score,source_file,source_row
1020120097384|1019855440000|유기 절연막 연마용 슬러리 및 이를 이용한 기판 연마 방법|에스케이하이닉스 주식회사|솔브레인홀딩스 주식회사,유기 절연막 연마용 슬러리 및 이를 이용한 기판 연마 방법,에스케이하이닉스 주식회사|솔브레인홀딩스 주식회사,1020120097384,1020140030792,1019855440000,등록,2012,2014,2019,H10P; H10W,,기판; 소자,True,True,False,47.0,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,29
"1020200133836|1029615830000|유기 화합물, 이를 포함하는 유기발광다이오드 및 유기발광장치|엘지디스플레이 주식회사|솔브레인 주식회사","유기 화합물, 이를 포함하는 유기발광다이오드 및 유기발광장치",엘지디스플레이 주식회사|솔브레인 주식회사,1020200133836,1020210066708,1029615830000,등록,2020,2021,2026,C07D; H10K; C09K,,,True,True,False,46.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,14
1020220025960||화학적 기계적 연마 슬러리 조성물 및 반도체 소자의 제조 방법|솔브레인 주식회사,화학적 기계적 연마 슬러리 조성물 및 반도체 소자의 제조 방법,솔브레인 주식회사,1020220025960,1020220133773,,공개,2022,2022,,C09G; C09K; H10P,,반도체; 소자,True,False,False,46.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,18
1020240152402||화학적 기계적 연마 슬러리 조성물 및 반도체 소자의 제조 방법|솔브레인 주식회사,화학적 기계적 연마 슬러리 조성물 및 반도체 소자의 제조 방법,솔브레인 주식회사,1020240152402,1020260064038,,공개,2024,2026,,C09G; C09K; H10P,,반도체; 소자,True,False,False,46.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,19
1020160170343|1026984330000|연마 슬러리 조성물 및 이를 이용한 연마 방법|솔브레인 주식회사,연마 슬러리 조성물 및 이를 이용한 연마 방법,솔브레인 주식회사,1020160170343,1020180068544,1026984330000,등록,2016,2018,2024,C09G; C09K; H10P,,,True,True,False,46.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,33
1020220141443||화학적 기계적 연마 슬러리 조성물 및 반도체 소자의 제조 방법|솔브레인 주식회사,화학적 기계적 연마 슬러리 조성물 및 반도체 소자의 제조 방법,솔브레인 주식회사,1020220141443,1020240062235,,취하,2022,2024,,C09G; C09K; H10P; C01F,,공정; 반도체; 소자,True,False,True,46.0,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,31
1020140003344|1021903700000|도전 패턴의 형성 방법 및 이를 이용한 반도체 장치의 제조 방법|삼성전자주식회사|솔브레인홀딩스 주식회사,도전 패턴의 형성 방법 및 이를 이용한 반도체 장치의 제조 방법,삼성전자주식회사|솔브레인홀딩스 주식회사,1020140003344,1020150083605,1021903700000,등록,2014,2015,2020,H10P,,기판; 반도체,True,True,False,45.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,36
1020140190303|1023149880000|용매 정제용 그래핀 멤브레인 필름과 그 제조방법 및 이를 이용한 용매 정제 시스템|솔브레인 주식회사|서울대학교산학협력단,용매 정제용 그래핀 멤브레인 필름과 그 제조방법 및 이를 이용한 용매 정제 시스템,솔브레인 주식회사|서울대학교산학협력단,1020140190303,1020160079228,1023149880000,등록,2014,2016,2021,B01D; C01B; B82Y,,기판,True,True,False,45.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,44
"1020200077334|1028987930000|박막 형성용 프리커서, 이의 제조방법 및 이를 포함하는 박막 제조 방법|솔브레인 주식회사","박막 형성용 프리커서, 이의 제조방법 및 이를 포함하는 박막 제조 방법",솔브레인 주식회사,1020200077334,1020210158678,1028987930000,등록,2020,2021,2025,C23C; C07F,,,True,True,False,45.0,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,52
1020060073202|1008932790000|반도체 제조용 감광성수지 제거제 조성물|솔브레인홀딩스 주식회사,반도체 제조용 감광성수지 제거제 조성물,솔브레인홀딩스 주식회사,1020060073202,1020080012421,1008932790000,소멸,2006,2008,2009,C09D; G03F,,공정; 반도체; 소자,True,True,True,45.0,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,70
1020090115471|1011075450000|구리막의 패턴 형성을 위한 식각액 조성물|솔브레인홀딩스 주식회사,구리막의 패턴 형성을 위한 식각액 조성물,솔브레인홀딩스 주식회사,1020090115471,1020110058924,1011075450000,등록,2009,2011,2012,C23F; C09K,,공정,True,True,False,44.0,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,59
1020240160483||실리콘 게르마늄 막 식각용 식각 조성물 및 이를 이용하는 집적회로 소자의 제조 방법|삼성전자주식회사|솔브레인 주식회사,실리콘 게르마늄 막 식각용 식각 조성물 및 이를 이용하는 집적회로 소자의 제조 방법,삼성전자주식회사|솔브레인 주식회사,1020240160483,1020260071665,,공개,2024,2026,,C09K; H10D; H10P,,소자,True,False,False,43.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,1
1020250160555||고순도 아이오딘화수소의 정제방법|솔브레인 주식회사,고순도 아이오딘화수소의 정제방법,솔브레인 주식회사,1020250160555,1020260069430,,공개,2025,2026,,C01B; C23C; H10P,,고순도,True,False,False,43.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,5
1020210105178||식각 조성물 및 이를 이용한 반도체 소자의 제조방법|솔브레인 주식회사,식각 조성물 및 이를 이용한 반도체 소자의 제조방법,솔브레인 주식회사,1020210105178,1020220019642,,공개,2021,2022,,C09K,,반도체; 소자,True,False,False,43.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,11
1020040054748|1005835270000|반도체 연마 슬러리용 첨가제 및 그 조성물|솔브레인홀딩스 주식회사,반도체 연마 슬러리용 첨가제 및 그 조성물,솔브레인홀딩스 주식회사,1020040054748,1020060005790,1005835270000,소멸,2004,2006,2006,C09G; C09K; H10P,,반도체; 소자,True,True,True,43.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,34
1020200140447|1023556990000|유기 황 화합물의 제조방법|솔브레인 주식회사,유기 황 화합물의 제조방법,솔브레인 주식회사,1020200140447,,1023556990000,등록,2020,2022,2022,C07D,,,True,True,False,43.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,60
1020200142167||환상 설폰산 에스테르 화합물의 제조방법|솔브레인 주식회사,환상 설폰산 에스테르 화합물의 제조방법,솔브레인 주식회사,1020200142167,1020220057179,,공개,2020,2022,,C07D,,고순도; 수율; 공정,True,False,False,42.5,data\반도체\솔브레인\tech\source\soulbrain_kipris_plus_bibliographic_raw.csv,17
