application_number,application_no,open_number,publication_no,register_number,registration_no,register_status,final_disposal,legal_status,invention_title,title,right_holder,applicant,inventor,application_date,application_year,open_date,publication_date,register_date,registration_date,ipc_number,ipc,cpc_number,cpc,abstract,claim_text,claims,url,drawing,is_registered,is_alive_estimated,has_negative_disposal_estimated,tech_keyword_match_count,source_file,source_sheet,source_row
1020150175604,1020150175604,1020170068754,1020170068754,1021262860000,1021262860000,등록,등록,등록 등록,송신 전력을 조절하는 전자 장치 및 방법,송신 전력을 조절하는 전자 장치 및 방법,삼성전자주식회사|어보브반도체 주식회사,삼성전자주식회사|어보브반도체 주식회사,,20151210,2015,20170620,20170620,20200618,20200618,H04B 1/3827|H04M 1/725|H04W 52/28|H04W 88/02,H04B 1/3827|H04M 1/725|H04W 52/28|H04W 88/02,,,"본 발명의 다양한 실시 예들은 전자 장치에 관한 것으로, 적어도 일부에 금속 부재를 포함하는 상기 전자 장치의 하우징; 상기 하우징의 적어도 일면에 위치한 터치 패널; 상기 금속 부재에 하나의 채널이 연결되고, 상기 터치 패널에 다른 하나의 채널이 연결된 터치 IC; 상기 터치 IC와 전기적으로 연결된 프로세서; 및 상기 프로세서와 전기적으로 연결된 통신 회로를 포함하고, 상기 프로세서는 상기 터치 IC에서 감지된 상기 금속 부재에 대한 터치에 기초하여 상기 통신 회로의 송신 전력의 크기를 조절하는 것을 특징으로 할 수 있다. 이 외에도, 명세서를 통해 파악될 수 있는 다른 실시 예들이 가능하다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e004cdb7ae9e53e3b3268b68d8ae2fb8a4280c4cd61adc1fc82bef5810655f3b89ccd05571bb5faa266b8adf319589ce7062929e14ab6a20d84,True,True,False,0,C:\Agent_6.9\data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv,,2
1020240165268,1020240165268,,,1029604750000,1029604750000,등록,등록,등록 등록,오프셋 자동제거 증폭기,오프셋 자동제거 증폭기,어보브반도체 주식회사|충남대학교산학협력단,어보브반도체 주식회사|충남대학교산학협력단,,20241119,2024,20260506,20260506,20260428,20260428,H03F 3/45|H03F 1/26|H03F 3/00,H03F 3/45|H03F 1/26|H03F 3/00,,,"본 발명은 입력신호에 대하여 제로잉 페이즈(Zeroing Phase)와 증폭 페이즈(Amplifying Phase)를 번갈아 가면서 수행하고, 핑 스테이지와 퐁 스테이지의 결과를 결합하여 오프셋이 제거된 연속신호를 생성할 수 있도록 하는 오프셋 자동제거 증폭기를 제안한다. 상기 오프셋 자동제거 증폭기 차동 입력을 증폭하여 차동출력신호를 생성하는 제1 트랜스컨덕턴스 증폭기, 주기와 크기가 동일하고 위상이 서로 다른 2개의 클럭신호에 응답하여 상기 2개의 차동 입력의 오프셋을 제거하면서 증폭하여 차동출력신호를 출력하는 핑퐁스테이지, 상기 핑퐁스테이지로부터 출력되는 차동출력신호에 포함된 잡음을 제거하는 잡음제거기, 상기 잡음제거기로부터 출력되는 차동출력신호를 증폭하여 차동출력신호를 생성하는 제4 트랜스컨덕턴스 증폭기 및 상기 제1 트랜스컨덕턴스 증폭기로부터 출력되는 차동출력신호와 상기 제4 트랜스컨덕턴스 증폭기로부터 출력되는 차동출력신호를 병합하여 증폭하여 출력증폭신호를 생성하는 출력 증폭기를 포함한다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93e169bf9ff6a8857003a77fbc1e3633f6d6e7d89a221711d7c8d5177ef02a1a6d3fec0e39a40cc7fe507aba58b3ca41fc68c24cc54e53d205,True,True,False,0,C:\Agent_6.9\data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv,,3
1020170027133,1020170027133,1020180100833,1020180100833,1020013660000,1020013660000,소멸,소멸,소멸 소멸,복수 기기의 저전력블루투스 연결방법,복수 기기의 저전력블루투스 연결방법,어보브반도체 주식회사,어보브반도체 주식회사,,20170302,2017,20180912,20180912,20190712,20190712,H04W 72/12|H04W 76/10|H04W 60/02,H04W 72/12|H04W 76/10|H04W 60/02,,,"복수 기기의 저전력블루투스 연결방법이 개시된다. 마스터기기에 복수의 슬레이브기기를 연결하되, 시간스케쥴테이블에 각종 신호 또는 시간을 할당하는 방법을 활용한다. 즉, 시간스케쥴테이블에는 스캔주기, 윈도우스캐닝시간, 등록주기, 등록신호, 일반주기, 일반신호를 중복되지 않도록 할당한다. 더욱 상세하게 본 발명은 각각의 신호가 할당되는 시작지점이 중첩되지 않도록 할당하는 방법을 통하여 마스터기기에 복수의 슬레이브기기가 연결되도록 할 수 있다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e0016422c77e086780642638c4c7bb7e62908ceedd2d1f35f0592d28329fb1c21ef0d772c0605263e5b5ef85f811bc259e4fb30b64cf0a42c2b,True,False,True,0,C:\Agent_6.9\data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv,,4
1020170184494,1020170184494,1020190081746,1020190081746,1021292850000,1021292850000,소멸,소멸,소멸 소멸,이원 상관기와 구간합 궤환을 이용하여 반송파 주파수 오프셋 추정 및 패킷 검출을 동시에 수행하는 방법 및 그 수신 장치,이원 상관기와 구간합 궤환을 이용하여 반송파 주파수 오프셋 추정 및 패킷 검출을 동시에 수행하는 방법 및 그 수신 장치,어보브반도체 주식회사,어보브반도체 주식회사,,20171229,2017,20190709,20190709,20200626,20200626,H04L 27/14|H04L 25/06|H04L 27/00,H04L 27/14|H04L 25/06|H04L 27/00,,,"본 발명은 주파수 편이 변조된 신호를 수신함에 있어서 이원 상관기와 구간합 궤환을 이용하여 반송파 주파수 오프셋 추정 및 패킷 검출을 동시에 수행하는 방법 및 그 수신 장치에 관한 것으로, 상기 수신한 신호로부터 주파수 편이에 비례하는 값을 가지는 유사 진폭 변조 신호를 생성하는 주파수 복조부, 상기 생성된 유사 진폭 변조 신호의 부호를 판별하는 부호 판별기 및 상기 판별된 부호에 기초하여 이원 상관값을 계산하는 이원 상관기를 포함하는 것을 특징으로 한다. 본 발명에 따르면, 패킷 검출을 위해 주파수 복조된 신호의 부호만을 사용하는 이원 상관기를 사용함으로써, 수신 신호의 감쇄 크기에 무관하게 동작하므로 임계 판별기의 임계값을 실시간 추적없이 고정해서 사용할 수 있는 효과가 있는 동시에, 기존의 상관 연산이 갖는 높은 복잡도를 극복하고 매우 간단한 배타적 논리합으로 구현이 가능하다. 또한, 상기 생성된 유사 진폭 변조 신호의 구간합을 추출하는 구간합 추출부 및 상기 추출된 구간합의 궤환에 기초하여 상기 유사 진폭 변조 신호를 보상하는 반송파 주파수 오프셋 보상부를 더 포함함으로써, 백색 잡음 및 무작위한 잡음에 강인한 특성을 가지는 고감도의 수신기 구현이 가능하고, 상기 패킷 검출과 반송파 주파수 오프셋 보상을 복조된 신호로부터 동시에 병렬로 수행할 수 있으므로, 순차적인 처리에 비해 수신 처리 ...(이하생략)",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e002b250ea54bdfa1ef690938bb412fe18ca630664d544e0e697a010440652d8c620bc2d4ec9407945114ba2f16fb878ec556a92db506177a06,True,False,True,0,C:\Agent_6.9\data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv,,5
1020110126336,1020110126336,,,1012662890000,1012662890000,등록,등록,등록 등록,오프셋 전하량이 제거된 터치 패널의 전하량 감지장치 및 방법,오프셋 전하량이 제거된 터치 패널의 전하량 감지장치 및 방법,어보브반도체 주식회사,어보브반도체 주식회사,,20111129,2011,20130522,20130522,20130515,20130515,G01R 19/25|G01R 19/165|G01R 27/26|G06F 3/044|G01D 5/24,G01R 19/25|G01R 19/165|G01R 27/26|G06F 3/044|G01D 5/24,,,"터치 패널의 전하량 감지장치 및 터치 패널의 전하량 감지방법이 개시된다. 상기 터치 패널의 전하량 감지장치는, 터치 패널의 전하량 감지장치는, 샘플링 시점에 대한 정보를 포함하는 센싱신호를 생성하여 출력하는 신호 전달부, 상기 센싱신호를 수신하는 입력단과 상기 수신된 센싱신호에 응답하여 터치 패널의 터치 상태에 따른 전하량을 출력하는 출력단을 포함하는 커패시턴스 센서, 오프셋 전하량 설정 구간 동안 상기 커패시턴스 센서에서 출력되는 전하량을 이용하여 오프셋 전하량을 설정하기 위한 복수의 오프셋 제어신호들을 생성하고, 상기 오프셋 제어신호들에 응답하여 상기 커패시턴스 센서에서 출력하는 상기 터치 상태에 따른 전하량에서 상기 오프셋 전하량을 제거한 보정 전하량을 생성하여 출력하는 자동 보정부, 상기 보정 전하량을 n 회(n은 자연수) 샘플링하여 누적하고 게인(gain)을 조절하여 노이즈가 제거되고 게인이 조절된 누적 전하량에 대응하는 전압을 출력하는 신호 수신부 및 상기 신호 수신부에서 출력된 상기 전압을 디지털 신호로 변환하여 출력하는 AD(analog to digital) 컨버터를 구비할 수 있다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd03bf8e5ba4e1dbf726dcb1a8c92ea9f8ffec5ca1c3c9c62a8c55d35eb5de230a9a349f237f65ff1d187d51f88201a345c2cb59fcd582e10fc09a2013237c7619a6,True,True,False,0,C:\Agent_6.9\data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv,,6
1020190056251,1020190056251,1020200131524,1020200131524,1022525720000,1022525720000,등록,등록,등록 등록,그립 센싱 방법 및 장치,그립 센싱 방법 및 장치,어보브반도체 주식회사,어보브반도체 주식회사,,20190514,2019,20201124,20201124,20210511,20210511,G06F 3/041|G06F 3/044|H03K 17/955,G06F 3/041|G06F 3/044|H03K 17/955,,,"본 발명은 그립 센싱 방법 및 장치에 관한 것으로서, 일 실시 예에 따른 그립 센싱 방법은 그립 채널의 전압 전위를 기 설정된 보정 옵셋에 기반하여 차동 증폭한 후 디지털 변환하여 센싱 카운터를 생성하는 단계와 상기 센싱 카운터를 소정 기준치와 비교하여 터치 조건이 만족되었는지 판단하는 단계와 상기 센싱 카운터가 상기 기준치보다 작아 상기 터치 조건이 만족되지 않은 경우, 상기 센싱 카운터에 기반하여 기준 라인 카운터를 결정하는 기준 라인 트래킹을 수행하는 단계와 상기 센싱 카운터가 상기 기준치보다 크거나 같아 상기 터치 조건이 만족된 경우, 상기 기준 라인 트래킹을 중단하고, 내장된 온도 센서를 이용하여 상기 기준 라인 카운터에 대한 온도 보상을 수행하는 단계와 상기 센싱 카운터와 상기 온도 보상된 기준 라인 카운터에 기반하여 이벤트를 감지하는 단계를 포함할 수 있다. 따라서, 본 발명은 보다 정확한 온도 보상을 통해 오동작 발생을 미연에 방지할 수 있는 장점이 있다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c9300749feecee35418b50d55e461736b5c290f8d69b9456253864b06771ece3e6c6b18a9b67b7590c35337623f4b4f98312b1f76455c3c6d32,True,True,False,0,C:\Agent_6.9\data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv,,7
1020130036320,1020130036320,1020140120502,1020140120502,1015134370000,1015134370000,등록,등록,등록 등록,동적으로 클럭 속도를 관리하는 시스템 및 그 방법,동적으로 클럭 속도를 관리하는 시스템 및 그 방법,어보브반도체 주식회사,어보브반도체 주식회사,,20130403,2013,20141014,20141014,20150414,20150414,H03K 5/19|H03K 5/15|H03K 5/1252|H03K 5/1534,H03K 5/19|H03K 5/15|H03K 5/1252|H03K 5/1534,,,"본 발명은 복수의 모듈 각각에서 외부신호를 수신하고, 상기 수신된 외부신호를 처리하고, 상기 외부신호의 처리 결과 신호를 출력하고, 상기 모듈 각각에 의하여 출력되는 상기 처리 결과 신호를 수신하고, 상기 출력 신호의 변화에 기초하여 상기 모듈 각각의 동작 이벤트 간의 시간 간격을 모니터링하고, 상기 모듈 각각을 모니터링한 결과에 따라 상기 모듈 각각에 적합한 클럭을 상기 기준 클럭을 이용하여 생성하고 할당하는 동적으로 클럭 속도를 관리하는 시스템 및 그 방법에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e00cf2950bb545b249592c2e1894ad3c777e7dc16851450fc87c326d2a13ec1a760dcf26c111f0e47deb6e50f3ede1be512890290133d685491,True,True,False,0,C:\Agent_6.9\data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv,,8
1020190089315,1020190089315,1020210012132,1020210012132,1022489840000,1022489840000,등록,등록,등록 등록,고감도 터치 센서,고감도 터치 센서,어보브반도체 주식회사|김윤기,어보브반도체 주식회사|김윤기,,20190724,2019,20210203,20210203,20210430,20210430,G06F 3/041|G06F 3/044|H03K 17/96,G06F 3/041|G06F 3/044|H03K 17/96,,,"본 발명은 구동 인가전압의 손실량을 보상하여 터치 감도를 향상시킴과 동시에 터치 감도 센싱 시간을 단축시킨 고감도 터치 센서에 관한 것으로서, 더욱 상세하게는, 제1커패시터를 포함하는 전압누적부; 터치커패시터와 상기 터치커패시터에 병렬연결된 제2커패시터를 포함하는 터치 감지부; 상기 제2커패시터의 용량과 동일한 크기의 용량을 가지도록 한 제3커패시터를 포함하는 전압손실 보상부; 설정 상태에 따라 일반 모드, 고감도 모드, 보정 모드로 동작하는 스위칭부; 및 상기 제1커패시터의 다른 일 단자의 전압준위를 미리 설정한 기준전압(VREF)과 비교하여 비교신호(Vcom)를 생성하는 신호비교부;를 포함하는 고감도 터치 센서에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c9304b51eafd5c71353ea330540693b5f11458871cdf883078eb7036deb2397c2746d28c00721a79e6e51cd3187e15cb0adb3c27c1023ece1c7,True,True,False,0,C:\Agent_6.9\data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv,,9
1020210067166,1020210067166,1020220159161,1020220159161,1025519410000,1025519410000,등록,등록,등록 등록,터치 감지 장치,터치 감지 장치,어보브반도체 주식회사,어보브반도체 주식회사,,20210525,2021,20221202,20221202,20230630,20230630,G06F 3/044|G06F 3/041,G06F 3/044|G06F 3/041,,,"본 발명은 적어도 하나의 터치 패드의 주변에 접지된 쉴드 영역을 추가로 설치하고, 상기 터치 패드와 상기 쉴드 영역에 걸쳐 안착한 물방울이 사용자의 실제 터치에 끼치는 영향을 최소로 할 수 있는 터치 감지 장치를 제안한다. 상기 터치 감지 장치는, 터치 패드, 쉴드 매쉬, 고감도 센싱 회로, 제1 커패시터 및 쉴드 매쉬 구동회로를 포함하며, 상기 쉴드 매쉬 구동회로는, 도체 성분의 이물질이 상기 터치 패드 및 상기 쉴드 매쉬 사이에 안착하였을 때, 상기 이물질에 의해 상기 터치 패드와 상기 쉴드 매쉬 사이에 생성되는 커패시터의 일 단자에 인가되는 신호와 동일한 신호를 상기 커패시터의 다른 일 단자에 인가한다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c937eb68216e5e65b99cf6777d0831b377a4109ee470e9a2b448d40504551a90cace3d0851fb15bca9fe62092aa41de9cf23d8ebad2871ac91b,True,True,False,0,C:\Agent_6.9\data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv,,10
1020110048995,1020110048995,1020120130923,1020120130923,1012593950000,1012593950000,등록,등록,등록 등록,마이크로 컨트롤러 및 그의 동작방법,마이크로 컨트롤러 및 그의 동작방법,어보브반도체 주식회사,어보브반도체 주식회사,,20110524,2011,20121204,20121204,20130424,20130424,G06F 9/30|G06F 9/50|G06F 11/16,G06F 9/30|G06F 9/50|G06F 11/16,,,"본 발명은 마이크로 컨트롤러 및 그의 동작방법에 관한 것으로서, 인스트럭션 또는 프로그램 코드가 저장되는 제1 캐쉬(cache) 및 제2 캐쉬(cache); 외부 메모리로부터 읽어들인 인스트럭션 또는 프로그램 코드를 상기 제1 캐쉬 또는 상기 제2 캐쉬 중 어느 하나의 캐쉬에 저장하는 캐쉬 컨트롤러(cache controller); 및 프로세서에서 요청된 인스트럭션 또는 프로그램 코드를 상기 제1 캐쉬 또는 상기 제2 캐쉬에서 탐색하여 상기 프로세서로 전달하는 캐쉬 브리지 컨트롤러(cache bridge controller)를 포함하며, 상기 캐쉬 컨트롤러는 상기 제1 캐쉬 또는 상기 제2 캐쉬의 동작 상태 정보에 기초하여 상기 제1 캐쉬 또는 상기 제2 캐쉬 중 현재 저장이 가능한 캐쉬를 판별하도록 구성되어, code 메모리로서 외부 메모리를 적용하면서도 내부 메모리를 구비한 경우와 비슷한 정도의 코드 페치 시간을 낼 수 있도록 하여 마이크로 컨트롤러 칩의 크기를 소형화하고 제작공정에 소요되는 비용을 절감할 수 있는 효과가 있다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd03bf8e5ba4e1dbf7265e0742070de003c2fd5ffd7d3b5b3d47a29f58865f7bc36b9572a5507bd70fdd733fe98c2571e5a08c2fbafca4ebe285bbb93749c5225352,True,True,False,1,C:\Agent_6.9\data\반도체\어보브반도체\tech\source\abov_kipris_plus_bibliographic_raw.csv,,11
