날짜,시가,고가,저가,종가,거래량,시가총액,수익률,시장수익률,이상수익률,최대낙폭,20일이동평균,60일이동평균,20일이평비율,60일이평비율,VIX,VKOSPI,EPS,PSR,누적이상수익률_3일,누적이상수익률_5일,기관_순매매,외국인_순매매,보유주수,보유율_%
2023-08-14,23525.665494526475,24501.83418724542,23476.857059890528,23964.94140625,355490,371625472738.96484,-0.018000057623233645,-0.007868717342637166,-0.01013134028059648,-0.19110381312899727,26178.40380859375,19769.85615234375,0.9154470066804791,1.2121960433894667,14.819999694824219,,-0.013992541584480914,112.93273677255823,-0.03191786722869072,-0.009499141813658851,-13024.0,109941.0,1357383.0,8.57
2023-08-16,24404.217998798078,25819.662642728366,24355.409562800483,25380.38671875,727381,393574849725.83203,0.05906316600176864,-0.017593352657915062,0.0766565186596837,-0.14332784336563753,25966.087109375,19986.402913411457,0.9774436406934207,1.269882671169359,16.780000686645508,,-0.013992541584480914,112.93273677255823,0.07450051786411183,0.05450938117604165,99557.0,16795.0,1374504.0,8.68
2023-08-17,24941.108966525702,28455.316100752418,24453.02464232755,27771.998046875,1355725,430661678996.7988,0.09423068902091125,-0.002292407139627861,0.09652309616053911,-0.06260303578095158,26002.693359375,20243.13527018229,1.0680431316497487,1.3719217737868188,17.889999389648438,,-0.013992541584480914,112.93273677255823,0.16304827453962634,0.1412617475915321,206717.0,-201919.0,1173037.0,7.41
2023-08-18,27186.298303610864,28992.21039918286,26649.40551844081,27625.57421875,1313602,428391077812.14453,-0.0052723548330176895,-0.006091670957144357,0.0008193161241266678,-0.06754532519570805,26000.2529296875,20500.193017578124,1.0625117491532816,1.3475762981871506,17.299999237060547,,-0.013992541584480914,112.93273677255823,0.17399893094434948,0.1718429301487776,135732.0,-126739.0,1047230.0,6.62
2023-08-21,28064.850294863314,28113.658730158728,26454.171930114637,27674.3828125,456120,429147954969.4297,0.0017667901982241219,0.001716929058943828,4.98611392802939e-05,-0.06589787341597557,26034.41884765625,20759.6912109375,1.0629921479884077,1.3330825844808043,17.1299991607666,,-0.013992541584480914,112.93273677255823,0.09739227342394607,0.1639174518030333,68629.0,-59636.0,987683.0,6.24
2023-08-22,28796.976288247155,29236.252197728892,25575.619618714423,25722.044921875,898128,398872959539.62695,-0.070546754514907,0.0027662393459739754,-0.07331299386088097,-0.1317957468319513,25946.56357421875,20987.463916015626,0.9913468829233772,1.2255909063050918,16.969999313354492,,-0.013992541584480914,112.93273677255823,-0.07244381659747401,0.1007357982227488,-34606.0,-49730.0,938060.0,5.93
2023-08-23,25526.811063655157,26161.320707684827,24697.067683000972,25087.53515625,518886,389033586782.1211,-0.02466793629947317,-0.0040703690660103264,-0.020597567233462843,-0.15321255404403245,25914.8380859375,21197.990950520834,0.9680760911203057,1.1834864546743096,15.979999542236328,,-0.013992541584480914,112.93273677255823,-0.09386069995506352,0.00348171232960226,-23818.0,110854.0,1047557.0,6.62
2023-08-24,26942.25573979592,28601.74250637755,26014.895487882655,26307.74609375,1607451,407955455139.84766,0.04863813562792396,0.012843716479993939,0.03579441914793002,-0.11202639139960281,25983.169921875,21429.993701171876,1.0124917849843156,1.2276133376703415,17.200000762939453,,-0.013992541584480914,112.93273677255823,-0.05811614194641379,-0.05724696468300683,70290.0,131731.0,1177735.0,7.44
2023-08-25,25380.383069701646,25575.616785622427,23379.23748151363,23720.896484375,973954,367841056665.3379,-0.0983303396709293,-0.0073059012806685475,-0.09102443839026075,-0.19934113795210068,25736.687109375,21622.461588541668,0.9216763751902739,1.0970488437331922,15.680000305175781,,-0.013992541584480914,112.93273677255823,-0.07582758647579357,-0.14909071919739425,-66662.0,-122801.0,1055515.0,6.67
2023-08-28,23867.32485262424,24404.21764072008,23281.623629246955,24062.55859375,306848,373139227053.53516,0.01440342314212506,0.009634248420563818,0.004769174721561242,-0.18780890956953247,25487.76416015625,21814.278743489584,0.9440827544758044,1.1030645971245512,15.079999923706055,,-0.013992541584480914,112.93273677255823,-0.05046084452076949,-0.1443714056151133,-25287.0,31451.0,1086872.0,6.87
