source,corp_code,company,company_dir,stock_code,year,share_class,shares_outstanding,raw
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2021,보통주,44398588.0,"{""rcept_no"": ""20220321001280"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""보통주"", ""isu_stock_totqy"": ""150,000,000"", ""now_to_isu_stock_totqy"": ""44,398,588"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""44,398,588"", ""tesstk_co"": ""1,039,890"", ""distb_stock_co"": ""43,358,698"", ""stlm_dt"": ""2021-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2021,우선주,112579.0,"{""rcept_no"": ""20220321001280"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""우선주"", ""isu_stock_totqy"": ""50,000,000"", ""now_to_isu_stock_totqy"": ""112,579"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""112,579"", ""tesstk_co"": ""10,131"", ""distb_stock_co"": ""102,448"", ""stlm_dt"": ""2021-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2021,합계,44511167.0,"{""rcept_no"": ""20220321001280"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""합계"", ""isu_stock_totqy"": ""200,000,000"", ""now_to_isu_stock_totqy"": ""44,511,167"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""44,511,167"", ""tesstk_co"": ""1,050,021"", ""distb_stock_co"": ""43,461,146"", ""stlm_dt"": ""2021-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2021,비고,,"{""rcept_no"": ""20220321001280"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""비고"", ""isu_stock_totqy"": ""-"", ""now_to_isu_stock_totqy"": ""-"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""-"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""-"", ""stlm_dt"": ""2021-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2022,보통주,44398588.0,"{""rcept_no"": ""20230321001125"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""보통주"", ""isu_stock_totqy"": ""150,000,000"", ""now_to_isu_stock_totqy"": ""44,398,588"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""44,398,588"", ""tesstk_co"": ""1,039,890"", ""distb_stock_co"": ""43,358,698"", ""stlm_dt"": ""2022-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2022,우선주,112579.0,"{""rcept_no"": ""20230321001125"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""우선주"", ""isu_stock_totqy"": ""50,000,000"", ""now_to_isu_stock_totqy"": ""112,579"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""112,579"", ""tesstk_co"": ""10,131"", ""distb_stock_co"": ""102,448"", ""stlm_dt"": ""2022-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2022,합계,44511167.0,"{""rcept_no"": ""20230321001125"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""합계"", ""isu_stock_totqy"": ""200,000,000"", ""now_to_isu_stock_totqy"": ""44,511,167"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""44,511,167"", ""tesstk_co"": ""1,050,021"", ""distb_stock_co"": ""43,461,146"", ""stlm_dt"": ""2022-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2022,비고,,"{""rcept_no"": ""20230321001125"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""비고"", ""isu_stock_totqy"": ""-"", ""now_to_isu_stock_totqy"": ""-"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""-"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""-"", ""stlm_dt"": ""2022-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2023,보통주,44398588.0,"{""rcept_no"": ""20240327001130"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""보통주"", ""isu_stock_totqy"": ""150,000,000"", ""now_to_isu_stock_totqy"": ""44,398,588"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""44,398,588"", ""tesstk_co"": ""2,726,653"", ""distb_stock_co"": ""41,671,935"", ""stlm_dt"": ""2023-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2023,우선주,112579.0,"{""rcept_no"": ""20240327001130"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""우선주"", ""isu_stock_totqy"": ""50,000,000"", ""now_to_isu_stock_totqy"": ""112,579"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""112,579"", ""tesstk_co"": ""10,621"", ""distb_stock_co"": ""101,958"", ""stlm_dt"": ""2023-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2023,합계,44511167.0,"{""rcept_no"": ""20240327001130"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""합계"", ""isu_stock_totqy"": ""200,000,000"", ""now_to_isu_stock_totqy"": ""44,511,167"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""44,511,167"", ""tesstk_co"": ""2,737,274"", ""distb_stock_co"": ""41,773,893"", ""stlm_dt"": ""2023-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2023,비고,,"{""rcept_no"": ""20240327001130"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""비고"", ""isu_stock_totqy"": ""-"", ""now_to_isu_stock_totqy"": ""-"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""-"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""-"", ""stlm_dt"": ""2023-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2024,보통주,44398588.0,"{""rcept_no"": ""20250312001130"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""보통주"", ""isu_stock_totqy"": ""150,000,000"", ""now_to_isu_stock_totqy"": ""44,398,588"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""44,398,588"", ""tesstk_co"": ""3,170,331"", ""distb_stock_co"": ""41,228,257"", ""stlm_dt"": ""2024-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2024,우선주,112579.0,"{""rcept_no"": ""20250312001130"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""우선주"", ""isu_stock_totqy"": ""50,000,000"", ""now_to_isu_stock_totqy"": ""112,579"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""112,579"", ""tesstk_co"": ""10,621"", ""distb_stock_co"": ""101,958"", ""stlm_dt"": ""2024-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2024,합계,44511167.0,"{""rcept_no"": ""20250312001130"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""합계"", ""isu_stock_totqy"": ""200,000,000"", ""now_to_isu_stock_totqy"": ""44,511,167"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""44,511,167"", ""tesstk_co"": ""3,180,952"", ""distb_stock_co"": ""41,330,215"", ""stlm_dt"": ""2024-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2024,비고,,"{""rcept_no"": ""20250312001130"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""비고"", ""isu_stock_totqy"": ""-"", ""now_to_isu_stock_totqy"": ""-"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""-"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""-"", ""stlm_dt"": ""2024-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2025,보통주,43504588.0,"{""rcept_no"": ""20260316001250"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""보통주"", ""isu_stock_totqy"": ""150,000,000"", ""now_to_isu_stock_totqy"": ""44,398,588"", ""now_to_dcrs_stock_totqy"": ""894,000"", ""redc"": ""-"", ""profit_incnr"": ""894,000"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""43,504,588"", ""tesstk_co"": ""1,036,991"", ""distb_stock_co"": ""42,467,597"", ""stlm_dt"": ""2025-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2025,우선주,112579.0,"{""rcept_no"": ""20260316001250"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""우선주"", ""isu_stock_totqy"": ""50,000,000"", ""now_to_isu_stock_totqy"": ""112,579"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""112,579"", ""tesstk_co"": ""10,621"", ""distb_stock_co"": ""101,958"", ""stlm_dt"": ""2025-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2025,합계,43617167.0,"{""rcept_no"": ""20260316001250"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""합계"", ""isu_stock_totqy"": ""200,000,000"", ""now_to_isu_stock_totqy"": ""44,511,167"", ""now_to_dcrs_stock_totqy"": ""894,000"", ""redc"": ""-"", ""profit_incnr"": ""894,000"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""43,617,167"", ""tesstk_co"": ""1,047,612"", ""distb_stock_co"": ""42,569,555"", ""stlm_dt"": ""2025-12-31""}"
OpenDART_stockTotqySttus,00160843,DB하이텍,dbhitek,000990,2025,비고,,"{""rcept_no"": ""20260316001250"", ""corp_cls"": ""Y"", ""corp_code"": ""00160843"", ""corp_name"": ""DB하이텍"", ""se"": ""비고"", ""isu_stock_totqy"": ""-"", ""now_to_isu_stock_totqy"": ""-"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""-"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""-"", ""stlm_dt"": ""2025-12-31""}"
