fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2021,373169401913.0,122419465500.0,104438304265.0,429285683427.0,82473641150.0,346812042277.0,49608464797.0,52279090690.0,25283707204.0,26995383486.0,-64957521614.0,219,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,122419465500.0,,valuation_intake_normalized_or_dart
2022,327592058714.0,111859422080.0,92259257411.0,455432965985.0,65336210199.0,390096755786.0,90895691895.0,109501808221.0,9090926920.0,100410881301.0,-18079678286.0,223,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,111859422080.0,,valuation_intake_normalized_or_dart
2023,159008528366.0,34571410992.0,267167515858.0,723839103741.0,151940478614.0,571898625127.0,179732421459.0,44990807438.0,83934608.0,44906872830.0,84636164574.0,226,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,34571410992.0,,valuation_intake_normalized_or_dart
2024,558917191547.0,255391604854.0,152614498001.0,710872366678.0,169984503289.0,540887863389.0,103966003566.0,141363819580.0,249917598.0,141113901982.0,9424530414.0,202,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,255391604854.0,,valuation_intake_normalized_or_dart
2025,576684619527.0,251390142142.0,214007548411.0,813331626120.0,123004106583.0,690327519537.0,276235377529.0,228626759780.0,19113861717.0,209512898063.0,18323837100.0,244,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,251390142142.0,,valuation_intake_normalized_or_dart
