year,revenue,operating_profit,net_income,assets,liabilities,equity,cash,cfo,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account
2021,1214682040178.0,399106778303.0,316891852008.0,1549937895854.0,443888189808.0,1106049706046.0,,869520892333.0,137646449594.0,731874442739.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv
2022,1675287533666.0,768746685740.0,558836662217.0,2122700474808.0,484416396415.0,1638284078393.0,,1593209265371.0,184449968358.0,1408759297013.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv
2023,1154223638940.0,265437456373.0,264149250979.0,2043378694132.0,303296256385.0,1740082437747.0,,224258155766.0,335598542669.0,-111340386903.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv
2024,1131167709804.0,190838683363.0,229385888355.0,2396851168578.0,396162364261.0,2000688804317.0,,382634373825.0,133532467595.0,249101906230.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv
