fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2021,1214682040178.0,399106778303.0,316891852008.0,1549937895854.0,443888189808.0,1106049706046.0,183017846365.0,393129114790.0,133612138042.0,259516976748.0,-252766500051.0,159,매출액,영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,399106778303.0,,valuation_intake_normalized_or_dart
2022,1675287533666.0,768746685740.0,558836662217.0,2122700474808.0,484416396415.0,1638284078393.0,151311289546.0,730063433619.0,179939556916.0,550123876703.0,-710089080981.0,154,매출액,영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,768746685740.0,,valuation_intake_normalized_or_dart
2023,1154223638940.0,265437456373.0,264149250979.0,2043378694132.0,303296256385.0,1740082437747.0,253329763803.0,224258155766.0,6287486130.0,217970669636.0,27488934945.0,202,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,265437456373.0,,valuation_intake_normalized_or_dart
2024,1131167709804.0,190838683363.0,229385888355.0,2396851168578.0,396162364261.0,2000688804317.0,297054100758.0,382634373825.0,6842584171.0,375791789654.0,-330981683566.0,222,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,190838683363.0,,valuation_intake_normalized_or_dart
2025,1397233307039.0,277294561174.0,252582440798.0,2992581747645.0,748586290599.0,2243995457046.0,323054472680.0,356967025481.0,8163875766.0,348803149715.0,-393629106750.0,263,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,277294561174.0,,valuation_intake_normalized_or_dart
