year,sales,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,rnd,capex,ocf,fcf,interest_expense,roe,operating_margin,current_ratio_%,debt_ratio,interest_coverage,sales_growth
2021,1214682040178.0,399106778303.0,316891852008.0,1549937895854.0,443888189808.0,1106049706046.0,815161899425.0,335336853432.0,,137646449594,869520892333,731874442739,6281633675.0,28.650778556856345,32.856893005886114,243.0874778844728,40.132752387308976,63.53550667740904,
2022,1675287533666.0,768746685740.0,558836662217.0,2122700474808.0,484416396415.0,1638284078393.0,1327724119744.0,404353962296.0,,184449968358,1593209265371,1408759297013,19677408149.0,34.11109645679797,45.88744739583695,328.3568960731646,29.56852250497155,39.06747676924451,37.91984060458346
2023,1154223638940.0,265437456373.0,264149250979.0,2043378694132.0,303296256385.0,1740082437747.0,1027982955095.0,220150412233.0,,335598542669,224258155766,-111340386903,10636467274.0,15.180272224401708,22.99705597927008,466.9457325417208,17.42999353396715,24.955415133165577,-31.102953030741276
2024,1131167709804.0,190838683363.0,229385888355.0,2396851168578.0,396162364261.0,2000688804317.0,1194370198832.0,316866668877.0,,133532467595,382634373825,249101906230,13484106457.0,11.465345727933352,16.870945104688946,376.9314718600541,19.80129860307,14.152860923456295,-1.9975270266664902
