year,sales,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,rnd,capex,ocf,fcf,interest_expense,roe,operating_margin,current_ratio_%,debt_ratio,interest_coverage,sales_growth
2021,193314675877.0,20058390951.0,12801281459.0,167955041096.0,50856121687.0,117098919409.0,114576801922.0,45712512004.0,,4007707324,7283157207,3275449883,6469080733.0,10.932023560600097,10.3760311316263,250.64647926583893,43.43005208218113,3.100655530341176,
2022,175023554084.0,28216098130.0,24706325265.0,175998872672.0,33296879479.0,142701993193.0,129143684068.0,31957699666.0,,1178202069,-2177606726,-3355808795,566274950.0,17.313230678975497,16.12131480112562,404.1081974538887,23.33315655512044,49.82755837954689,-9.461838171375081
2023,145899793599.0,17838425308.0,16919765330.0,198673382796.0,40104977649.0,158568405147.0,152547922968.0,37603017368.0,,1870189813,2510859925,640670112,771517789.0,10.670325727445276,12.226491119670964,405.6800056099157,25.291909577964724,23.121210634846424,-16.639909203890625
2024,162349945455.0,9581360274.0,19405207353.0,225427601825.0,41193831641.0,184233770184.0,175914531374.0,38259555518.0,,2853816163,-9682087226,-12535903389,807426436.0,10.532926365030372,5.901671384703823,459.7924073928077,22.359544398325255,11.866542692689343,11.274965817438098
