application_number,application_no,open_number,publication_no,register_number,registration_no,register_status,final_disposal,legal_status,invention_title,title,right_holder,applicant,inventor,application_date,application_year,open_date,publication_date,register_date,registration_date,ipc_number,ipc,cpc_number,cpc,abstract,claim_text,claims,url,drawing,is_registered,is_alive_estimated,has_negative_disposal_estimated,tech_keyword_match_count,source_file,source_sheet,source_row
1020220022761,1020220022761,1020230125919,1020230125919,,,공개,공개,공개 공개,트리할로디실란의 제조 방법 및 그를 이용하는 반도체 소자의 제조 방법,트리할로디실란의 제조 방법 및 그를 이용하는 반도체 소자의 제조 방법,삼성전자주식회사|(주)원익머트리얼즈,삼성전자주식회사|(주)원익머트리얼즈,,20220222,2022,20230829,20230829,,,C07F 7/02|H10P 10/00,C07F 7/02|H10P 10/00,,,"환원제를 이용하는 트리할로디실란의 제조 방법 및 그를 이용하는 반도체 소자의 제조 방법이 제공된다. 트리할로디실란의 제조 방법은, 적어도 4개의 할로겐 원자를 포함하는 할로디실란(halodisilane)을 제공하고, 하기 화학식 1-1로 표시되는 제1 환원제 및 하기 화학식 2-1로 표시되는 제2 환원제를 포함하는 혼합 환원제를 이용하여, 할로디실란을 환원시키고, 1,1,1-트리할로디실란(1,1,1-trihalodisilane)을 포함하는 생성물을 수득하는 것을 포함한다. [화학식 1-1] (화학식 1-1에서, R A 는 알킬기이고, m 및 n은 각각 1 또는 2이고, m+n=3이다.) [화학식 2-1] (화학식 2-1에서, R S 은 알킬기 또는 아릴기이고, p 및 q는 각각 1 내지 3의 자연수이고, p+q=4이다.)",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c936a9b5a1d49b4e8451319ed821e9066db43370bb5b92d0ce5eff0bdecb48e3c266741c33796037185ec4ad9c1ef47a3102a9604efe55fb3a6,False,False,False,2,data\반도체\원익머트리얼즈\tech\source\wonik_materials_kipris_plus_bibliographic_raw.csv,,2
1020230040302,1020230040302,1020240145618,1020240145618,1028050570000,1028050570000,등록,등록,등록 등록,암모니아 기화기 시스템,암모니아 기화기 시스템,(주)원익머트리얼즈,(주)원익머트리얼즈,,20230328,2023,20241007,20241007,20250502,20250502,C01C 1/10|C01B 3/04|F17C 7/04|F17C 9/02|F28D 21/00,C01C 1/10|C01B 3/04|F17C 7/04|F17C 9/02|F28D 21/00,,,"본 발명은 암모니아 기화 시스템에 관한 것으로, 더욱 상세하게는 암모니아 분해 공정 폐열을 활용한 것으로서 암모니아 개질기에서 배출되는 연소 가스 폐열과 합성가스 폐열을 이용하여 액상 암모니아를 기상으로 기화시키는 암모니아 분해 공정 폐열을 활용한 암모니아 기화 시스템에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c939dd9d3b930fdf21e73db8e6ae6cc416881495116aedb162d32c892450facde44ea2d803643700e5b2aeb395f26a42a716e24946db18fce3d,True,True,False,0,data\반도체\원익머트리얼즈\tech\source\wonik_materials_kipris_plus_bibliographic_raw.csv,,3
1020200175552,1020200175552,1020220085468,1020220085468,1025139050000,1025139050000,등록,등록,등록 등록,가스생성시스템,가스생성시스템,주식회사 원익홀딩스|(주)원익머트리얼즈,주식회사 원익홀딩스|(주)원익머트리얼즈,,20201215,2020,20220622,20220622,20230321,20230321,C01B 3/04|C01B 3/56|B01D 53/047,C01B 3/04|C01B 3/56|B01D 53/047,,,"본 발명은, 가스생성시스템에 관한 것으로서, 보다 상세하게는 효율이 우수한 가스생성시스템에 관한 것이다. 원료가스를 저장하고 공급하는 가스공급장치(10)와; 상기 가스공급장치(10)로부터 상기 원료가스를 공급받고, 연소가스를 통해 상기 원료가스를 가열함으로써 개질가스를 생성하는 가스생성장치(20)와; 상기 가스생성장치(20)로부터 전달받은 가스 중 반응이 일어나지 않은 원료가스를 흡착제를 이용하여 흡착함으로써, 상기 개질가스와 상기 원료가스를 분리하는 흡착장치(30)와; 상기 흡착장치(30)로부터 전달받은 상기 개질가스를 압력변환흡착법을 통해 타겟가스와 부산물가스로 분류하는 압력변환흡착장치(40)를 포함하는 가스생성시스템을 개시한다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93d5c506fc7a991721185d813860e52738d96e8192a73fdefcab5cafc8f9e2a9a2d40ff3fa271d4a8c58449299a4630eabdfa07f23e1ff4da1,True,True,False,0,data\반도체\원익머트리얼즈\tech\source\wonik_materials_kipris_plus_bibliographic_raw.csv,,4
1020190121551,1020190121551,1020210039125,1020210039125,1023131380000,1023131380000,등록,등록,등록 등록,실란합성을 위한 촉매 및 이의 제조방법,실란합성을 위한 촉매 및 이의 제조방법,(주)원익머트리얼즈,(주)원익머트리얼즈,,20191001,2019,20210409,20210409,20211008,20211008,B01J 29/40|B01J 37/30|B01J 37/00|B01J 37/08|B01J 37/16|C01B 33/04,B01J 29/40|B01J 37/30|B01J 37/00|B01J 37/08|B01J 37/16|C01B 33/04,,,"본 발명은 실란합성을 위한 촉매 및 이의 제조방법에 관한 것으로, 모노실란이 촉매에 의해 탈수소화반응이 용이하게 수행되어 올리고실란이 용이하게 제조될 수 있는 장점이 있다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93e1be20d17a7f1dc657897d89031f7f31e1c452c39dce3f8b1cb3763402ef73e43c81a8e6d2ef378398e152da9e6c2d7467e485856478df3c,True,True,False,0,data\반도체\원익머트리얼즈\tech\source\wonik_materials_kipris_plus_bibliographic_raw.csv,,5
1020210116692,1020210116692,1020230034451,1020230034451,1026091950000,1026091950000,등록,등록,등록 등록,황화카보닐(COS)의 신규 합성방법,황화카보닐(COS)의 신규 합성방법,(주)원익머트리얼즈,(주)원익머트리얼즈,,20210902,2021,20230310,20230310,20231129,20231129,C01B 32/77|B01J 8/00|B01J 8/02|H10P 50/20,C01B 32/77|B01J 8/00|B01J 8/02|H10P 50/20,,,"본 발명은 농약, 의약 및 다양한 화학제품들의 주요 원료로 사용되고 있으며, 최근 반도체 제조공정에서 신규 에칭가스 재료로 주목받고 있는 황화카보닐(COS)의 합성방법과 합성반응장치에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93698882d2dc4b81e1140630e4e5f4bc421ddabf887351714a544c20379d34549bda15c7fd68adcabb86e9035b8d2d721d80deac28155d20a8,True,True,False,1,data\반도체\원익머트리얼즈\tech\source\wonik_materials_kipris_plus_bibliographic_raw.csv,,6
1020230119792,1020230119792,1020250037222,1020250037222,1029274470000,1029274470000,등록,등록,등록 등록,고순도 디보란(B2H6)의 제조방법,고순도 디보란(B2H6)의 제조방법,(주)원익머트리얼즈,(주)원익머트리얼즈,,20230908,2023,20250317,20250317,20260210,20260210,C01B 6/10,C01B 6/10,,,"본 발명은, 고순도 디보란(B 2 H 6 )의 제조방법에 관한 것으로, 구체적으로는 짧은 시간 내에 최적의 수율 조건으로 디보란(B 2 H 6 )을 대량 생산하는 방법에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93fad9a74797c12f8baef2510aefc1f8db3d2a3402da3226e0388b9f9096ac3bae958a14c014f94ec3f9f4d769ce0cbc9823ccba3d73373757,True,True,False,0,data\반도체\원익머트리얼즈\tech\source\wonik_materials_kipris_plus_bibliographic_raw.csv,,7
1020200077011,1020200077011,,,1022471970000,1022471970000,등록,등록,등록 등록,암모니아 개질기,암모니아 개질기,(주)원익머트리얼즈|주식회사 원익홀딩스,(주)원익머트리얼즈|주식회사 원익홀딩스,,20200624,2020,20210504,20210504,20210427,20210427,C01B 3/04|B01J 8/02,C01B 3/04|B01J 8/02,,,"본 발명은 암모니아를 촉매를 이용한 열처리를 통해서 수소와 질소로 분해하는 암모니아 개질기에 관한 것이다. 본 발명에 따른 암모니아 개질기는 본체부 내에 촉매층이 형성된 상태에서, 암모니아가 본체부의 상부에서 하부로 공급되고, 열원이 본체부의 하부에서 공급되어 상부로 이동한 후 다시 하부로 이동하면서 암모니아와 촉매층에 충분한 열을 전달함으로써, 암모니아의 분해율을 향상시킬 수 있다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93f7d332a6d478b23e7496afabdcaf07f52ff9018f84a39b76ccde166fb4e3a371151818f61a019fedd5ddc0ceca6c7f3a69fe795bf2d94617,True,True,False,0,data\반도체\원익머트리얼즈\tech\source\wonik_materials_kipris_plus_bibliographic_raw.csv,,8
1020120097931,1020120097931,,,1012557570000,1012557570000,등록,등록,등록 등록,암모니아 보란의 합성 시스템 및 이를 이용한 암모니아 보란의 제조방법,암모니아 보란의 합성 시스템 및 이를 이용한 암모니아 보란의 제조방법,(주)원익머트리얼즈,(주)원익머트리얼즈,,20120904,2012,20130417,20130417,20130411,20130411,C01B 35/14|B01D 53/02|B01J 19/00,C01B 35/14|B01D 53/02|B01J 19/00,,,"본 발명은 다이암모니움 다이보란 중간체를 포함하는 암모니아 보란을 대량 생산할 수 있는 암모니아 보란의 합성 시스템에 관한 것으로서, 원료인 디보란와 암모니아 공급량, 반응온도 및 반응압력을 정교하게 제어할 수 있는 설비, 미반응 가스를 효율적으로 제거할 수 있는 설비를 갖춘 것을 특징으로 하며, 이에 따라 수소발생이 특성이 향상된 다이암모니움 다이보란 중간체를 포함하는 암모니아 보란을 고순도, 고수율로 대량으로 생산할 수 있어 수소 저장 소재로 유용하게 활용할 수 있다. 또한, 합성 공정상의 반응온도 및 반응압력을 정교하게 제어할 수 있고, 반응 가스의 정량적 주입이 가능할 뿐만 아니라 미반응 가스의 효율적 제거가 가능하다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd03bf8e5ba4e1dbf726e0422574c4eedf7f9d7cef337070d07fe7bad5524f539a07be0f948fe25efd785cf27b95fe737f6e60995ac4b086de38d4ee5a7f8551f924,True,True,False,1,data\반도체\원익머트리얼즈\tech\source\wonik_materials_kipris_plus_bibliographic_raw.csv,,9
1020090073906,1020090073906,1020110016282,1020110016282,1010796180000,1010796180000,소멸,소멸,소멸 소멸,금속실리콘 정제장치,금속실리콘 정제장치,(주)원익머트리얼즈,(주)원익머트리얼즈,,20090811,2009,20110217,20110217,20111028,20111028,C30B 31/16|C30B 29/06|C30B 35/00,C30B 31/16|C30B 29/06|C30B 35/00,,,"본 발명은 태양전지의 생산에 적합한 금속실리콘 정제장치에 관한 것이다. 상세하게는 이전부터 널리 사용되고 있는 금속실리콘 단결정 제조장치를 개조하여 사용할 수 있도록 이루어진 금속실리콘 정제장치에 관한 것이다. 상기와 같이 이전부터 사용되고 있는 금속실리콘 단결정 제조장치를 개조하여 사용할 수 있는 형태(구조)의 금속실리콘 정제장치는, 비교적 간단하여 설비투자비용이 저렴하고, 유해성 화학약품을 사용하지 않는 특징과 유연한 생산량의 조절이 가능한 특징이 있는 것으로, 이러한 금속실리콘 정제장치는, 하부 개폐구조를 가지며, 가열을 위한 히터가 설치되고, 가스배출구가 형성된 진공이 가능한 챔버와; 상기 챔버의 하부를 통해 내측에 유입되는 금속실리콘이 담기는 도가니와; 상기 도가니를 지지하며, 지지된 도가니를 상하이동과 회전을 시키는 도가니 지지체와; 상기 도가니 지지체에 도가니를 공급하는 도가니 공급수단과; 상기 챔버 내에 유입된 도가니에 담긴 금속실리콘의 상부표면에 국부적으로 가열하는 국부가열수단과; 상기 도가니에 담긴 금속실리콘의 상부표면에 가스를 공급하는 가스공급관으로 이루어진다. 금속실리콘, 단결정, 정제장치, 유해물, 화학약품",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd03bf8e5ba4e1dbf72681a3e7bebfbca3b87acbd0db251099859d4744131ecc3e78ffe79874d12264a5d7de0b6401de4a8f7be50a81fcbe0e2b1faad899cd84a735,True,False,True,0,data\반도체\원익머트리얼즈\tech\source\wonik_materials_kipris_plus_bibliographic_raw.csv,,10
1020110031005,1020110031005,1020120113343,1020120113343,1011983510000,1011983510000,등록,등록,등록 등록,고순도 헥사플루오르프로필렌 정제장치,고순도 헥사플루오르프로필렌 정제장치,(주)원익머트리얼즈,(주)원익머트리얼즈,,20110405,2011,20121015,20121015,20121031,20121031,C07B 63/00|B01D 8/00|C07C 17/383|C07C 21/18,C07B 63/00|B01D 8/00|C07C 17/383|C07C 21/18,,,"본 발명은 고순도 헥사플루오르프로필렌 정제장치에 관한 것으로서, 보다 상세하게는 고순도의 HFP를 정제하기 위해, HFP 및 HFP 내 불순물의 비점차이를 이용하여, HFP 내 불순물을 제거하는 정제장치로, HFP 내 잔여 수분을 흡착제를 이용하여 제거하고, 수분이 제거된 HFP를 HFP 비점보다 상대적으로 낮은 온도로 설정된 저비점 불순물 분리 콜드트랩으로 통과시켜, 저비점 불순물이 기체상태로 분리되며 제거되도록 하고, 이후, HFP 비점보다 상대적으로 높은 온도로 설정된 고비점 불순물 분리 콜드트랩으로 통과시켜, 액상의 고비점 불순물과 달리 기체상태가 되는 HFP의 기체를 저장탱크에 저장함과 동시에, 남아있는 액상의 고비점 불순물은 내부를 상온 이상으로 높여 기화 후 외부로 진공배기시켜 제거함으로써, 손쉽게 고순도의 HFP를 얻을 수 있도록 한 고순도 헥사플루오르프로필렌 정제장치에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd03bf8e5ba4e1dbf7266e27e99937348df227c92c4e48f00dcafed9502adb360e896e01cf370a691eac5df5112f2104d2d7eab36d9c3abee9fae4e9cc9e27f57879,True,True,False,0,data\반도체\원익머트리얼즈\tech\source\wonik_materials_kipris_plus_bibliographic_raw.csv,,11
