year,sales,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,rnd,capex,ocf,fcf,interest_expense,roe,operating_margin,current_ratio_%,debt_ratio,interest_coverage,sales_growth
2021,57108751854.0,22064316158.0,18074794225.0,75979578996.0,10352003267.0,65627575729.0,59559552194.0,9528614723.0,,4141985284,10405860711,6263875427,333365263.0,27.541462600473565,38.63561265427056,625.0599266044015,15.773862057235158,66.186608524956,
2022,114942873898.0,56503520126.0,43409750571.0,121191635691.0,21553973431.0,99637662260.0,99713358310.0,20210449478.0,,4618082515,51112529145,46494446630,4242183769.0,43.567612473408104,49.15791489269798,493.3752632198633,21.632355619460316,13.319441873051964,101.27015591560192
2023,87930571023.0,36165536410.0,30933600268.0,142961730739.0,15952635677.0,127009095062.0,78769918264.0,14485303158.0,,16630048050,396939068,-16233108982,1871800411.0,24.355421360099953,41.129650347136014,543.7919897485656,12.560230957643354,19.321256795044054,-23.500632930903265
2024,113719875873.0,46974727733.0,38427640891.0,189816880876.0,32176812442.0,157640068434.0,110621214683.0,19313650934.0,,15836121029,42758171502,26922050473,1462419746.0,24.376823273892896,41.30740327703171,572.7617997292318,20.411569699027147,32.12123459183653,29.329167944621105
