fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2023,159008528366.0,34571410992.0,267167515858.0,723839103741.0,151940478614.0,571898625127.0,,44990807438.0,27615344962.0,17375462476.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,34571410992.0,,valuation_intake_normalized_or_dart
2024,558917191547.0,255391604854.0,152614498001.0,710872366678.0,169984503289.0,540887863389.0,,141363819580.0,53786978690.0,87576840890.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,255391604854.0,,valuation_intake_normalized_or_dart
