fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2021,207584466664.0,54062137444.0,47166344546.0,533494570498.0,271083697692.0,262410872806.0,40442953812.0,134137562084.0,113315095908.0,20822466176.0,-113093576684.0,133,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,54062137444.0,,valuation_intake_normalized_or_dart
2022,277655937555.0,67169269292.0,52333033783.0,767016734136.0,457182712027.0,309834022109.0,44878880727.0,168220044687.0,256652331224.0,-88432286537.0,-258681713365.0,117,수익(매출액),영업이익(손실),당기순이익,자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,67169269292.0,,valuation_intake_normalized_or_dart
2023,338652254525.0,60778799323.0,49077381672.0,763115310220.0,359477895356.0,403637414864.0,78967797460.0,210546521706.0,2182603654.0,208363918052.0,-174423883436.0,121,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,기타무형자산의 취득,현금및현금성자산,60778799323.0,,valuation_intake_normalized_or_dart
2024,373117930000.0,37923282000.0,36781312000.0,787696560000.0,350030052000.0,437666508000.0,64992696000.0,219237154000.0,360305000.0,218876849000.0,-172389223000.0,177,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,37923282000.0,,valuation_intake_normalized_or_dart
2025,303874072000.0,-940826000.0,1510043000.0,703775464000.0,266698790000.0,437076674000.0,109546970000.0,147218334000.0,2016604000.0,145201730000.0,-6291451000.0,162,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,-940826000.0,,valuation_intake_normalized_or_dart
