universe_rank,company_dir,company_name,ticker6,market,peer_group,semiconductor_tag,is_focal_5,market_data_available,data_quality_status,data_quality_status_kr,manual_review_priority,manual_review_priority_kr,valuation_proxy_score,valuation_proxy_label,valuation_proxy_label_kr,valuation_pred_label,valuation_confidence,valuation_confidence_bucket,valuation_confidence_bucket_kr,credit_risk_score,credit_proxy_label,credit_proxy_label_kr,credit_pred_label,credit_confidence,credit_confidence_bucket,credit_confidence_bucket_kr,credit_anomaly_score,credit_anomaly_flag_top15pct,auditor_requires_human_review,source_type,source_note
199,,아이에이,038880,KOSDAQ,부품/기판,부품/기판,False,True,OK,데이터 사용 가능,LOW,LOW,0.3776190476190476,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.7739089828714508,HIGH,HIGH,0.7142857142857143,HIGH_RISK,고위험,HIGH_RISK,0.9768034906818953,HIGH,HIGH,0.2681205370430481,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
208,,3S,060310,KOSDAQ,부품/기판,부품/웨이퍼캐리어,False,True,OK,데이터 사용 가능,LOW,LOW,0.3409523809523809,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.8755971854841007,HIGH,HIGH,0.5714285714285714,HIGH_RISK,고위험,HIGH_RISK,0.9688627439088098,HIGH,HIGH,0.13174199880530135,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
139,woldex,월덱스,101160,KOSDAQ,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.745897435897436,ATTRACTIVE,가치 매력,ATTRACTIVE,0.9476922450763601,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9681016473230849,HIGH,HIGH,0.15527064195126172,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
147,,퓨릿,445180,KOSDAQ,소재,소재,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.7448717948717948,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8817607106455689,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.9587686707140917,HIGH,HIGH,0.09055441585311619,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
141,enf_tech,이엔에프테크놀로지,102710,KOSDAQ,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.7061538461538462,ATTRACTIVE,가치 매력,ATTRACTIVE,0.9371627732042065,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.8730332003988217,HIGH,HIGH,0.01762692878431683,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
138,wonik_materials,원익머트리얼즈,104830,KOSDAQ,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.6682051282051282,FAIR,FAIR,FAIR,0.9160049727267536,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.9269592012859288,HIGH,HIGH,0.08809933839296093,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
130,,솔브레인홀딩스,036830,KOSDAQ GLOBAL,소재,소재,False,True,OK,데이터 사용 가능,LOW,LOW,0.6666666666666667,ATTRACTIVE,가치 매력,ATTRACTIVE,0.5229115612060397,MEDIUM,MEDIUM,0.0,LOW_RISK,저위험,LOW_RISK,0.8942479649490351,HIGH,HIGH,0.13058276838656327,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
148,hansol,한솔케미칼,014680,KOSPI,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.6330769230769231,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8364696976606926,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9711543901439185,HIGH,HIGH,0.058190310497948615,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
140,,이녹스첨단소재,272290,KOSDAQ GLOBAL,소재,소재,False,True,OK,데이터 사용 가능,LOW,LOW,0.6312820512820514,FAIR,FAIR,FAIR,0.900184891106931,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.7417939360948919,HIGH,HIGH,0.06763542968359648,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
133,ltc,엘티씨,170920,KOSDAQ,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.5838461538461538,FAIR,FAIR,ATTRACTIVE,0.6353016273848794,MEDIUM,MEDIUM,0.0,LOW_RISK,저위험,LOW_RISK,0.9205018564538214,HIGH,HIGH,0.0038993876391341673,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
146,,티이엠씨,425040,KOSDAQ,소재,소재,False,True,OK,데이터 사용 가능,LOW,LOW,0.5666666666666668,FAIR,FAIR,FAIR,0.8720430887980049,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.7252297088077002,HIGH,HIGH,0.006424650558916757,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
131,,에스앤에스텍,101490,KOSDAQ,소재,소재,False,True,OK,데이터 사용 가능,LOW,LOW,0.5653846153846155,FAIR,FAIR,FAIR,0.7907123507381016,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.877704032267338,HIGH,HIGH,0.05130595484789171,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
142,,제이아이테크,417500,KOSDAQ,소재,소재,False,True,OK,데이터 사용 가능,LOW,LOW,0.5264102564102564,FAIR,FAIR,FAIR,0.8525733569966568,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.7562204122456074,HIGH,HIGH,0.026961826720125225,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
137,,원익QnC,074600,KOSDAQ GLOBAL,소재,소재,False,True,OK,데이터 사용 가능,LOW,LOW,0.5156410256410257,FAIR,FAIR,ATTRACTIVE,0.4211836082778998,LOW,LOW,0.2857142857142857,MEDIUM_RISK,중위험,MEDIUM_RISK,0.6182675579184692,MEDIUM,MEDIUM,0.07153695388648715,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
134,,엠케이전자,033160,KOSDAQ,소재,소재,False,True,OK,데이터 사용 가능,LOW,LOW,0.5105128205128205,FAIR,FAIR,FAIR,0.801168459079624,HIGH,HIGH,0.5714285714285714,HIGH_RISK,고위험,HIGH_RISK,0.6458821552404778,MEDIUM,MEDIUM,0.06935231891152775,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
136,,와이엠티,251370,KOSDAQ,소재,소재,False,True,OK,데이터 사용 가능,LOW,LOW,0.4989743589743589,FAIR,FAIR,FAIR,0.730943868859095,HIGH,HIGH,0.2142857142857142,MEDIUM_RISK,중위험,MEDIUM_RISK,0.4510396871808976,LOW,LOW,0.021802364937517606,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
145,tck,티씨케이,064760,KOSDAQ GLOBAL,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.4956410256410256,FAIR,FAIR,FAIR,0.6535546916238612,MEDIUM,MEDIUM,0.0,LOW_RISK,저위험,LOW_RISK,0.7960429313317705,HIGH,HIGH,0.151556576218825,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
126,dongjin_semichem,동진쎄미켐,005290,KOSDAQ,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.4702564102564102,FAIR,FAIR,ATTRACTIVE,0.48929755601795294,LOW,LOW,0.0,LOW_RISK,저위험,LOW_RISK,0.9474461757717627,HIGH,HIGH,0.021813937556984325,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
144,,켐트로닉스,089010,KOSDAQ,소재,소재,False,True,OK,데이터 사용 가능,LOW,LOW,0.4412820512820513,FAIR,FAIR,FAIR,0.7697961799623572,HIGH,HIGH,0.3571428571428571,MEDIUM_RISK,중위험,MEDIUM_RISK,0.46850853772952833,LOW,LOW,0.08001716573230905,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
129,soulbrain,솔브레인,357780,KOSDAQ GLOBAL,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.4330769230769231,FAIR,FAIR,FAIR,0.6367158518654258,MEDIUM,MEDIUM,0.0,LOW_RISK,저위험,LOW_RISK,0.9460528189989016,HIGH,HIGH,0.0320761550307272,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
127,,디엔에프,092070,KOSDAQ,소재,소재,False,True,OK,데이터 사용 가능,LOW,LOW,0.4041025641025642,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.6833535693717029,MEDIUM,MEDIUM,0.1428571428571428,LOW_RISK,저위험,LOW_RISK,0.5929893794662974,MEDIUM,MEDIUM,0.12453521172683771,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
135,,와이씨켐,112290,KOSDAQ,소재,소재,False,True,OK,데이터 사용 가능,LOW,LOW,0.3835897435897436,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.7576999610053956,HIGH,HIGH,0.5,HIGH_RISK,고위험,HIGH_RISK,0.5943318096005836,MEDIUM,MEDIUM,0.09923299749910795,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
143,,천보,278280,KOSDAQ,소재,소재,False,True,OK,데이터 사용 가능,LOW,LOW,0.3387179487179487,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.5721835844163214,MEDIUM,MEDIUM,0.3571428571428571,MEDIUM_RISK,중위험,MEDIUM_RISK,0.6610625585827647,MEDIUM,MEDIUM,0.09911108426869078,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
149,,후성,093370,KOSPI,소재,소재,False,True,OK,데이터 사용 가능,LOW,LOW,0.3387179487179487,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.7388215177779633,HIGH,HIGH,0.1428571428571428,LOW_RISK,저위험,LOW_RISK,0.6020102100460379,MEDIUM,MEDIUM,0.03702349009826696,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
132,,엘케이켐,489500,KOSDAQ,소재,소재,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.3238461538461538,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.702794478496214,HIGH,HIGH,0.2857142857142857,MEDIUM_RISK,중위험,MEDIUM_RISK,0.5536965458646373,MEDIUM,MEDIUM,0.25181847400004714,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
124,,SKC,011790,KOSPI,소재,소재,False,True,OK,데이터 사용 가능,LOW,LOW,0.3217948717948718,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.865330691240198,HIGH,HIGH,0.7142857142857143,HIGH_RISK,고위험,HIGH_RISK,0.9272418560336225,HIGH,HIGH,0.23200310396853355,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
128,,레이크머티리얼즈,281740,KOSDAQ,소재,소재,False,True,OK,데이터 사용 가능,LOW,LOW,0.2676923076923077,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.7822727417954645,HIGH,HIGH,0.2857142857142857,MEDIUM_RISK,중위험,LOW_RISK,0.44190315892256776,LOW,LOW,0.0525163305941587,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
125,duksan,덕산테코피아,317330,KOSDAQ,소재,소재,True,True,OK,데이터 사용 가능,LOW,LOW,0.251025641025641,EXPENSIVE,EXPENSIVE,EXPENSIVE,0.9683283970250778,HIGH,HIGH,0.7142857142857143,HIGH_RISK,고위험,HIGH_RISK,0.9663044353705786,HIGH,HIGH,0.3843555232614074,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
99,,엔투텍,227950,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.8128666666666667,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8347222629406851,HIGH,HIGH,0.2142857142857142,MEDIUM_RISK,중위험,MEDIUM_RISK,0.5142933547274794,MEDIUM,MEDIUM,0.21193857896314997,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
88,,비아트론,141000,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.7105333333333335,ATTRACTIVE,가치 매력,ATTRACTIVE,0.934708213344448,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9411184099481913,HIGH,HIGH,0.11715633071246634,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
112,,케이씨,029460,KOSPI,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.7065333333333332,ATTRACTIVE,가치 매력,ATTRACTIVE,0.9151708177015135,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.883115363364621,HIGH,HIGH,0.07036651203602409,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
81,,더코디,224060,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.6908666666666667,FAIR,FAIR,FAIR,0.6613330626239345,MEDIUM,MEDIUM,0.8571428571428571,HIGH_RISK,고위험,HIGH_RISK,0.5690179270143122,MEDIUM,MEDIUM,0.3728446721783581,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
76,,KPX케미칼,025000,KOSPI,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.6876,ATTRACTIVE,가치 매력,ATTRACTIVE,0.9091955435785402,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9222174142026104,HIGH,HIGH,0.13901835477996793,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
91,,성도이엔지,037350,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.6874666666666667,ATTRACTIVE,가치 매력,ATTRACTIVE,0.9250659167833418,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.7848826000183735,HIGH,HIGH,0.02320770424808947,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
105,,유니퀘스트,077500,KOSPI,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.6784,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8881603628406226,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.8138676885332061,HIGH,HIGH,0.042139285734196785,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
123,,한솔아이원스,114810,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.6648,ATTRACTIVE,가치 매력,ATTRACTIVE,0.9031428820161691,HIGH,HIGH,0.1428571428571428,LOW_RISK,저위험,LOW_RISK,0.8626763542915618,HIGH,HIGH,0.040357003305963514,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
74,gst,GST,083450,KOSDAQ,장비,장비,True,True,OK,데이터 사용 가능,LOW,LOW,0.6474666666666666,ATTRACTIVE,가치 매력,ATTRACTIVE,0.900491542853433,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9914514013000448,HIGH,HIGH,0.030956097033645616,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
117,,티이엠씨씨엔에스,241790,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.6393333333333333,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8915695356337118,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.8390932561788113,HIGH,HIGH,0.02833353868990863,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
82,,디아이티,110990,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.6341333333333333,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8847780199048246,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9680387620928,HIGH,HIGH,0.10339551954594055,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
113,,케이씨텍,281820,KOSPI,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.6314666666666666,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8895261430914092,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9840164809601727,HIGH,HIGH,0.08604596455969397,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
85,,로체시스템즈,071280,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.6258666666666667,ATTRACTIVE,가치 매력,ATTRACTIVE,0.9642438845844894,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.865361141095959,HIGH,HIGH,0.12835380231692475,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
95,,아이씨디,040910,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.6158666666666667,FAIR,FAIR,FAIR,0.692546582663732,MEDIUM,MEDIUM,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.44849044524296083,LOW,LOW,0.036739402266510075,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
96,,에스에프에이,056190,KOSDAQ GLOBAL,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.6098666666666667,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8690882589557657,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9436125736629892,HIGH,HIGH,0.014784178233183152,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
89,,삼양엔씨켐,482630,KOSDAQ,장비,장비,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.5993333333333333,ATTRACTIVE,가치 매력,ATTRACTIVE,0.6408467710997098,MEDIUM,MEDIUM,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.9401160844253347,HIGH,HIGH,0.028901776832829695,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
92,,싸이맥스,160980,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.5961333333333334,ATTRACTIVE,가치 매력,ATTRACTIVE,0.8128181122496774,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9687749577011366,HIGH,HIGH,0.14360930410301745,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
80,,뉴파워프라즈마,144960,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.5749333333333334,FAIR,FAIR,FAIR,0.868464354966477,HIGH,HIGH,0.2142857142857142,MEDIUM_RISK,중위험,MEDIUM_RISK,0.7046290499893975,HIGH,HIGH,0.04196333332906741,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
107,,이엘씨,041520,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.5722,FAIR,FAIR,FAIR,0.7059172837936919,HIGH,HIGH,0.3571428571428571,MEDIUM_RISK,중위험,MEDIUM_RISK,0.6140431256310129,MEDIUM,MEDIUM,0.48123065048868763,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
119,,포인트엔지니어링,256630,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.5648666666666666,FAIR,FAIR,FAIR,0.735270480034121,HIGH,HIGH,0.1428571428571428,LOW_RISK,저위험,LOW_RISK,0.46973098100913,LOW,LOW,0.13639895278143657,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
116,tes,테스,095610,KOSDAQ,장비,장비,True,True,OK,데이터 사용 가능,LOW,LOW,0.5640000000000001,FAIR,FAIR,FAIR,0.5083695341145091,MEDIUM,MEDIUM,0.1428571428571428,LOW_RISK,저위험,LOW_RISK,0.8915902677510841,HIGH,HIGH,0.04910195891941634,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
104,,유니셈,036200,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.5409333333333334,FAIR,FAIR,FAIR,0.751305499027411,HIGH,HIGH,0.2142857142857142,MEDIUM_RISK,중위험,MEDIUM_RISK,0.7587275691055257,HIGH,HIGH,0.05351211711100475,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
121,,피에스케이홀딩스,031980,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.5385333333333334,FAIR,FAIR,FAIR,0.7521125976897308,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.936112522374784,HIGH,HIGH,0.21000654030466528,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
102,,워트,396470,KOSDAQ,장비,장비,False,True,OK_LIMITED_HISTORY_OR_GROWTH_NA,데이터 사용 가능,LOW,LOW,0.5384000000000001,FAIR,FAIR,FAIR,0.6073344328439819,MEDIUM,MEDIUM,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.8767524187887936,HIGH,HIGH,0.4537372664198796,True,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
120,psk,피에스케이,319660,KOSDAQ GLOBAL,장비,장비,True,True,OK,데이터 사용 가능,LOW,LOW,0.5357333333333333,FAIR,FAIR,FAIR,0.7072072873445469,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9811059783961981,HIGH,HIGH,0.06486271422414225,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
87,,브이엠,089970,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.5204000000000001,FAIR,FAIR,FAIR,0.737579554357605,HIGH,HIGH,0.0,LOW_RISK,저위험,LOW_RISK,0.9262131686985617,HIGH,HIGH,0.095895233286532,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
114,,코세스,089890,KOSDAQ,장비,장비,False,True,OK,데이터 사용 가능,LOW,LOW,0.4978666666666667,FAIR,FAIR,FAIR,0.7228094449358575,HIGH,HIGH,0.0714285714285714,LOW_RISK,저위험,LOW_RISK,0.7776657060311913,HIGH,HIGH,0.08712413247882898,False,False,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
115,,코스텍시스템,169670,KONEX,장비,장비,False,True,NO_DART_FINANCIAL_DATA,데이터 사용 가능,HIGH,HIGH,0.4959999999999999,FAIR,FAIR,FAIR,0.9640840061970892,HIGH,HIGH,0.2142857142857142,MEDIUM_RISK,중위험,MEDIUM_RISK,0.7627943410657042,HIGH,HIGH,0.1642174593956627,False,True,valuation_credit_ml_overlay_candidate.csv,208개 반도체 reference universe. Valuation Agent가 자체 intake 폴더로 복제해 Peer/ML/대시보드 비교에 사용.
