date,open,high,low,close,adj_close,volume,daily_return,drawdown,ma20,ma60,ma120,rolling_vol_20,rolling_vol_60,return_20d,return_60d,return_120d,distance_to_ma20,distance_to_ma60,distance_to_ma120,rolling_high_52w,rolling_low_52w,price_to_52w_high,price_to_52w_low,shares_outstanding,market_cap,trading_value,trading_value_ma20,turnover_ratio,source,ticker
2021-01-04,15400.0,15600.0,15200.0,15200.0,14990.6162109375,1149811.0,,,,,,,,,,,,,,,,,,,,17477127200.0,,,local_price_csv_fallback,059090.KQ
2021-01-05,15250.0,15800.0,15100.0,15350.0,15138.55078125,1157393.0,,,,,,,,,,,,,,,,,,,,17765982550.0,,,local_price_csv_fallback,059090.KQ
2021-01-06,15650.0,15700.0,15150.0,15300.0,15089.2392578125,786920.0,,,,,,,,,,,,,,,,,,,,12039876000.0,,,local_price_csv_fallback,059090.KQ
2021-01-07,16000.0,16100.0,15650.0,15900.0,15680.974609375,1860246.0,,,,,,,,,,,,,,,,,,,,29577911400.0,,,local_price_csv_fallback,059090.KQ
2021-01-08,16250.0,16400.0,15750.0,16250.0,16026.1533203125,1883052.0,,,,,,,,,,,,,,,,,,,,30599595000.0,,,local_price_csv_fallback,059090.KQ
2021-01-11,16500.0,16600.0,15250.0,15800.0,15582.3515625,1696231.0,,,,,,,,,,,,,,,,,,,,26800449800.0,,,local_price_csv_fallback,059090.KQ
2021-01-12,15700.0,16150.0,15300.0,16050.0,15828.908203125,942605.0,,,,,,,,,,,,,,,,,,,,15128810250.0,,,local_price_csv_fallback,059090.KQ
2021-01-13,16100.0,16650.0,16050.0,16100.0,15878.2197265625,1105848.0,,,,,,,,,,,,,,,,,,,,17804152800.0,,,local_price_csv_fallback,059090.KQ
2021-01-14,16000.0,16350.0,15800.0,16050.0,15828.908203125,614901.0,,,,,,,,,,,,,,,,,,,,9869161050.0,,,local_price_csv_fallback,059090.KQ
2021-01-15,16150.0,16200.0,15550.0,15600.0,15385.1064453125,655118.0,,,,,,,,,,,,,,,,,,,,10219840800.0,,,local_price_csv_fallback,059090.KQ
2021-01-18,15450.0,16350.0,15300.0,15650.0,15434.41796875,1118790.0,,,,,,,,,,,,,,,,,,,,17509063500.0,,,local_price_csv_fallback,059090.KQ
2021-01-19,15800.0,16750.0,15400.0,16600.0,16371.3310546875,2082364.0,,,,,,,,,,,,,,,,,,,,34567242400.0,,,local_price_csv_fallback,059090.KQ
2021-01-20,17200.0,17250.0,16350.0,16750.0,16519.265625,2423379.0,,,,,,,,,,,,,,,,,,,,40591598250.0,,,local_price_csv_fallback,059090.KQ
2021-01-21,16850.0,17050.0,16400.0,16450.0,16223.3984375,1238083.0,,,,,,,,,,,,,,,,,,,,20366465350.0,,,local_price_csv_fallback,059090.KQ
2021-01-22,16800.0,17700.0,16450.0,17400.0,17160.310546875,4852492.0,,,,,,,,,,,,,,,,,,,,84433360800.0,,,local_price_csv_fallback,059090.KQ
2021-01-25,17550.0,17750.0,16850.0,17250.0,17012.376953125,2920553.0,,,,,,,,,,,,,,,,,,,,50379539250.0,,,local_price_csv_fallback,059090.KQ
2021-01-26,17250.0,17250.0,16800.0,16950.0,16716.509765625,984655.0,,,,,,,,,,,,,,,,,,,,16689902250.0,,,local_price_csv_fallback,059090.KQ
2021-01-27,17000.0,17050.0,16400.0,16450.0,16223.3984375,732125.0,,,,,,,,,,,,,,,,,,,,12043456250.0,,,local_price_csv_fallback,059090.KQ
2021-01-28,15800.0,16350.0,15550.0,15850.0,15631.6630859375,899534.0,,,,,,,,,,,,,,,,,,,,14257613900.0,,,local_price_csv_fallback,059090.KQ
2021-01-29,16450.0,17000.0,15200.0,15450.0,15237.1728515625,2049764.0,,,,,,,,,,,,,,,,,,,,31668853800.0,,,local_price_csv_fallback,059090.KQ
2021-02-01,15350.0,15950.0,15000.0,15800.0,15582.3515625,709134.0,,,,,,,,,,,,,,,,,,,,11204317200.0,,,local_price_csv_fallback,059090.KQ
2021-02-02,16350.0,16800.0,16200.0,16400.0,16174.0869140625,1427023.0,,,,,,,,,,,,,,,,,,,,23403177200.0,,,local_price_csv_fallback,059090.KQ
2021-02-03,16800.0,16850.0,16100.0,16400.0,16174.0869140625,833451.0,,,,,,,,,,,,,,,,,,,,13668596400.0,,,local_price_csv_fallback,059090.KQ
2021-02-04,16450.0,16500.0,15900.0,16050.0,15828.908203125,624354.0,,,,,,,,,,,,,,,,,,,,10020881700.0,,,local_price_csv_fallback,059090.KQ
2021-02-05,16250.0,16250.0,15700.0,16100.0,15878.2197265625,557785.0,,,,,,,,,,,,,,,,,,,,8980338500.0,,,local_price_csv_fallback,059090.KQ
2021-02-08,16100.0,16350.0,15700.0,16000.0,15779.5966796875,673667.0,,,,,,,,,,,,,,,,,,,,10778672000.0,,,local_price_csv_fallback,059090.KQ
2021-02-09,16050.0,16450.0,15900.0,16300.0,16075.46484375,600184.0,,,,,,,,,,,,,,,,,,,,9782999200.0,,,local_price_csv_fallback,059090.KQ
