date,open,high,low,close,adj_close,volume,daily_return,drawdown,ma20,ma60,ma120,rolling_vol_20,rolling_vol_60,return_20d,return_60d,return_120d,distance_to_ma20,distance_to_ma60,distance_to_ma120,rolling_high_52w,rolling_low_52w,price_to_52w_high,price_to_52w_low,shares_outstanding,market_cap,trading_value,trading_value_ma20,turnover_ratio,source,ticker
2021-01-04,9770.0,9960.0,9610.0,9870.0,9870.0,1382565.0,0.0,0.0,9870.0,9870.0,9870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9870.0,9870.0,0.0,0.0,26314876.0,259727826120.0,13645916550.0,13645916550.0,0.0525392937439644,yfinance_download,045970.KQ
2021-01-05,9870.0,10300.0,9840.0,10100.0,10100.0,1102934.0,0.0233029381965552,0.0,9985.0,9985.0,9985.0,0.2615748325100329,0.2615748325100329,0.0233029381965552,0.0233029381965552,0.0233029381965552,0.0115172759138708,0.0115172759138708,0.0115172759138708,10100.0,9870.0,0.0,0.0233029381965552,26314876.0,265780247600.0,11139633400.0,12392774975.0,0.0419129468822121,yfinance_download,045970.KQ
2021-01-06,10200.0,10250.0,9730.0,9740.0,9740.0,622181.0,-0.0356435643564356,-0.0356435643564356,9903.333333333334,9903.333333333334,9903.333333333334,0.4712786780853254,0.4712786780853254,-0.0131712259371833,-0.0131712259371833,-0.0131712259371833,-0.0164927633793335,-0.0164927633793335,-0.0164927633793335,10100.0,9740.0,-0.0356435643564356,0.0,26314876.0,256306892240.0,6060042940.0,10281864296.666666,0.0236436987200699,yfinance_download,045970.KQ
2021-01-07,10350.0,10550.0,10000.0,10500.0,10500.0,1261363.0,0.0780287474332648,0.0,10052.5,10052.5,10052.5,0.7570683404447677,0.7570683404447677,0.0638297872340425,0.0638297872340425,0.0638297872340425,0.0445162894802289,0.0445162894802289,0.0445162894802289,10500.0,9740.0,0.0,0.0780287474332648,26314876.0,276306198000.0,13244311500.0,11022476097.5,0.0479334578661894,yfinance_download,045970.KQ
2021-01-08,10650.0,10650.0,10150.0,10400.0,10400.0,719149.0,-0.0095238095238094,-0.0095238095238094,10122.0,10122.0,10122.0,0.6810234643355773,0.6810234643355773,0.0536980749746707,0.0536980749746707,0.0536980749746707,0.0274649278798655,0.0274649278798655,0.0274649278798655,10500.0,9740.0,-0.0095238095238094,0.0677618069815195,26314876.0,273674710400.0,7479149600.0,10313810798.0,0.0273286106307322,yfinance_download,045970.KQ
2021-01-11,10800.0,10800.0,9710.0,9990.0,9990.0,1398749.0,-0.0394230769230768,-0.0485714285714286,10100.0,10100.0,10100.0,0.6919590904763985,0.6919590904763985,0.012158054711246,0.012158054711246,0.012158054711246,-0.0108910891089109,-0.0108910891089109,-0.0108910891089109,10500.0,9740.0,-0.0485714285714286,0.0256673511293634,26314876.0,262885611240.0,13973502510.0,10923759416.666666,0.0531543070923077,yfinance_download,045970.KQ
2021-01-12,10200.0,10500.0,9910.0,10300.0,10300.0,678472.0,0.0310310310310311,-0.019047619047619,10128.57142857143,10128.57142857143,10128.57142857143,0.6540013332953213,0.6540013332953213,0.0435663627152989,0.0435663627152989,0.0435663627152989,0.0169252468265161,0.0169252468265161,0.0169252468265161,10500.0,9740.0,-0.019047619047619,0.057494866529774,26314876.0,271043222800.0,6988261600.0,10361545442.857143,0.0257828309736287,yfinance_download,045970.KQ
2021-01-13,10350.0,10400.0,9980.0,10100.0,10100.0,356113.0,-0.0194174757281553,-0.038095238095238,10125.0,10125.0,10125.0,0.623143314671161,0.623143314671161,0.0233029381965552,0.0233029381965552,0.0233029381965552,-0.0024691358024691,-0.0024691358024691,-0.0024691358024691,10500.0,9740.0,-0.038095238095238,0.0369609856262833,26314876.0,265780247600.0,3596741300.0,9515944925.0,0.0135327637492952,yfinance_download,045970.KQ
2021-01-14,10600.0,10850.0,10250.0,10400.0,10400.0,1140228.0,0.0297029702970297,-0.0095238095238094,10155.555555555557,10155.555555555557,10155.555555555557,0.5991066676669458,0.5991066676669458,0.0536980749746707,0.0536980749746707,0.0536980749746707,0.0240700218818381,0.0240700218818381,0.0240700218818381,10500.0,9740.0,-0.0095238095238094,0.0677618069815195,26314876.0,273674710400.0,11858371200.0,9776214511.11111,0.0433301680767942,yfinance_download,045970.KQ
2021-01-15,10400.0,10600.0,10150.0,10200.0,10200.0,312645.0,-0.0192307692307692,-0.0285714285714285,10160.0,10160.0,10160.0,0.5793689547271669,0.5793689547271669,0.033434650455927,0.033434650455927,0.033434650455927,0.0039370078740157,0.0039370078740157,0.0039370078740157,10500.0,9740.0,-0.0285714285714285,0.0472279260780288,26314876.0,268411735200.0,3188979000.0,9117490960.0,0.0118809224105787,yfinance_download,045970.KQ
2021-01-18,10150.0,10350.0,9880.0,9940.0,9940.0,547038.0,-0.0254901960784313,-0.0533333333333333,10140.0,10140.0,10140.0,0.5673330187231751,0.5673330187231751,0.0070921985815601,0.0070921985815601,0.0070921985815601,-0.019723865877712,-0.019723865877712,-0.019723865877712,10500.0,9740.0,-0.0533333333333333,0.0205338809034907,26314876.0,261569867440.0,5437557720.0,8782951574.545454,0.0207881655988042,yfinance_download,045970.KQ
2021-01-19,9980.0,10300.0,9900.0,10300.0,10300.0,380244.0,0.0362173038229376,-0.019047619047619,10153.333333333334,10153.333333333334,10153.333333333334,0.564214760917089,0.564214760917089,0.0435663627152989,0.0435663627152989,0.0435663627152989,0.0144451739986868,0.0144451739986868,0.0144451739986868,10500.0,9740.0,-0.019047619047619,0.057494866529774,26314876.0,271043222800.0,3916513200.0,8377415043.333333,0.0144497735805405,yfinance_download,045970.KQ
2021-01-20,10350.0,10400.0,10000.0,10400.0,10400.0,388472.0,0.0097087378640776,-0.0095238095238094,10172.307692307691,10172.307692307691,10172.307692307691,0.540752721267939,0.540752721267939,0.0536980749746707,0.0536980749746707,0.0536980749746707,0.0223835450695706,0.0223835450695706,0.0223835450695706,10500.0,9740.0,-0.0095238095238094,0.0677618069815195,26314876.0,273674710400.0,4040108800.0,8043776101.538462,0.01476244843411,yfinance_download,045970.KQ
