fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2021,78285335654.0,-8395564793.0,-9064556264.0,159294750035.0,75427299625.0,83867450410.0,27131252310.0,-8321028102.0,471648942.0,-8792677044.0,15791083841.0,150,매출액,영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,-8395564793.0,,valuation_intake_normalized_or_dart
2022,219427343415.0,10782148304.0,3026880895.0,271484334011.0,178197116665.0,93287217346.0,31936632884.0,23229425948.0,1875866582.0,21353559366.0,-106248518732.0,162,매출액,영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,10782148304.0,,valuation_intake_normalized_or_dart
2023,113358801071.0,-16045371389.0,-27953305947.0,299357556444.0,189607366268.0,109750190176.0,55199275956.0,-12012307421.0,798337372.0,-12810644793.0,3092752158.0,181,매출액,영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,-16045371389.0,,valuation_intake_normalized_or_dart
2024,276973239785.0,24184336150.0,14429041663.0,325722744968.0,138449074535.0,187273670433.0,46878884677.0,20413373710.0,104770900.0,20308602810.0,-10998772081.0,179,매출액,영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,24184336150.0,,valuation_intake_normalized_or_dart
