fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2021,144669824213.0,37517372870.0,30084735108.0,261724660673.0,39149163367.0,222575497306.0,51108660081.0,39254158334.0,14155323827.0,25098834507.0,-4047972401.0,236,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,Ⅰ.영업활동으로 인한 현금흐름,유형자산의 취득,현금및현금성자산,37517372870.0,,valuation_intake_normalized_or_dart
2022,178871264564.0,55881597782.0,43936651357.0,358432438082.0,90405304450.0,268027133632.0,53687149914.0,65415841493.0,19537648663.0,45878192830.0,-75883242373.0,227,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,Ⅰ.영업활동으로 인한 현금흐름,유형자산의 취득,현금및현금성자산,55881597782.0,,valuation_intake_normalized_or_dart
2023,140221939908.0,10736706776.0,13583247114.0,541813159701.0,68360512034.0,473452647667.0,267986763649.0,22378623635.0,92500315.0,22286123320.0,-1629910327.0,219,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,Ⅰ.영업활동으로 인한 현금흐름,무형자산의 취득,현금및현금성자산,10736706776.0,,valuation_intake_normalized_or_dart
2024,174480093980.0,44784268057.0,54898977342.0,582882970486.0,59741369182.0,523141601304.0,39868508964.0,50672432870.0,264180373.0,50408252497.0,-251869254329.0,241,매출액,영업이익,당기순이익,자산 총계,부채 총계,자본 총계,영업활동으로 인한 현금흐름,무형자산의 취득,현금및현금성자산,44784268057.0,,valuation_intake_normalized_or_dart
2025,220194751972.0,60053887115.0,56343270511.0,622420256911.0,85159587468.0,537260669443.0,79871448500.0,41712020998.0,662843304.0,41049177694.0,13991425371.0,216,매출액,영업이익,당기순이익(손실),자산 총계,부채 총계,자본 총계,영업활동으로 인한 현금흐름,무형자산의 취득,현금및현금성자산,60053887115.0,,valuation_intake_normalized_or_dart
