source_application_number,family_id,family_type,country_code,application_country_code,publication_country_code,priority_country_code,family_application_number,family_application_date,family_publication_number,family_publication_date,family_registration_number,priority_number,pct_application_number,title,applicant,legal_status,_raw_keys,jurisdictions_inferred,is_overseas_family
1020200170270,81847977,,CN,CN,CN,,202111315168,20211108,114625268,20220614,,,202111315168,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020200170270,81847977,,US,US,US,,202117518131,20211103,2022179520,20220609,,,202117518131,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020200170270,81847977,,US,US,US,,202117518131,20211103,11720217,20230808,,,202117518131,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020200170270,81847977,,TW,TW,TW,,110142191,20211112,202223614,20220616,,,110142191,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020250100721,77228115,,CN,CN,CN,,202110170580,20210208,113270059,20210817,,,202110170580,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020250100721,77228115,,KR,KR,KR,,20200018485,20200214,20210103826,20210824,,,20200018485,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR,N
1020250100721,77228115,,US,US,US,,202117167532,20210204,11393398,20220719,,,202117167532,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020250100721,77228115,,US,US,US,,202117167532,20210204,2021256909,20210819,,,202117167532,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020210173345,86607349,,CN,CN,CN,,202211254354,20221013,116243820,20230609,,,202211254354,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020210173345,86607349,,US,US,US,,202217969412,20221019,2023176704,20230608,,,202217969412,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020210173345,86607349,,US,US,US,,202217969412,20221019,11842020,20231212,,,202217969412,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020220124362,90478642,,CN,CN,CN,,202380069709,20230925,120077425,20250530,,,202380069709,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020220124362,90478642,,US,US,US,,202319117017,20230925,2025356792,20251120,,,202319117017,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020220124362,90478642,,KR,KR,WO,,2023014625,20230925,2024071891,20240404,,,2023014625,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020240031014,67907915,,CN,CN,CN,,202411300032,20190313,118921487,20241108,,,202411300032,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020240031014,67907915,,CN,CN,CN,,202411300000,20190313,118921477,20241108,,,202411300000,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020240031014,67907915,,CN,CN,CN,,202411300005,20190313,118921478,20241108,,,202411300005,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020240031014,67907915,,CN,CN,CN,,202411300028,20190313,118921486,20241108,,,202411300028,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020240031014,67907915,,CN,CN,CN,,202411300008,20190313,118921479,20241108,,,202411300008,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020240031014,67907915,,CN,CN,CN,,202411300011,20190313,118921480,20241108,,,202411300011,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
