fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2021,380704248695.0,-13347472838.0,-11049867743.0,407989337418.0,222262329070.0,185727008348.0,,22118402140.0,17916148755.0,4202253385.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,-13347472838.0,,valuation_intake_normalized_or_dart
2022,459701513173.0,-22572658741.0,-30614748386.0,410426152133.0,247266163970.0,163159988163.0,,59823057795.0,45718073395.0,14104984400.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,-22572658741.0,,valuation_intake_normalized_or_dart
2023,377629884303.0,-25491183071.0,-40077871037.0,354942471462.0,215182439320.0,139760032142.0,,5924480292.0,9807602933.0,-3883122641.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,-25491183071.0,,valuation_intake_normalized_or_dart
2024,357809975395.0,-39612427225.0,-63461100648.0,383084839324.0,244473205195.0,138611634129.0,,-72296546056.0,6118926313.0,-78415472369.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,-39612427225.0,,valuation_intake_normalized_or_dart
