application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder,claim_no,claim_text,claim_char_len,is_dependent_estimated,is_independent_estimated,dependency_source
1020090003738,1020100084316,1011458860000,등록,등록,전기적 접속체 및 그 전기적 접속체를 포함한 테스트 소켓,주식회사 아이에스시,12,"12. 제1항에 있어서,상기 전도성입자는 금속입자, 고분자 입자 및 세라믹 입자의 표면에 전도성을 가진 금, 은, 구리 중 어느 하나가 도금되어 있는 것을 특징으로 하는 전기적 접속체.",103,True,False,explicit_or_regex_estimated
1020090003738,1020100084316,1011458860000,등록,등록,전기적 접속체 및 그 전기적 접속체를 포함한 테스트 소켓,주식회사 아이에스시,15,"15. 제1항 내지 4항 또는 제6항 내지 제12항 중 어느 한 항에 따른 전기적 접속체가 포함된 테스트 소켓으로서, 상기 전기적 접속체의 하측에 배치되며, 상기 도전부와 대응되는 위치에, 그 도전부의 탄성물질보다 낮은 경도를 가지는 탄성물질 내에 다수의 도전입자가 함유된 도전부 및 그 도전부를 각각 지지 및 절연시키는 절연성 지지부로 구성된 탄성시트가 배치되는 것을 특징으로 하는 테스트 소켓.",222,True,False,explicit_or_regex_estimated
1020090003738,1020100084316,1011458860000,등록,등록,전기적 접속체 및 그 전기적 접속체를 포함한 테스트 소켓,주식회사 아이에스시,16,"16. 제1항 내지 제4항 또는 제6항 내지 제12항 중 어느 한 항에 따른 전기적 접속체가 포함된 테스트 소켓으로서, 상기 전기적 접속체의 하측에 배치되며 반도체 디바이스의 단자와 대응되는 위치에 상하방향으로 관통구멍이 형성된 하우징과,상기 관통구멍의 내부에 삽입되어 상하방향으로 압축 및 신장되며 전도성을 가지는 전도성 탄성수단이 마련되는 것을 특징으로 하는 테스트 소켓.",210,True,False,explicit_or_regex_estimated
1020090003738,1020100084316,1011458860000,등록,등록,전기적 접속체 및 그 전기적 접속체를 포함한 테스트 소켓,주식회사 아이에스시,17,"17. 제16항에 있어서,상기 탄성수단은 압축코일스프링인 것을 특징으로 하는 테스트 소켓.",50,True,False,explicit_or_regex_estimated
1020090061153,1020110003734,1010377870000,등록,등록,매개부재의 제조방법 및 그 제조방법에 의해 제조된 매개부재,주식회사 아이에스시,1,"1. 피검사 디바이스와 검사장치의 사이에 배치되어 상기 피검사 디바이스의 단자와 검사장치의 패드를 서로 전기적으로 연결하기 위한 매개부재로서, 상기 피검사 디바이스의 단자와 대응되는 위치에 배치되는 다수의 도전부; 및 상기 각각의 도전부를 지지하면서 서로 절연시키는 절연부;를 포함하되, 상기 각각의 도전부는 다수의 도전성 입자가 두께방향으로 배열되어 있는 매개부재를 제조하는 제조방법으로서, 상금형과 하금형으로 이루어지며 내부에 성형공간이 마련되는 한 쌍의 금형을 마련하는 금형준비단계; 상기 매개부재의 도전부와 대응되는 위치에 자성체층이 형성되고 그 자성체층 사이에 비자성체층이 마련되는 자성체부를 마련하는 자성체부 마련단계; 상기 자성체부를 상기 금형의 성형공간 내에 배치하는 배치단계; 액상의 절연성 물질 내에 다수의 도전성 입자가 배치되는 매개부재 성형재료를 상기 성형공간 내에 충진하는 충진단계; 및 상기 상금형과 하금형의 외부에서 자장을 가하여 상기 도전성 입자가 상기 피검사 디바이스의 단자와 대응되는 위치로 정렬하도록 하는 정렬단계;를 포함하고, 상기 자성체부 마련단계는, 기판의 표면에 레지스트를 도포하는 도포단계; 상기 도전부와 대응되는 위치에 관통구멍이 형성된 마스크 필름을 상기 레지스트 위에 안착시키는 필름 안착단계; 상기 마스크 필름에 자외선을 비추는 노광단계; 상기 마스크 필름을 제거하는 필름 제거단계; 자외선에 노출된 레지스트 부분을 제거하는 현상단계; 및 기판의 표면을 자성체 물질로 도금을 수행하여 레지스트가 제거된 부분에 자성체층이 형성되도록 하는 제1도금단계; 남아있는 레지스트 및 상기 제1도금단계에서 레지스트 위에 형성된 도금층을 함께 제거하기 위한 레지스트 제거단계; 상기 레지스트 제거단계에서 제거된 레지스트 부분에 비자성체층을 형성하기 위하여 기판의 표면을 비자성체 물질로 도금하는 제2도금단계; 및 상기 자성체층 위에 형성된 비자성체층을 제거하기 위하여 표면처리하는 CMP 단계를 포함하는 것을 특징으로 하는 매개부재의 제조방법.",996,False,True,explicit_or_regex_estimated
1020090061153,1020110003734,1010377870000,등록,등록,매개부재의 제조방법 및 그 제조방법에 의해 제조된 매개부재,주식회사 아이에스시,2,"2. 제1항에 있어서, 상기 제1도금단계에서, 상기 자성체 물질로 수행되는 도금은 Ni-Co 도금액을 이용하는 것을 특징으로 하는 매개부재의 제조방법.",84,True,False,explicit_or_regex_estimated
1020090061153,1020110003734,1010377870000,등록,등록,매개부재의 제조방법 및 그 제조방법에 의해 제조된 매개부재,주식회사 아이에스시,3,"3. 피검사 디바이스와 검사장치의 사이에 배치되어 상기 피검사 디바이스의 단자와 검사장치의 패드를 서로 전기적으로 연결하기 위한 매개부재로서, 상기 피검사 디바이스의 단자와 대응되는 위치에 배치되는 다수의 도전부; 및 상기 각각의 도전부를 지지하면서 서로 절연시키는 절연부;를 포함하되, 상기 각각의 도전부는 다수의 도전성 입자가 두께방향으로 배열되어 있는 매개부재를 제조하는 제조방법으로서, 상금형과 하금형으로 이루어지며 내부에 성형공간이 마련되는 한 쌍의 금형을 마련하는 금형준비단계; 상기 매개부재의 도전부와 대응되는 위치에 자성체층이 형성되고 그 자성체층 사이에 비자성체층이 마련되는 자성체부를 마련하는 자성체부 마련단계; 상기 자성체부를 상기 금형의 성형공간 내에 배치하는 배치단계; 액상의 절연성 물질 내에 다수의 도전성 입자가 배치되는 매개부재 성형재료를 상기 성형공간 내에 충진하는 충진단계; 및 상기 상금형과 하금형의 외부에서 자장을 가하여 상기 도전성 입자가 상기 피검사 디바이스의 단자와 대응되는 위치로 정렬하도록 하는 정렬단계;를 포함하고, 상기 자성체부 마련단계는, 기판의 표면에 레지스트를 도포하는 도포단계; 상기 도전부와 대응되는 위치에 관통구멍이 형성된 마스크 필름을 상기 레지스트 위에 안착시키는 필름 안착단계; 상기 마스크 필름에 자외선을 비추는 노광단계; 상기 마스크 필름을 제거하는 필름 제거단계; 자외선에 노출된 레지스트 부분을 제거하는 현상단계; 및 기판의 표면을 자성체 물질로 도금을 수행하여 레지스트가 제거된 부분에 자성체층이 형성되도록 하는 제3도금단계; 및 상기 자성체층의 표면 평탄화 및 레지스트 위에 올려진 도금층을 제거하기 위한 CMP 단계를 포함하는 것을 특징으로 하는 매개부재의 제조방법.",864,False,True,explicit_or_regex_estimated
1020090061153,1020110003734,1010377870000,등록,등록,매개부재의 제조방법 및 그 제조방법에 의해 제조된 매개부재,주식회사 아이에스시,4,"4. 제3항에 있어서, 상기 제3도금단계에서, 상기 자성체 물질로 수행되는 도금은 Ni-Co 도금액을 이용하는 것을 특징으로 하는 매개부재의 제조방법.",84,True,False,explicit_or_regex_estimated
1020090061153,1020110003734,1010377870000,등록,등록,매개부재의 제조방법 및 그 제조방법에 의해 제조된 매개부재,주식회사 아이에스시,5,5. 제1항 내지 제4항 중 어느 한 항에 따른 제조방법에 의하여 제조된 매개부재.,46,True,False,explicit_or_regex_estimated
1020090061153,1020110003734,1010377870000,등록,등록,매개부재의 제조방법 및 그 제조방법에 의해 제조된 매개부재,주식회사 아이에스시,6,"6. 제5항에 있어서, 상기 도전성 입자는 자성을 가지는 금속소재로 이루어지는 것을 특징으로 하는 매개부재.",60,True,False,explicit_or_regex_estimated
1020090061153,1020110003734,1010377870000,등록,등록,매개부재의 제조방법 및 그 제조방법에 의해 제조된 매개부재,주식회사 아이에스시,7,"7. 제6항에 있어서, 상기 금속소재는 니켈(Ni) 또는 철(Fe) 계 합금 분말인 것을 특징으로 하는 매개부재.",63,True,False,explicit_or_regex_estimated
1020097020916,1020090127156,1014021440000,등록,등록,"이방 도전성 커넥터, 프로브 부재 및 웨이퍼 검사 장치",주식회사 아이에스시,1,"1. 두께 방향으로 연장되는 복수의 이방 도전막 배치용 구멍이 형성된 프레임판과, 이 프레임판의 각 이방 도전막 배치용 구멍 내에 배치되고, 상기 이방 도전막 배치용 구멍의 주변부에 지지된 복수의 탄성 이방 도전막을 포함하고, 상기 탄성 이방 도전막 각각은, 접속해야 할 전극에 대응하여 배치된, 탄성 고분자 물질 중에서 자성을 나타내는 도전성 입자가 치밀하게 함유되어 이루어지는 두께 방향으로 연장되는 복수의 접속용 도전부, 및 이들 접속용 도전부를 서로 절연시키는 절연부를 가지며, 상기 프레임판에 있어서 주변 영역에 배치된 탄성 이방 도전막의 접속용 도전부는, 그 두께가 상기 프레임판에 있어서 중앙 영역에 배치된 탄성 이방 도전막의 접속용 도전부의 두께보다 작은 것을 특징으로 하는 이방 도전성 커넥터.",397,False,True,explicit_or_regex_estimated
1020097020916,1020090127156,1014021440000,등록,등록,"이방 도전성 커넥터, 프로브 부재 및 웨이퍼 검사 장치",주식회사 아이에스시,2,"2. 두께 방향으로 연장되는 복수의 이방 도전막 배치용 구멍이 형성된 프레임판과, 이 프레임판의 각 이방 도전막 배치용 구멍 내에 배치되고, 상기 이방 도전막 배치용 구멍의 주변부에 지지된 복수의 탄성 이방 도전막을 포함하고, 상기 탄성 이방 도전막 각각은, 접속해야 할 전극에 대응하여 배치된, 탄성 고분자 물질 중에서 자성을 나타내는 도전성 입자가 치밀하게 함유되어 이루어지는 두께 방향으로 연장되는 복수의 접속용 도전부, 및 이들 접속용 도전부를 서로 절연시키는 절연부를 가지며, 상기 프레임판에 있어서 주변 영역에 배치된 탄성 이방 도전막의 접속용 도전부를 구성하는 탄성 고분자 물질은, 그 듀로미터 경도가 상기 프레임판에 있어서 중앙 영역에 배치된 탄성 이방 도전막의 접속용 도전부를 구성하는 탄성 고분자 물질의 듀로미터 경도보다 큰 것을 특징으로 하는 이방 도전성 커넥터.",438,False,True,explicit_or_regex_estimated
1020097020916,1020090127156,1014021440000,등록,등록,"이방 도전성 커넥터, 프로브 부재 및 웨이퍼 검사 장치",주식회사 아이에스시,3,"3. 두께 방향으로 연장되는 복수의 이방 도전막 배치용 구멍이 형성된 프레임판과, 이 프레임판의 각 이방 도전막 배치용 구멍 내에 배치되고, 상기 이방 도전막 배치용 구멍의 주변부에 지지된 복수의 탄성 이방 도전막을 포함하고,상기 탄성 이방 도전막 각각은, 접속해야 할 전극에 대응하여 배치된, 탄성 고분자 물질 중에서 자성을 나타내는 도전성 입자가 치밀하게 함유되어 이루어지는 두께 방향으로 연장되는 복수의 접속용 도전부, 및 이들 접속용 도전부를 서로 절연시키는 절연부를 가지며, 상기 프레임판에 있어서 주변 영역에 배치된 탄성 이방 도전막의 접속용 도전부는, 그 도전성 입자의 함유 비율이 상기 프레임판에 있어서 중앙 영역에 배치된 탄성 이방 도전막의 접속용 도전부의 도전성 입자의 함유 비율보다 높은 것을 특징으로 하는 이방 도전성 커넥터.",418,False,True,explicit_or_regex_estimated
1020097020916,1020090127156,1014021440000,등록,등록,"이방 도전성 커넥터, 프로브 부재 및 웨이퍼 검사 장치",주식회사 아이에스시,4,"4. 두께 방향으로 연장되는 복수의 이방 도전막 배치용 구멍이 형성된 프레임판과, 이 프레임판의 각 이방 도전막 배치용 구멍 내에 배치되고, 상기 이방 도전막 배치용 구멍의 주변부에 지지된 복수의 탄성 이방 도전막을 포함하고, 상기 탄성 이방 도전막 각각은, 접속해야 할 전극에 대응하여 배치된, 탄성 고분자 물질 중에서 자성을 나타내는 도전성 입자가 치밀하게 함유되어 이루어지는 두께 방향으로 연장되는 복수의 접속용 도전부, 및 이들 접속용 도전부를 서로 절연시키는 절연부를 가지며,상기 프레임판에 있어서 주변 영역에 배치된 탄성 이방 도전막의 접속용 도전부는, 그의 면 방향에서의 단면적이 상기 프레임판에 있어서 중앙 영역에 배치된 탄성 이방 도전막의 접속용 도전부의 면 방향에서의 단면적보다 큰 것을 특징으로 하는 이방 도전성 커넥터.",414,False,True,explicit_or_regex_estimated
1020097020916,1020090127156,1014021440000,등록,등록,"이방 도전성 커넥터, 프로브 부재 및 웨이퍼 검사 장치",주식회사 아이에스시,5,"5. 복수의 집적 회로가 형성된 웨이퍼에 대하여 상기 집적 회로 각각의 전기적 검사를 웨이퍼 상태에서 행하기 위해서 이용되며,두께 방향으로 연장되는 복수의 이방 도전막 배치용 구멍이 형성된 프레임판과, 이 프레임판의 각 이방 도전막 배치용 구멍 내에 배치되고, 상기 이방 도전막 배치용 구멍의 주변부에 지지된 복수의 탄성 이방 도전막을 포함하고, 상기 탄성 이방 도전막 각각은, 접속해야 할 전극에 대응하여 배치된, 탄성 고분자 물질 중에서 자성을 나타내는 도전성 입자가 치밀하게 함유되어 이루어지는 두께 방향으로 연장되는 복수의 접속용 도전부, 및 이들 접속용 도전부를 서로 절연시키는 절연부를 가지며, 적어도 상기 프레임판에 있어서 주변 영역에 배치된 탄성 이방 도전막에는, 접속용 도전부 외에, 탄성 고분자 물질 중에서 자성을 나타내는 도전성 입자가 치밀하게 함유되어 이루어지는 두께 방향으로 연장되는 비접속용 도전부가 형성되어 있고, 상기 프레임판에 있어서 중앙 영역에 배치된, 상기 웨이퍼에 있어서 하나의 집적 회로에 접속되는 탄성 이방 도전막의 비접속용 도전부의 총수를 A라 하고, 상기 프레임판에 있어서 주변 영역에 배치된, 상기 웨이퍼에 있어서 하나의 집적 회로에 접속되는 탄성 이방 도전막의 비접속용 도전부의 총수를 B라 하였을 때, B003e#A를 만족시키는 것을 특징으로 하는 이방 도전성 커넥터.",681,False,True,explicit_or_regex_estimated
1020097020916,1020090127156,1014021440000,등록,등록,"이방 도전성 커넥터, 프로브 부재 및 웨이퍼 검사 장치",주식회사 아이에스시,6,"6. 제1항 내지 제5항 중 어느 한 항에 있어서, 웨이퍼에 형성된 복수의 집적 회로 각각에 대하여, 상기 집적 회로의 전기적 검사를 웨이퍼 상태에서 행하기 위해서 이용되며, 프레임판의 이방 도전막 배치용 구멍이, 검사 대상인 웨이퍼에 형성된 모든 또는 일부의 집적 회로에 있어서 피검사 전극이 배치된 전극 영역에 대응하여 형성되어 있는 것을 특징으로 하는 이방 도전성 커넥터.",211,True,False,explicit_or_regex_estimated
1020097020916,1020090127156,1014021440000,등록,등록,"이방 도전성 커넥터, 프로브 부재 및 웨이퍼 검사 장치",주식회사 아이에스시,7,"7. 웨이퍼에 형성된 복수의 집적 회로 각각에 대하여, 상기 집적 회로의 전기적 검사를 웨이퍼 상태에서 행하기 위해서 이용되며,검사 대상인 웨이퍼에 형성된 집적 회로에 있어서 피검사 전극의 패턴에 대응하는 패턴에 따라서 검사 전극이 표면에 형성된 검사용 회로 기판과, 이 검사용 회로 기판의 표면에 배치된, 제6항에 기재된 이방 도전성 커넥터를 구비하여 이루어지는 것을 특징으로 하는 프로브 부재.",222,False,True,explicit_or_regex_estimated
1020097020916,1020090127156,1014021440000,등록,등록,"이방 도전성 커넥터, 프로브 부재 및 웨이퍼 검사 장치",주식회사 아이에스시,8,"8. 웨이퍼에 형성된 복수의 집적 회로 각각에 대하여, 상기 집적 회로의 전기적 검사를 웨이퍼 상태에서 행하며,제7항에 기재된 프로브 부재를 구비하여 이루어지고, 상기 프로브 부재를 통해, 검사 대상인 웨이퍼에 형성된 집적 회로에 대한 전기적 접속이 달성되는 것을 특징으로 하는 웨이퍼 검사 장치.",166,False,True,explicit_or_regex_estimated
1020100023409,1020110104326,1011518800000,등록,등록,"시트형 접속체, 그 시트형 접속체의 제조방법 및 테스트 소켓",주식회사 아이에스시,9,"9. 피검사 디바이스의 단자와 검사장치의 패드의 사이에 배치되어 상기 단자와 상기 패드를 전기적으로 연결하기 위한 시트형 접속체로서, 다공성의 그물망 형태로 이루어지는 메쉬시트; 상기 피검사 디바이스의 단자와 대응되는 위치에 배치되며 상기 메쉬시트에 일체적으로 연결되는 전극으로 이루어지되, 상기 전극은, 상기 메쉬시트의 상면으로부터 돌출되는 상측전극부; 상기 상측전극부와 대응되는 위치로서 상기 메쉬시트의 하면으로부터 돌출되는 하측전극부; 및 상기 상측전극부와 상기 하측전극부를 서로 전기적으로 접속시키면서 상기 메쉬시트의 상기 다공성의 그물망의 사이사이를 충전하도록 구성되는 연결전극부로 구성되는 시트형 접속체의 제조방법에 있어서,상기 상측전극부와 대응되는 형상을 가지는 제1홈이 형성되는 제1몰드를 마련하는 제1몰드 마련단계;상기 제1몰드에서 제1홈을 덮도록 상기 제1몰드의 일면에 메쉬시트를 배치하는 메쉬시트 배치단계;상기 하측전극부와 대응되는 형상을 가지는 제1홀이 형성되는 제2몰드를 상기 메쉬시트 위에 마련하는 제2몰드 마련단계;상기 제1홈과 제1홀에 도전성 물질을 도금시켜 상기 메쉬시트를 관통하는 전극를 형성시키는 도금단계를 포함하되,상기 제2몰드 마련단계는,포토레지스트(Photo Resist; PR)를 패터닝하여 제1홀이 마련된 제2몰드가 형성되도록 하는 것을 특징으로 하는 시트형 접속체의 제조방법.",683,False,True,explicit_or_regex_estimated
1020100023409,1020110104326,1011518800000,등록,등록,"시트형 접속체, 그 시트형 접속체의 제조방법 및 테스트 소켓",주식회사 아이에스시,11,"11. 제9항에 있어서,상기 포토레지스트는 액상 또는 드라이필름을 이용하는 것을 특징으로 하는 시트형 접속체의 제조방법.",67,True,False,explicit_or_regex_estimated
1020100023409,1020110104326,1011518800000,등록,등록,"시트형 접속체, 그 시트형 접속체의 제조방법 및 테스트 소켓",주식회사 아이에스시,12,"12. 제9항에 있어서,상기 제1홈에는 다수의 요철이 형성되어 있는 것을 특징으로 하는 시트형 접속체의 제조방법.",63,True,False,explicit_or_regex_estimated
1020100023409,1020110104326,1011518800000,등록,등록,"시트형 접속체, 그 시트형 접속체의 제조방법 및 테스트 소켓",주식회사 아이에스시,13,"13. 제9항에 있어서,상기 메쉬시트는 절연성의 유기섬유 또는 다공성 실리콘 필름으로 이루어지는 것을 특징으로 하는 시트형 접속체의 제조방법.",79,True,False,explicit_or_regex_estimated
1020100126359,1020120065050,1012661220000,등록,등록,검사용 탐침장치 및 그 검사용 탐침장치의 제조방법,주식회사 아이에스시,1,"1. 피검사용 단자와 검사용 패드의 사이에 배치되어 단자와 패드의 전기적 연결을 수행하는 검사용 탐침 장치에 있어서,상단에 제1구멍이 형성되고 하단에 제2구멍이 형성되고 상기 제1구멍과 제2구멍을 연통하는 연결구멍이 형성되어 있고 상기 제1구멍, 제2구멍 및 연결구멍은 동축선상에 배치되는 배럴; 상기 배럴의 제1구멍에 끼워져 고정결합되어 상기 배럴과 전기적으로 연결상태에 있고, 상단에 탐침이 형성되어 있으며 상기 배럴보다 강도가 높은 소재로 이루어지는 팁부재;상기 제2구멍에 끼워져 삽입되되 일부는 상기 배럴의 내부에 배치되고 나머지 일부는 배럴의 제2구멍으로부터 돌출되어 있고 상기 배럴의 내부에서 상하방향으로 이동가능한 플런저; 및상기 배럴의 내부에 배치되며 상기 플런저와 접촉하여 상기 플런저를 상기 팁부재로부터 멀어지는 방향으로 탄성바이어스시키는 탄성부재를 포함하는 것을 특징으로 하는 검사용 탐침 장치.",456,False,True,explicit_or_regex_estimated
1020100126359,1020120065050,1012661220000,등록,등록,검사용 탐침장치 및 그 검사용 탐침장치의 제조방법,주식회사 아이에스시,2,"2. 제1항에 있어서,상기 제1구멍의 하단에는 상기 팁부재가 안착될 수 있도록 상기 배럴의 내주면으로부터 돌출되는 걸림부가 형성되어 있는 것을 특징으로 하는 검사용 탐침장치.",97,True,False,explicit_or_regex_estimated
