application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder,claim_no,claim_text,claim_char_len,is_dependent_estimated,is_independent_estimated,dependency_source
1020010034451,1020010114151,1004707720000,소멸,소멸,이온 조사에 의해 패터닝된 자성 비트 영역을 갖는 자기 기록 매체,에이취지에스티 네덜란드 비.브이.,1,"1. 자기 기록 매체에 있어서, 기판; 및 상기 기판 상에 형성되고 실질적으로 동일한 화학 조성을 갖는 불연속적인 자성 영역들과 비자성 영역들로 패터닝된 막을 포함하고, 상기 비자성 영역들은 상기 조성의 화학적으로 정렬된 결정 구조를 갖고, 상기 자성 영역들은 상기 조성의 화학적으로 비정렬된 결정 구조를 갖는, 자기 기록 매체.",184,False,True,explicit_or_regex_estimated
1020010034451,1020010114151,1004707720000,소멸,소멸,이온 조사에 의해 패터닝된 자성 비트 영역을 갖는 자기 기록 매체,에이취지에스티 네덜란드 비.브이.,2,"2. 제1항에 있어서, 상기 막의 비자성 영역들은 실질적으로 L12 결정 구조를 갖는, 자기 기록 매체.",58,True,False,explicit_or_regex_estimated
1020010034451,1020010114151,1004707720000,소멸,소멸,이온 조사에 의해 패터닝된 자성 비트 영역을 갖는 자기 기록 매체,에이취지에스티 네덜란드 비.브이.,3,"3. 제2항에 있어서, 상기 막은 실질적으로 금속간 화합물 FePt3로 형성되는, 자기 기록 매체.",55,True,False,explicit_or_regex_estimated
1020010034451,1020010114151,1004707720000,소멸,소멸,이온 조사에 의해 패터닝된 자성 비트 영역을 갖는 자기 기록 매체,에이취지에스티 네덜란드 비.브이.,4,"4. 제3항에 있어서, 상기 Fe는 상기 막에 약 15 내지 45 원자%의 양으로 존재하는, 자기 기록 매체.",61,True,False,explicit_or_regex_estimated
1020010034451,1020010114151,1004707720000,소멸,소멸,이온 조사에 의해 패터닝된 자성 비트 영역을 갖는 자기 기록 매체,에이취지에스티 네덜란드 비.브이.,5,"5. 제3항에 있어서, 상기 막은 Co 및 Ni 중 하나 이상을 추가로 포함하는, 자기 기록 매체.",55,True,False,explicit_or_regex_estimated
1020010034451,1020010114151,1004707720000,소멸,소멸,이온 조사에 의해 패터닝된 자성 비트 영역을 갖는 자기 기록 매체,에이취지에스티 네덜란드 비.브이.,6,"6. 수평 자기 기록을 위한 패터닝된 자기 기록 디스크에 있어서, 디스크 기판; 및 상기 기판 상에 형성되고 불연속적인 자성 영역들과 비자성 영역들로 패터닝된 금속간 화합물 FePt3로 본질적으로 구성된 막을 포함하고, 상기 비자성 영역들은 실질적으로 화학적으로 정렬된 L12 결정 구조를 갖고, 상기 자성 영역들은 화학적으로 비정렬된 면심 입방정계 결정 구조를 갖는, 자기 기록 디스크.",217,False,True,explicit_or_regex_estimated
1020010034451,1020010114151,1004707720000,소멸,소멸,이온 조사에 의해 패터닝된 자성 비트 영역을 갖는 자기 기록 매체,에이취지에스티 네덜란드 비.브이.,7,"7. 제6항에 있어서, 상기 Fe는 상기 막에 약 15 내지 45 원자%의 양으로 존재하는, 자기 기록 디스크.",62,True,False,explicit_or_regex_estimated
1020010034451,1020010114151,1004707720000,소멸,소멸,이온 조사에 의해 패터닝된 자성 비트 영역을 갖는 자기 기록 매체,에이취지에스티 네덜란드 비.브이.,8,"8. 제6항에 있어서, 상기 막은 Co 및 Ni 중 하나 이상을 추가로 포함하는, 자기 기록 디스크.",56,True,False,explicit_or_regex_estimated
1020010034451,1020010114151,1004707720000,소멸,소멸,이온 조사에 의해 패터닝된 자성 비트 영역을 갖는 자기 기록 매체,에이취지에스티 네덜란드 비.브이.,9,"9. 패터닝된 자기 기록 매체 제조 방법에 있어서, 기판을 제공하는 단계와; 상기 기판 상에 화학적으로 정렬된 결정 구조를 갖는 비자성 막을 침착하는 단계; 및 상기 비자성 막을 패터닝된 마스크를 통해 유도된 이온들로 조사하는 단계로서, 상기 이온들은 상기 막의 화학적 정렬을 교란시키고, 상기 이온들에 의해 충돌되지 않은 상기 막의 화학적으로 정렬된 비자성 영역들에 의해 서로 분리된 자성 영역들을 생성시키는, 상기 조사 단계를 포함하는, 자기 기록 매체 제조 방법.",262,False,True,explicit_or_regex_estimated
1020010034451,1020010114151,1004707720000,소멸,소멸,이온 조사에 의해 패터닝된 자성 비트 영역을 갖는 자기 기록 매체,에이취지에스티 네덜란드 비.브이.,10,"10. 제9항에 있어서, 상기 비자성 막 침착 단계는, 본질적으로 금속간 화합물 FePt3로 구성된 막을 형성하기 위해 Fe 및 Pt를 침착시키는 단계를 포함하는, 자기 기록 매체 제조 방법.",107,True,False,explicit_or_regex_estimated
1020010034451,1020010114151,1004707720000,소멸,소멸,이온 조사에 의해 패터닝된 자성 비트 영역을 갖는 자기 기록 매체,에이취지에스티 네덜란드 비.브이.,11,"11. 제10항에 있어서, 상기 Fe는 상기 막에 약 15 내지 45 원자%의 양으로 존재하는, 자기 기록 매체 제조 방법.",69,True,False,explicit_or_regex_estimated
