application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder
1019980024250,1020000003130,1002892780000,소멸,소멸,에프-비지에이의 싱귤레이션 금형 방법과 그 금형장치,한미반도체 주식회사
1020040096957,,1005634340000,소멸,소멸,고무패드 가공방법,한미반도체 주식회사
1020080063310,1020090028397,,취하,취하,메모리카드 가공장치,한미반도체 주식회사
1020120036049,1020130113677,,거절,거절,웨이퍼 검사장치,한미반도체 주식회사
1020100069403,1020120009555,,거절,거절,트랜스퍼 몰딩장치,한미반도체 주식회사
1020170144013,1020190048797,,거절,거절,스퍼터링용 척테이블,한미반도체 주식회사
1020100118902,1020120057248,1015603060000,등록,등록,기판 이송 어셈블리,한미반도체 주식회사
1019950030554,1019970018466,1001642540000,소멸,소멸,반도체팩키지싱귤레이션장치,한미반도체 주식회사
1020110129899,1020130063402,,거절,거절,반도체 제조 장치,한미반도체 주식회사
1020050008190,,1005845160000,소멸,소멸,반도체 제조공정용 흡착패드,한미반도체 주식회사
1020020054082,1020020073473,1004433160000,소멸,소멸,반도체 패키지 몰딩장치,한미반도체 주식회사
1020100036566,1020110116894,,거절,거절,웨이퍼 마킹 시스템 및 웨이퍼 마킹방법,한미반도체 주식회사
1020090014698,1020100095735,1011799830000,등록,등록,반도체 패키지의 가공을 위한 레이저 빔 조사 궤적 생성방법,한미반도체 주식회사
1020030020189,1020040085492,1004795280000,소멸,소멸,쏘잉장치의 격자형 제1적재테이블,한미반도체 주식회사
1020060032010,1020070100566,1007777840000,소멸,소멸,패키지 핸들러,한미반도체 주식회사
1020100037291,1020110095091,1015194760000,소멸,소멸,잉곳 검사 장치 및 방법,한미반도체 주식회사
1020130009263,1020140096562,,포기,포기,반도체패키지 가공장치 및 그 가공방법,한미반도체 주식회사
1020070071222,1020090007966,1009154420000,등록,등록,반도체 패키지 제조용 싱귤레이션장치,한미반도체 주식회사
1020110065818,1020110094255,1014810800000,등록,등록,반도체 패키지의 레이저 가공방법,한미반도체 주식회사
1020040048570,1020050122908,,취하,취하,반도체 패키지 정렬방법,한미반도체 주식회사
1020070100511,1020090035301,,포기,포기,반도체 패키지 제조용 싱귤레이션 장치,한미반도체 주식회사
1020050014923,,1006074210000,소멸,소멸,반도체 금형장치,한미반도체 주식회사
1019970023676,1019990000649,1002455510000,소멸,소멸,반도체 가공장치의 반제품 이송장치,한미반도체 주식회사
1020060106274,1020080038835,1008382620000,등록,등록,반도체 스트립의 보호필름 분리헤드,한미반도체 주식회사
1020220007140,1020230111685,,거절,거절,픽커,한미반도체 주식회사
1020040110830,1020060066566,1005953630000,소멸,소멸,"자외선 조사장치, 자외선 조사장치를 구비한 반도체처리장치 및 웨이퍼 쏘잉 장치를 구비한 반도체 처리장치",한미반도체 주식회사
1020210034212,1020220129383,,거절,거절,반도체 자재 절단장비의 디스플레이 장치,한미반도체 주식회사
1020070013875,1020080074571,,포기,포기,반도체 패키지 고정장치,한미반도체 주식회사
1020080085871,1020100026748,,거절,거절,반도체 패키지 제조용 웨이퍼 프레임 반송 장치 및 방법,한미반도체 주식회사
1020070075028,1020090011444,1008840320000,소멸,소멸,반도체 패키지 제조장치의 반도체 패키지 집합체 인출장치,한미반도체 주식회사
