date,open,high,low,close,volume,market_cap,return,market_return,abnormal_return,mdd,ma20,ma60,ma20_ratio,ma60_ratio,vix,vkospi,eps,psr,car_3,car_5,inst_net_buy,foreign_net_buy,foreign_holding_shares,foreign_holding_pct
2023-08-21,4315.0,4335.0,4205.0,4210.0,242403,145004326930.0,-0.024333719582850466,0.001716929058943828,-0.026050648641794294,-0.23034734917733155,4348.0,4830.916666666667,0.968261269549218,0.8714702178675544,17.1299991607666,16.03,639.3888093642007,146.199244838454,0.021924888817608235,0.02374045756363019,0.0,-54386.0,368541.0,1.07
2023-08-22,4235.0,4325.0,4105.0,4110.0,305223,141560043630.0,-0.02375296912114011,0.0027662393459739754,-0.026519208467114086,-0.248628884826326,4322.25,4811.75,0.9508936317889988,0.8541590897282694,16.969999313354492,15.33,639.3888093642007,146.199244838454,-0.011706003897567374,-0.003588644716709277,0.0,-16457.0,351714.0,1.02
2023-08-23,4115.0,4215.0,4080.0,4160.0,177822,143282185280.0,0.012165450121654597,-0.0040703690660103264,0.016235819187664924,-0.23948811700182873,4304.75,4789.916666666667,0.9663743539113769,0.8684911010977922,15.979999542236328,14.97,639.3888093642007,146.199244838454,-0.036334037921243456,0.011641499538159072,-10000.0,85718.0,437548.0,1.27
2023-08-24,4250.0,4370.0,4220.0,4285.0,479397,147587539405.0,0.030048076923076872,0.012843716479993939,0.017204360443082933,-0.21663619744058568,4309.0,4771.833333333333,0.9944302622418194,0.8979777164611785,17.200000762939453,13.94,639.3888093642007,146.199244838454,0.006920971163633771,0.021734175733180483,-1.0,77300.0,514498.0,1.49
2023-08-25,4200.0,4240.0,4155.0,4205.0,222922,144832112765.0,-0.018669778296382722,-0.0073059012806685475,-0.011363877015714174,-0.23126142595978127,4298.25,4754.75,0.9783051241784447,0.8843787791156212,15.680000305175781,14.86,639.3888093642007,146.199244838454,0.022076302615033683,-0.030493554493874697,-1.0,-32488.0,483048.0,1.4
2023-08-28,4245.0,4270.0,4175.0,4225.0,126059,145520969425.0,0.0047562425683709275,0.009634248420563818,-0.00487800585219289,-0.22760511882998238,4281.75,4737.833333333333,0.9867460734512757,0.8917578358602738,15.079999923706055,14.18,639.3888093642007,146.199244838454,0.0009624775751758685,-0.009320911704273294,0.0,-5418.0,477381.0,1.39
2023-08-29,4225.0,4780.0,4220.0,4415.0,2785463,152065107695.0,0.04497041420118353,0.0034402633874863753,0.04153015081369715,-0.1928702010968928,4276.25,4724.416666666667,1.0324466530254313,0.9345069056144497,14.449999809265137,13.49,639.3888093642007,146.199244838454,0.02528826794579009,0.058728447576537945,0.0,33726.0,506115.0,1.47
2023-08-30,4425.0,4530.0,4415.0,4445.0,596658,153098392685.0,0.006795016987542368,0.003549957254152636,0.0032450597333897324,-0.1873857404021945,4267.5,4711.5,1.041593438781488,0.943436272949167,13.880000114440918,13.05,639.3888093642007,146.199244838454,0.039897204694893995,0.045737688122262754,0.0,61958.0,568516.0,1.65
2023-08-31,4485.0,4500.0,4380.0,4430.0,289185,152581750190.0,-0.003374578177727794,-0.0019326536683672568,-0.001441924509360537,-0.19012797074954363,4268.0,4699.0,1.0379568884723525,0.9427537773994467,13.569999694824219,12.78,639.3888093642007,146.199244838454,0.04333328603772635,0.027091403169819284,0.0,6357.0,574901.0,1.67
2023-09-01,4395.0,4620.0,4395.0,4575.0,977392,157575960975.0,0.03273137697516937,0.00291046773204906,0.029820909243120308,-0.1636197440585016,4279.25,4687.916666666667,1.0691125781386925,0.975913252155364,13.09000015258789,12.53,639.3888093642007,146.199244838454,0.031624044467149504,0.06827618942865377,3.0,14570.0,589504.0,1.71
2023-09-04,4620.0,4620.0,4450.0,4505.0,386461,155164962665.0,-0.015300546448087426,0.008128878932546657,-0.023429425380634084,-0.17641681901279777,4288.5,4675.166666666667,1.0504838521627609,0.9636020106235071,13.09000015258789,12.49,639.3888093642007,146.199244838454,0.004949559353125688,0.04972476990021257,2.0,-72359.0,512395.0,1.49
2023-09-05,4475.0,4575.0,4450.0,4500.0,228514,154992748500.0,-0.0011098779134295356,-0.0009170328075382983,-0.00019284510589123727,-0.1773308957952475,4297.25,4661.666666666667,1.0471813369015068,0.9653199856989632,14.010000228881836,12.42,639.3888093642007,146.199244838454,0.006198638756594987,0.008001773980624183,0.0,-5232.0,503113.0,1.46
2023-09-06,4540.0,4575.0,4440.0,4450.0,272391,153270606850.0,-0.011111111111111072,-0.007296100290745344,-0.0038150108203657274,-0.18647166361974465,4307.75,4647.166666666667,1.033021879171261,0.957572714557257,14.449999809265137,12.46,639.3888093642007,146.199244838454,-0.027437281306891048,0.000941703426868723,0.0,-49859.0,452824.0,1.31
2023-09-07,4410.0,4600.0,4350.0,4545.0,575873,156542675985.0,0.02134831460674147,-0.005882979865309057,0.027231294472050527,-0.16910420475319993,4320.0,4634.083333333333,1.0520833333333333,0.9807764930137208,14.399999618530273,12.69,639.3888093642007,146.199244838454,0.023223438545793562,0.029614922408279787,0.0,34022.0,497866.0,1.45
2023-09-08,4520.0,4600.0,4400.0,4485.0,510716,154476106005.0,-0.01320132013201325,-0.00022763694551453106,-0.012973683186498719,-0.18007312614259663,4332.5,4618.666666666667,1.035199076745528,0.9710594688221709,13.84000015258789,12.4,639.3888093642007,146.199244838454,0.01044260046518608,-0.01317967002133924,-1.0,-130444.0,367422.0,1.07
