application_number,application_no,open_number,publication_no,register_number,registration_no,register_status,final_disposal,legal_status,invention_title,title,right_holder,applicant,inventor,application_date,application_year,open_date,publication_date,register_date,registration_date,ipc_number,ipc,cpc_number,cpc,abstract,claim_text,claims,url,drawing,is_registered,is_alive_estimated,has_negative_disposal_estimated,tech_keyword_match_count,source_file,source_sheet,source_row,ipc_subclass_refined,ipc_main_refined,has_h01l_refined,has_semiconductor_related_ipc_refined,tech_keyword_match_count_refined,is_registered_bool,is_alive_estimated_bool,application_year_num
1020170160280,1020170160280,1020190061664.0,1020190061664.0,1024178340000.0,1024178340000.0,등록,등록,등록 등록,"네거티브 감광성 수지 조성물, 이를 사용한 유기절연막을 갖는 전자장치","네거티브 감광성 수지 조성물, 이를 사용한 유기절연막을 갖는 전자장치",(주)덕산테코피아,(주)덕산테코피아,,20171128,2017,20190605,20190605,20220701.0,20220701.0,G03F 7/038|C08L 79/08|C08G 73/10|G02F 1/1333|H10K 50/00|H10K 59/00|H10K 30/80|H10K 10/80,G03F 7/038|C08L 79/08|C08G 73/10|G02F 1/1333|H10K 50/00|H10K 59/00|H10K 30/80|H10K 10/80,,,"본 발명은 패턴 밀착성이 우수할 뿐만 아니라, 공정 특성 및 패턴 형성이 우수한 네거티브형 감광성 수지 조성물과 이를 사용한 유기절연막을 갖는 전자장치를 제공한다.",,,,,True,True,False,0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,,2,G03F,G03F 7,False,True,0,True,True,2017.0
1020240071136,1020240071136,1020250171853.0,1020250171853.0,,,공개,공개,공개 공개,테트라메틸실란의 합성 방법,테트라메틸실란의 합성 방법,(주)덕산테코피아,(주)덕산테코피아,,20240530,2024,20251209,20251209,,,C07F 7/08|C07F 7/20|C07F 5/06,C07F 7/08|C07F 7/20|C07F 5/06,,,"테트라메틸실란(tetramethylsilane; 4MS)의 합성 방법으로서, Si(CH 3 ) x Cl 4-x (이때 x는 0 내지 3의 정수이다)와 트리메틸알루미늄(trimethylaluminum; TMA)을 반응시키는 단계를 포함하는, 합성 방법을 개시한다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c933c9a35f17d2d8d16852776866d9f2a202664ebeecc284d6488b3f8e61c7bed668a8f5f8da2d8e7a9ad0d2ee46bfcf4021e3df2df386b7f39,False,False,False,0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,,3,C07F,C07F 7,False,False,0,False,False,2024.0
1020080010811,1020080010811,1020090084559.0,1020090084559.0,1009591020000.0,1009591020000.0,등록,등록,등록 등록,무연솔더 페이스트용 미세 무연 솔더 분말의 제조방법과 제조장치,무연솔더 페이스트용 미세 무연 솔더 분말의 제조방법과 제조장치,(주)덕산테코피아,(주)덕산테코피아,,20080201,2008,20090805,20090805,20100513.0,20100513.0,B22F 9/24|B23K 35/24,B22F 9/24|B23K 35/24,,,"본 발명은, 전자부품의 고밀도 실장과 고신뢰성 접합기술에 사용되는 솔더페이스트용 무연솔더분말을 제공하는 것을 목적으로 하며, 특히, 미세한 피치를 지니는 패턴(Fine Pitch Pattern)으로의 인쇄가 가능하고, 배선부에 있어서도 접합을 할 수 있는, 납(Pb)이 함유 안 된 무연솔더 페이스트용 미세 무연 솔더 분말의 제조방법과 제조장치를 제공한다. 그 미세 무연 솔더 분말의 제조방법은, 분산매 100중량부에, 분산매의 중량부로서 무연솔더합금 인고트 5∼15중량부, 계면활성제 1.5~2.5중량부 및 산화방지제 0.1~0.2중량부를 혼합하는 단계; 그 분산매중에 불활성가스(질소가스)를 흘려주면서 분산매의 온도가 무연솔더합금의 용융점+(10~50℃) 범위의 온도로 가열하는 단계; 그 가열단계중에 계면활성제와 산화방지제가 용해될 수 있고 무연솔더합금 인고트의 표면이 산화되지 아니하는 분산매의 온도범위에서 계면활성제와 산화방지제가 용해되도록 프로펠러형 교반기로 1차 교반시키는 단계; 상기 가열단계를 거친후 분산매의 온도가 무연솔더합금의 용융점+(10~50℃) 범위의 온도로 유지하면서 상기 1차 교반시키는 단계에서 사용한 프로펠러형 교반기를 이용하여 상기 분산매를 추가로 900-2000rpm으로 2차 교반시키는 단계; 상기 2차 교반단계 후, 상온의 분산매가 담긴 포집탱크에 출탕하고 그후 냉각시키는 ...(이하생략)",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd03bf8e5ba4e1dbf726afed5844fd08eb6894f2f21b66acb5ee7af171181198b6f28890cf1c778992f5b0d9bb6da89c0d5eb940b8935e001b558a7f5d71b429a831,True,True,False,0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,,4,B22F,B22F 9,False,False,0,True,True,2008.0
1020150170832,1020150170832,1020170065072.0,1020170065072.0,1018655630000.0,1018655630000.0,등록,등록,등록 등록,질소 건조식 글러브 박스,질소 건조식 글러브 박스,(주)덕산테코피아,(주)덕산테코피아,,20151202,2015,20170613,20170613,20180601.0,20180601.0,F26B 25/06|F26B 25/18|F26B 25/20|F26B 23/04,F26B 25/06|F26B 25/18|F26B 25/20|F26B 23/04,,,"질소 건조식 글러브 박스가 개시된다. 본 발명의 일 실시예에 따른 질소 건조식 글러브 박스는, 반응물질이 마련되는 바스켓을 구비하는 화학 반응기에 접근 또는 이격 가능하게 배치되며, 상기 화학 반응기와 연결되는 전면을 제외한 나머지 면이 차폐되는 글러브 박스 캐비닛; 상기 글러브 박스 캐비닛 내에 마련되며, 상기 화학 반응기에서 인출되는 바스켓이 배치되어 건조되는 장소를 형성하는 바스켓 건조부; 및 상기 글러브 박스 캐비닛의 측부에 마련되며, 상기 글러브 박스 캐비닛의 내부와는 차폐된 상태를 유지하되 상기 글러브 박스 캐비닛 내로 작업자의 손이 삽입 가능한 외부 조작용 글러브를 포함한다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e00c539e3af993238babc263eabb29d035b7166f50989895a5c720a29645256076969935af89c6d645b0fd7305bdf13e614f47c3218a0f77523,True,True,False,0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,,5,F26B,F26B 25,False,False,0,True,True,2015.0
1020170138477,1020170138477,1020190045649.0,1020190045649.0,1022510400000.0,1022510400000.0,등록,등록,등록 등록,아미노실란 전구체 화합물 및 이를 사용하는 박막 형성 방법,아미노실란 전구체 화합물 및 이를 사용하는 박막 형성 방법,(주)덕산테코피아,(주)덕산테코피아,,20171024,2017,20190503,20190503,20210506.0,20210506.0,C07F 7/02|C23C 16/34|C23C 16/455,C07F 7/02|C23C 16/34|C23C 16/455,,,"본 발명은 실리콘 질화막 증착을 수행하기 위한 아미노실란 전구체 및 이를 사용하는 실리콘 질화막 형성 방법에 관한 것으로, 본 발명에 따른 실리콘-함유 박막의 형성 방법은 별도의 촉매를 요하지 않는 저온 공정 상에서 수행되며, 우수한 박막 증착 속도 및 공정의 효율을 가진다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93c23d7d32ee4b79378b2d1c7a9b2b7687a21e618d370970a67c95c8084168196e093a10ac061ffa35f9616bab729923c8a996b40e996212cc,True,True,False,1,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,,6,C07F,C07F 7,False,False,0,True,True,2017.0
1020130060632,1020130060632,1020140139919.0,1020140139919.0,1015182150000.0,1015182150000.0,등록,등록,등록 등록,사용 후 잔류 TMIn 회수 및 정제 시스템,사용 후 잔류 TMIn 회수 및 정제 시스템,한국기초과학지원연구원|(주)덕산테코피아,한국기초과학지원연구원|(주)덕산테코피아,,20130528,2013,20141208,20141208,20150430.0,20150430.0,C23C 16/44|H10H 20/816|H10P 14/24|H10P 10/00,C23C 16/44|H10H 20/816|H10P 14/24|H10P 10/00,,,"본 발명은 TMIn(trimethyl indium)이 충진된 캐니스터를 사용 후 각각의 캐니스터 내에 잔존하는 TMIn을 회수 및 정제하여 다시 새로운 캐니스터로서 재활용할 수 있도록 하기 위한 사용 후 잔류 TMIn 회수 및 정제 시스템에 관한 것으로, 본 발명에 따르면, LED와 같은 반도체 제조공정시 많이 이용되는 기상증착법에서 원료로서 사용되는 TMIn이 모두 사용되지 못하고 사용 후 캐니스터(canister) 내에 일부가 잔류함으로 인해 원료의 낭비로 인한 제조비용 증가에 더하여, 미처 사용되지 못하고 버려지는 원료물질로 인해 환경오염의 문제도 있었던 종래의 LED 제조공정의 문제점을 해결하기 위해, 사용 후 각각의 캐니스터 내에 잔류하는 TMIn 원료를 회수하여 다시 하나의 새로운 캐니스터에 모아서 재활용할 수 있도록 하는 사용 후 잔류 TMIn 회수 및 정제 시스템이 제공된다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e00e523148fb7ac78f0c3c8683b10aa8ebe0211bf547d64c143dd281cf656de78fde555210cad3bac879027baadf3daad0c5c519db78453a9d4,True,True,False,1,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,,7,C23C,C23C 16,False,True,1,True,True,2013.0
1020120067609,1020120067609,1020140000501.0,1020140000501.0,1013792570000.0,1013792570000.0,등록,등록,등록 등록,트리메틸갈륨(TMGa) 정제 장치,트리메틸갈륨(TMGa) 정제 장치,한국기초과학지원연구원|(주)덕산테코피아,한국기초과학지원연구원|(주)덕산테코피아,,20120622,2012,20140103,20140103,20140324.0,20140324.0,H10P 14/24|H10P 10/00,H10P 14/24|H10P 10/00,,,본 발명에 따른 TMGa 정제 장치는 액체 TMGa(trimethylgallium)를 가열시킨 상태에서 불활성 가스를 유입시켜 상기 액체 TMGa를 기화시키는 기화부; 상기 기화부로부터 배출된 TMGa 가스를 액화시켜 정제된 액체 TMGa를 1차적으로 회수하는 정제부; 및 상기 정제부에서 액화되지 않은 TMGa 가스를 액화시켜 정제된 액체 TMGa를 2차적으로 회수하는 트랩부;를 포함하는 것을 특징으로 한다.,,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e00a758b10f588f77a53c0af9566a6052624ab1325b654e98cc61bb14e054f2f77ff64386b5c629a389c44a318c2f355cb9fbb6c2d606210ef4,True,True,False,0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,,8,H10P,H10P 14,False,False,0,True,True,2012.0
1020070043366,1020070043366,1020080098108.0,1020080098108.0,1009544480000.0,1009544480000.0,등록,등록,등록 등록,하이드리도 알루미늄 보로하이드라이드 트리알킬아민착물의 제조방법,하이드리도 알루미늄 보로하이드라이드 트리알킬아민착물의 제조방법,(주)덕산테코피아,(주)덕산테코피아,,20070504,2007,20081107,20081107,20100415.0,20100415.0,C07F 5/00|C07F 5/02|C07F 5/06|C23C 16/20,C07F 5/00|C07F 5/02|C07F 5/06|C23C 16/20,,,"본 발명은 반도체 소자 등의 배선재료로 쓰이는 알루미늄 금속 박막을 화학증착법에 의해 실리콘 기판상에 증착시키는데 사용되는 유기금속 착물(이하 “전구체”와 혼용함) 인 하이드리도 알루미늄 보로하이드라이드 트리알킬아민 착물(Hydrido aluminum borohydride trialkylamine complexes)의 제조방법에 관한 것이다. 알루미늄 증착, 증착, 알루미늄, 전구체, 박막, 보란,",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd03bf8e5ba4e1dbf7265cc3779d7cbe055b3379f94cf73094e64b92b34cce31deef68d349371f2dcf4c40f1884cc2ca2bfb76f9d7dedba5c82dc41f30366e999565,True,True,False,4,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,,9,C07F,C07F 5,False,False,3,True,True,2007.0
1020160160831,1020160160831,1020180061572.0,1020180061572.0,1026801260000.0,1026801260000.0,등록,등록,등록 등록,"네거티브 감광성 수지 조성물, 필름 및 전자장치","네거티브 감광성 수지 조성물, 필름 및 전자장치",(주)덕산테코피아,(주)덕산테코피아,,20161129,2016,20180608,20180608,20240626.0,20240626.0,G03F 7/038|G03F 7/027|G03F 7/00|H10K 59/80|H10K 59/10|H10K 30/80|H10K 10/80,G03F 7/038|G03F 7/027|G03F 7/00|H10K 59/80|H10K 59/10|H10K 30/80|H10K 10/80,,,"본 발명은 패턴 밀착성이 우수할 뿐만 아니라, 공정 특성 및 패턴 형성이 우수한 네거티브형 감광성 수지 조성물, 필름 및 전자장치를 제공한다.",,,,,True,True,False,0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,,10,G03F,G03F 7,False,True,0,True,True,2016.0
1020240036070,1020240036070,1020250139134.0,1020250139134.0,1029101140000.0,1029101140000.0,등록,등록,등록 등록,고순도 다이아이오도실란의 제조방법,고순도 다이아이오도실란의 제조방법,(주)덕산테코피아,(주)덕산테코피아,,20240314,2024,20250923,20250923,20260106.0,20260106.0,C01B 33/107,C01B 33/107,,,"다이아이오도실란의 제조방법은, 유기용매 중의 다이페닐실란에 트리플루오로메탄설폰산을 첨가하여 하기 반응식 1에 따라 반응시킴으로써 제1 혼합물을 얻는 단계: [반응식 1] (C 6 H 5 ) 2 SiH 2 + 2CF 3 SO 3 H → (CF 3 SO 3 ) 2 SiH 2 + 2(C 6 H 6 ); 및 상기 제1 혼합물에 리튬아이오다이드를 첨가하여 하기 반응식 2에 따라 반응시킴으로써 다이아이오도실란을 포함하는 제2 혼합물을 얻는 단계: [반응식 2] (CF 3 SO 3 ) 2 SiH 2 + 2LiI → SiI 2 H 2 + 2Li(CF 3 SO 3 ); 를 포함한다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93b62b5abeec29fcad5223f72a7dacf7dc9ceb07b568b15e8f2197630ebb243ae8863eef2ee429d8b1215287342262036802f555f4cdc579a3,True,True,False,0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,,11,C01B,C01B 33,False,False,0,True,True,2024.0
