record_key,title,applicant,application_no,publication_no,registration_no,status,application_year,publication_year,registration_year,ipc_codes,cpc_codes,tech_keyword_hits,applicant_matched,is_registered,is_expired_or_dead,patent_rank_score,source_file,source_row
1020210052392|1025104070000|전원 관리 장치 및 그 동작 방법|주식회사 텔레칩스,전원 관리 장치 및 그 동작 방법,주식회사 텔레칩스,1020210052392,1020220077831,1025104070000,등록,2021,2022,2023,G01R,,공정; 반도체,True,True,False,53.5,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv,16
1020210042052|1023779000000|더블 토크 이득 제어 장치 및 그 방법|주식회사 텔레칩스,더블 토크 이득 제어 장치 및 그 방법,주식회사 텔레칩스,1020210042052,,1023779000000,등록,2021,2022,2022,H04R; H03G,,,True,True,False,49.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv,10
1020210180989|1029152610000|안드로이드 오토모티브 오디오 시스템 및 이를 이용한 스트림 변환 방법|주식회사 텔레칩스,안드로이드 오토모티브 오디오 시스템 및 이를 이용한 스트림 변환 방법,주식회사 텔레칩스,1020210180989,1020230091661,1029152610000,등록,2021,2023,2026,G10L; G06F,,,True,True,False,49.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv,14
1020210173915|1026731930000|다채널 차량 블랙박스 및 녹화 파일 생성 방법|주식회사 텔레칩스,다채널 차량 블랙박스 및 녹화 파일 생성 방법,주식회사 텔레칩스,1020210173915,1020230085596,1026731930000,등록,2021,2023,2024,G07C; H04N,,,True,True,False,49.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv,17
1020210163187|1025489930000|다양한 영상 모드를 지원하는 이미지 스케일링 시스템 및 그 방법|주식회사 텔레칩스,다양한 영상 모드를 지원하는 이미지 스케일링 시스템 및 그 방법,주식회사 텔레칩스,1020210163187,1020220077872,1025489930000,등록,2021,2022,2023,G06T; G06N,,,True,True,False,49.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv,22
1020210071970|1024784580000|후방 카메라 영상 처리 장치 및 방법|주식회사 텔레칩스,후방 카메라 영상 처리 장치 및 방법,주식회사 텔레칩스,1020210071970,1020220077837,1024784580000,등록,2021,2022,2022,H04N; B60R,,,True,True,False,49.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv,23
1020190174551|1022772900000|교통사고 정보 제공 장치 및 방법|주식회사 텔레칩스,교통사고 정보 제공 장치 및 방법,주식회사 텔레칩스,1020190174551,1020210082024,1022772900000,등록,2019,2021,2021,G06Q; G08G; B60R; G06F; G01S; G06N,,,True,True,False,48.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv,13
1020190176930|1022541660000|볼 그리드 어레이 인쇄회로기판|주식회사 텔레칩스,볼 그리드 어레이 인쇄회로기판,주식회사 텔레칩스,1020190176930,,1022541660000,등록,2019,2021,2021,H05K; H10W,,기판,True,True,False,48.0,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv,29
1020210041302|1024767100000|대체 이미지를 제공하는 장치 및 그 방법|주식회사 텔레칩스,대체 이미지를 제공하는 장치 및 그 방법,주식회사 텔레칩스,1020210041302,1020220077823,1024767100000,등록,2021,2022,2022,H04N,,,True,True,False,47.5,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv,7
1020210045484|1024463470000|차량 통화 시스템 및 이를 이용한 오디오 입출력 제어 방법|주식회사 텔레칩스,차량 통화 시스템 및 이를 이용한 오디오 입출력 제어 방법,주식회사 텔레칩스,1020210045484,1020220077827,1024463470000,등록,2021,2022,2022,H04M,,,True,True,False,47.5,data\반도체\텔레칩스\tech\source\telechips_kipris_plus_bibliographic_raw.csv,15
