application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder
1020140029899,,1015241720000,소멸,소멸,인레이 시트 가공장치 및 그 인레이 시트 가공방법,(주)두산테스나
1020080021462,,1008889780000,소멸,소멸,커스토머 트레이,(주)두산테스나
1020110053922,,1011007000000,등록,등록,생체인식여권을 이용한 출입국 관리시스템,(주)두산테스나
1020120002852,,1011828190000,등록,등록,전자여권용 인레이시트의 가공장치,(주)두산테스나
1020110053917,,1011069740000,등록,등록,여권표지,(주)두산테스나
1020140021352,1020150100047,1015542690000,소멸,소멸,트랜스폰더 칩 및 이에 대응되는 인레이 기판에 안테나 연결시 생성되는 용접 탄화물의 제거방법,(주)두산테스나
