record_key,title,applicant,application_no,publication_no,registration_no,status,application_year,publication_year,registration_year,ipc_codes,cpc_codes,tech_keyword_hits,applicant_matched,is_registered,is_expired_or_dead,patent_rank_score,source_file,source_row
1020110053922|1011007000000|생체인식여권을 이용한 출입국 관리시스템|(주)두산테스나,생체인식여권을 이용한 출입국 관리시스템,(주)두산테스나,1020110053922,,1011007000000,등록,2011,2011,2011,G06V; G07C,,,True,True,False,41.0,data\반도체\두산테스나\tech\source\doosan_tesna_kipris_plus_bibliographic_raw.csv,3
1020120002852|1011828190000|전자여권용 인레이시트의 가공장치|(주)두산테스나,전자여권용 인레이시트의 가공장치,(주)두산테스나,1020120002852,,1011828190000,등록,2012,2012,2012,G06K; B42D,,,True,True,False,41.0,data\반도체\두산테스나\tech\source\doosan_tesna_kipris_plus_bibliographic_raw.csv,4
1020110053917|1011069740000|여권표지|(주)두산테스나,여권표지,(주)두산테스나,1020110053917,,1011069740000,등록,2011,2012,2012,B42D; G06K,,,True,True,False,41.0,data\반도체\두산테스나\tech\source\doosan_tesna_kipris_plus_bibliographic_raw.csv,5
1020140021352|1015542690000|트랜스폰더 칩 및 이에 대응되는 인레이 기판에 안테나 연결시 생성되는 용접 탄화물의 제거방법|(주)두산테스나,트랜스폰더 칩 및 이에 대응되는 인레이 기판에 안테나 연결시 생성되는 용접 탄화물의 제거방법,(주)두산테스나,1020140021352,1020150100047,1015542690000,소멸,2014,2015,2015,B23K; B24B; G06K,,기판,True,True,True,40.5,data\반도체\두산테스나\tech\source\doosan_tesna_kipris_plus_bibliographic_raw.csv,6
1020140029899|1015241720000|인레이 시트 가공장치 및 그 인레이 시트 가공방법|(주)두산테스나,인레이 시트 가공장치 및 그 인레이 시트 가공방법,(주)두산테스나,1020140029899,,1015241720000,소멸,2014,2015,2015,H10W; G06K,,,True,True,True,36.0,data\반도체\두산테스나\tech\source\doosan_tesna_kipris_plus_bibliographic_raw.csv,1
1020080021462|1008889780000|커스토머 트레이|(주)두산테스나,커스토머 트레이,(주)두산테스나,1020080021462,,1008889780000,소멸,2008,2009,2009,G01R; H10P,,,True,True,True,36.0,data\반도체\두산테스나\tech\source\doosan_tesna_kipris_plus_bibliographic_raw.csv,2
