fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2022,43320504880.0,3899765486.0,4418777712.0,73181102067.0,18791727827.0,54389374240.0,,5920392540.0,11719929827.0,-5799537287.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,3899765486.0,,valuation_intake_normalized_or_dart
2023,63597349804.0,4351646460.0,6344445918.0,94609678796.0,32590129089.0,62019549707.0,,10813552396.0,10884020503.0,-70468107.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,4351646460.0,,valuation_intake_normalized_or_dart
2024,96492001688.0,3524912928.0,7530549168.0,112708406447.0,43353386403.0,69355020044.0,,21843001403.0,10798869694.0,11044131709.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,3524912928.0,,valuation_intake_normalized_or_dart
