source,company,company_dir,stock_code,fetched_at_kst,pbr_naver,eps_naver,per_naver,bps_naver,available_metric_count,available_metrics,latest_close_auto,shares_outstanding_auto,market_cap_auto,enterprise_value_auto,eps_auto,bps_auto,pbr_auto,psr_auto,ev_sales_auto,fcf_yield_auto,sales_yield_auto,per_naver_source,pbr_naver_source,eps_naver_source,bps_naver_source,snapshot_status_kr,derivation_note_kr
naver_finance_item_main,가온칩스,gaochips,399720,2026-05-25,13.09,-1239.0,2.0,0.0,15,"['pbr_naver', 'eps_naver', 'per_naver', 'bps_naver', 'latest_close_auto', 'shares_outstanding_auto', 'market_cap_auto', 'enterprise_value_auto', 'eps_auto', 'bps_auto', 'pbr_auto', 'psr_auto', 'ev_sales_auto', 'fcf_yield_auto', 'sales_yield_auto']",61700.0,11600420.0,715745914000.0,767642873333.0,-1238.674407047331,4714.325732775193,13.08776768882258,10.44729270115958,11.204799958758853,-0.0055449434154925545,0.0957185778751089,Naver Finance live display,Naver Finance live display,Naver Finance live display,Naver Finance live display,실시간/보조 산출 혼합 확보,Naver 원천값이 없으면 DART 재무제표와 Valuation 주가/발행주식 수로 PER/PBR/EPS/BPS/PSR 등을 자동 산출합니다.
