application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder,claim_no,claim_text,claim_char_len,is_dependent_estimated,is_independent_estimated,dependency_source
1020000004473,1020010076983,,거절,거절,도전성 방진화 및 그 착용 방법,주식회사 네패스,2,"2. <P INDENT=""14"" ALIGN=""JUSTIFIED"">정전기에 민감한 작업장에서 착용되는 작업화인 도전성 방진화(104)에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 작업화의 하단에 위치하여 발부분을 수용하는 수용부(101)와;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 수용부(101)의 상부에 일체형으로 기립 연결되어 발의 출입을 용이하게 하며 소정의 길이를 갖는 출입개구(108)와;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 출입개구(108)의 상단부에 위치하여 상기 도전성 작업복(102)과 전기적인 연결을 유도하는 적어도 하나 이상의 도전성 연결 접속자(103)를 포함 하는 것을 특징으로 하는 도전성 방진화.</P>",407,False,True,explicit_or_regex_estimated
1020000004474,1020010076984,,거절,거절,도전성 연결 접속자,주식회사 네패스,1,"1. <P INDENT=""14"" ALIGN=""JUSTIFIED"">마찰 대전압 소거용 작업복의 봉제 있어서 완전한 접합을 유도하는 도전성 연결 접속자에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 작업복의 봉제 작업 후 겨드랑이 부분과 같이 십자형으로 발생되는 봉제부위에 전기적으로 완전한 접합을 유도하는 돌출부 단추(301)와;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 돌출부 단추의 돌출 부분을 수용하여 요철 결합 할 수 있도록 하는 수용부 단추(302)를 포함 하는 것을 특징으로 하는 도전성 연결 접속자.</P>",324,False,True,explicit_or_regex_estimated
1020000004475,1020010076985,,거절,거절,마찰대전압 소거용 원단,주식회사 네패스,1,"1. <P INDENT=""14"" ALIGN=""JUSTIFIED"">마찰 대전압 소거용 원단에 있어서;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">무진성과 내화학성을 갖는 폴리에스테르사(102)와;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 폴리에스테르사와 함께 표면 저항값이 10<SP>9</SP>Ω/sq이하인 카본 도전사(101)를 포함하는 것을 특징으로 하는 마찰 대전압 소거용 원단.</P>",247,False,True,explicit_or_regex_estimated
1020000004475,1020010076985,,거절,거절,마찰대전압 소거용 원단,주식회사 네패스,2,"2. <P INDENT=""14"" ALIGN=""JUSTIFIED"">제 1항에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 카본 도전사(101)는 제직방법에 따라 일자형과 망형으로 배열하여 제직하고, 또한, 그 간격이 5mm이하인 것을 특징으로 하는 마찰대전압 소거용 원단.</P>",174,True,False,explicit_or_regex_estimated
1020000004476,1020010076986,1003363040000,소멸,소멸,마찰 대전압 소거용 작업의류 및 그 제작 방법,주식회사 네패스,1,"1. <P INDENT=""14"" ALIGN=""JUSTIFIED"">작업복 및 작업모와 작업화로 구성되어 있는 마찰 대전압 소거용 작업의류에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 작업복(102) 및 작업모(101)의 마찰 대전압을 소거 시킬 수 있는 폴리에스테르 사와 표면저항이 10<SP>9</SP>Ω/sq이하의 통전기능을 가지고 배열간격이 5mm이하인 망형무늬의 카본 도전사가 소정의 비율로 제직된 원단과;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 원단을 소정의 형태로 제단하여, 제단된 원단들이 소정의 형상을 이룰 수 있도록 접합하기 위한 장섬유와 카본이 일정 비율로 혼합된 재질로 이루어진 도전 봉제용 실과;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 작업복(102)의 양측 팔부분 말단에 위치하여 마찰 대전압을 최소화 시키도록 표면의 저항값이 10<SP>9</SP>Ω/sq이하의 소재로 제작된 도전성 소매(103)와;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 작업복(102)의 양측 다리부분 하단에 착탈식으로 형성되어 폴리우레탄과 도전성 폴리머가 혼합되어 바닦창의 저항값이 10<SP>9</SP>Ω/sq이하의 원단으로 이루어진 대전 방지용 작업화(104)와;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 작업복(102) 부분과 상기 도전성 소매(103)의 접합에 해당하는 봉제부분에 전기적으로 완전한 접속을 유도하는 도전성 연결 접속자(301)와;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 각 요소들에 연결된 도전성 연결 접속자와 대지를 연결하는 접지연결 접속자(302)를 포함하는 것을 특징으로 하는 마찰 대전압 소거용 작업의류. </P>",909,False,True,explicit_or_regex_estimated
1020000004476,1020010076986,1003363040000,소멸,소멸,마찰 대전압 소거용 작업의류 및 그 제작 방법,주식회사 네패스,2,"2. <P INDENT=""14"" ALIGN=""JUSTIFIED"">작업복의 마찰 대전압을 제거하기 위하여 소정의 표면 저항값을 가진 원단을 이용하여 제작된 작업의류의 제작방법에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 작업복의 마찰 대전압을 소거 할 수 있도록 표면 저항값을 가진 폴리에스테르 사와 카본 사로 제직된 원단을 이용하여 작업복(102) 및 작업모(103)를 소정의 도전 봉제사로 접합하는 단계와;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 작업복(102)의 양측 다리부분 하단에 착탈식으로 위치 할 수 있도록 소정의 도전성 작업화(104)를 제작하는 단계와;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 작업복(102)과 상기 작업화(104)를 전기적으로 완벽하게 연결하기 위하여 도전성 연결 접속자(301)를 접합하는 단계와;</P><P INDENT=""0"" ALIGN=""CENTER"">상기 작업복(102)과 상기 작업화(104)의 소정의 부위에 마찰대전압을 소거시키기 위해 전위가 0Volt인 대지와 연결할 수 있도록 접지 연결 접속자(302)를 연결하는 단계를 포함하는 것을 특징으로하는 마찰 대전압 소거용 작업의류의 제작방법.</P><BR><BR><BR><BR><BR><BR><BR>",665,False,True,explicit_or_regex_estimated
1020010019277,1020020080099,1004043310000,소멸,소멸,카제인 용액 조성물,주식회사 네패스,1,"1. <P INDENT=""14"" ALIGN=""JUSTIFIED"">섀도우마스크와 리드프레임에서 고해상도 패턴을 만들기 위해 사용되는 네가티브형 포토레지스트의 주원료인 카제인 용액 조성물에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">카제인 분말에 대하여 3~20 중량%의 비휘발성 알칼리인 붕사와 카제인 분말에 대하여 1~10 중량%의 휘발성 알칼리인 암모니아수를 혼합하여 카제인 용액의 pH를 7.7~8.3의 범위로 감도조절을 하는 것을 특징으로 하는 카제인 용액 조성물.</P>",284,False,True,explicit_or_regex_estimated
1020010019277,1020020080099,1004043310000,소멸,소멸,카제인 용액 조성물,주식회사 네패스,2,"2. <P INDENT=""14"" ALIGN=""JUSTIFIED"">제1항에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 카제인 용액에 박테리아의 형성억제를 위하여 페놀과 페놀 화합물 중 적어도 어느 하나로 된 방부제를 카제인 분말에 대해 0.5~1 중량% 첨가하는 것을 특징으로 하는 카제인 용액 조성물.</P>",192,True,False,explicit_or_regex_estimated
1020010019277,1020020080099,1004043310000,소멸,소멸,카제인 용액 조성물,주식회사 네패스,3,"3. <P INDENT=""14"" ALIGN=""JUSTIFIED"">제1항에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 카제인 분말의 분산강화를 위하여 비이온계의 계면활성제를 카제인 분말에 대하여 0.1~0.5 중량% 함량으로 혼합하도록 함을 특징으로 하는 카제인 용액 조성물.</P>",177,True,False,explicit_or_regex_estimated
1020010045635,1020030010955,1004372780000,소멸,소멸,반도체 플립칩 패키지 제조방법,주식회사 네패스,1,"1. <P INDENT=""14"" ALIGN=""JUSTIFIED"">반도체 칩(1)상의 다수의 칩 금속패드(3)상에 형성된 범프금속(4) 위에 솔더범프(5)를 형성하여 플립칩(100)을 제조하는 공정과;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">피시비 기판(6)에 적어도 한 개 이상의 솔더범프(5)를 형성하는 공정과;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">반도체 칩(1)상에 형성된 솔더범프(5)가 피시비 기판(6)에 부착하기 쉽도록, 상기 피시비 기판상에 형성된 솔더범프(5)를 압인하여서 솔더범프가 형성된 완성된 기판(200)을 제조하는 공정과;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 플립칩(100)을 솔더범프가 형성된 완성된 기판(200)에 실장하는 공정; 및</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 솔더범프(5)를 리플로우하여 플립칩(100)의 칩 금속패드(3)와 완성된 기판(200)의 기판패드(8)간을 융착시키는 공정을 포함하는 반도체 플립칩 패키지 제조방법에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 솔더범프(5)를 형성하기 위해 도금하는 공정은, 감광성 재료를 사용하여 칩 금속패드(3)상의 범프금속(4) 부분이 열려지도록 형성한 후, 도금하여 제조하는 것이 특징인 반도체 플립칩 패키지 제조방법.</P>",709,False,True,explicit_or_regex_estimated
1020010045635,1020030010955,1004372780000,소멸,소멸,반도체 플립칩 패키지 제조방법,주식회사 네패스,2,"2. <P INDENT=""14"" ALIGN=""LEFT"">삭제</P>",37,False,True,explicit_or_regex_estimated
1020010045635,1020030010955,1004372780000,소멸,소멸,반도체 플립칩 패키지 제조방법,주식회사 네패스,3,"3. <P INDENT=""14"" ALIGN=""LEFT"">삭제</P>",37,False,True,explicit_or_regex_estimated
1020010045635,1020030010955,1004372780000,소멸,소멸,반도체 플립칩 패키지 제조방법,주식회사 네패스,4,"4. <P INDENT=""14"" ALIGN=""LEFT"">삭제</P>",37,False,True,explicit_or_regex_estimated
1020010045635,1020030010955,1004372780000,소멸,소멸,반도체 플립칩 패키지 제조방법,주식회사 네패스,5,"5. <P INDENT=""14"" ALIGN=""JUSTIFIED"">제 1 항에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 감광성 재료의 도포 두께는 25~200 ㎛ 이고, 감광성 재료의 도포 전 점도는 100~20,000 cps 인 것이 특징인 반도체 플립칩 패키지 제조방법.</P>",177,True,False,explicit_or_regex_estimated
1020010045635,1020030010955,1004372780000,소멸,소멸,반도체 플립칩 패키지 제조방법,주식회사 네패스,6,"6. <P INDENT=""14"" ALIGN=""JUSTIFIED"">제 1 항에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 피시비 기판(1)상에 솔더범프(5)를 압인하는 공정은, 온도 298(K)~0.85Tm(K)(Tm : 솔더의 녹는점이며 단위는 절대온도 K ) 사이에서 행하는 것이 특징인 반도체 플립칩 패키지 제조방법.</P>",203,True,False,explicit_or_regex_estimated
1020010045635,1020030010955,1004372780000,소멸,소멸,반도체 플립칩 패키지 제조방법,주식회사 네패스,7,"7. <P INDENT=""14"" ALIGN=""JUSTIFIED"">제 1 항에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 플립칩(100)을 완성된 기판(200)에 실장하는 공정은, 상기 완성된 <DP TYPE=""SOFT"" N=""17"">기판(200)에 형성된 압인된 범프(15)의 산화막 제거와 플립칩(100)을 고정하기 위해 플럭스를 사용한 것이 특징인 반도체 플립칩 패키지 제조방법.</P>",238,True,False,explicit_or_regex_estimated
1020010045635,1020030010955,1004372780000,소멸,소멸,반도체 플립칩 패키지 제조방법,주식회사 네패스,8,"8. <P INDENT=""14"" ALIGN=""JUSTIFIED"">제 1 항에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 솔더범프(5)에 사용된 재료는 공융점(Eutectic solder : 63Sn/ 37Pb), 고융점(High Lead solder : 90~95Pb/Sn), 납이 없는 솔더(Lead free solder ; Sn/Ag/Cu or Sn/Ag/Bi etc.) 중 선택된 1종으로 제조한 것이 특징인 반도체 플립칩 패키지 제조방법.</P>",273,True,False,explicit_or_regex_estimated
1020010050496,1020030016773,1004268970000,소멸,소멸,솔더 터미널 및 그 제조방법,주식회사 네패스,1,"1. <P INDENT=""14"" ALIGN=""JUSTIFIED"">절연층(50)으로 분리된 다수의 전극 패드(20) 영역을 가지는 반도체 소자(30) 칩과 유기 기판(10)을 접합하기 위해 적합한 상호접속 구조(솔더 터미날)에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 반도체 소자(30)와 솔더 사이에는 금속 접착층(60)(Adhesion metal layer)과;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 금속 접착층(60) 위에 존재하여 전극 패드(20) 및 금속 접착층(60) 및 솔더 본딩층(80)의 열적 상호 이동을 방지하는 열적 확산방지층(90); 및</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 열적 확산방지층 위에 존재하여 솔더의 융착이 용이하도록 하는 솔더 본딩층(80)을 포함하고,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 솔더 본딩층(80)을 에칭 시 상기 열적 확산장벽층(90)을 에칭하지 않음으로서 후공정에서 열적 확산 장벽층이 솔더 댐의 역할을 수행하는 것을 특징으로 하는 솔더 터미널.</P>",580,False,True,explicit_or_regex_estimated
1020010050496,1020030016773,1004268970000,소멸,소멸,솔더 터미널 및 그 제조방법,주식회사 네패스,2,"2. <P INDENT=""14"" ALIGN=""JUSTIFIED"">제 1 항에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 금속 접착층(60)이 Al 및 그 합금계로 선택되고, 그 두께가 100 ~ 5000 Å 를 갖도록 하는 솔더 터미널.</P>",156,True,False,explicit_or_regex_estimated
1020010050496,1020030016773,1004268970000,소멸,소멸,솔더 터미널 및 그 제조방법,주식회사 네패스,3,"3. <P INDENT=""14"" ALIGN=""JUSTIFIED"">제 1 항에 있어서,</P><DP TYPE=""SOFT"" N=""18""><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 열적 확산방지층(90)이 금속 접착층(60) 바로 다음 층에 존재하며, 그 종류가 TiW 및 Ti 또는 W 계 합금이며 두께는 100 ~ 5000 Å 의 두께를 갖도록 하는 솔더 터미널.</P>",218,True,False,explicit_or_regex_estimated
1020010050496,1020030016773,1004268970000,소멸,소멸,솔더 터미널 및 그 제조방법,주식회사 네패스,4,"4. <P INDENT=""14"" ALIGN=""JUSTIFIED"">제 3 항에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 열적 확산방지층(90)은,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">금속 접착층(60)과, 솔더 본딩층(80) 및 솔더 사이에 존재하면서 섭씨 100도 이상의 고온에서 이들의 상호 확산반응을 방지하며, 그 재료는 용융된 솔더가 젖지 않는 TiW 또는 Ti를 함유하는 합금계열의 재료인 것을 특징으로 하는 솔더 터미널.</P>",281,True,False,explicit_or_regex_estimated
1020010050496,1020030016773,1004268970000,소멸,소멸,솔더 터미널 및 그 제조방법,주식회사 네패스,5,"5. <P INDENT=""14"" ALIGN=""JUSTIFIED"">제 1 항에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 솔더 본딩층(80)이 NiV 또는 Ni 계 합금으로 구성되며, 증착에 의한 두께가 100 ~ 1000 Å 범위인 솔더 터미널.</P>",161,True,False,explicit_or_regex_estimated
1020010050496,1020030016773,1004268970000,소멸,소멸,솔더 터미널 및 그 제조방법,주식회사 네패스,6,"6. <P INDENT=""14"" ALIGN=""JUSTIFIED"">제 5 항에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 솔더 본딩층(80)을 증착시킨 후 솔더 도금을 위해 감광성 재료(100)를 개방한 영역 즉, 솔더가 도금될 영역에 솔더 도금 공정전에 추가적으로 NiV 또는 Ni 계 합금을 1 ~ 5 um 전해 또는 무전해 도금하는 것을 특징으로 하는 솔더 터미널.</P>",230,True,False,explicit_or_regex_estimated
1020010050496,1020030016773,1004268970000,소멸,소멸,솔더 터미널 및 그 제조방법,주식회사 네패스,7,"7. <DP TYPE=""SOFT"" N=""19""><P INDENT=""14"" ALIGN=""JUSTIFIED"">제 1 항에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 솔더 본딩층(80)이 NiV 또는 Ni 계 합금으로 이루어 지고, 이 층들이 공기 중에서 산화되는 것을 방지하기 위해 Au 를 증착시킨 솔더 본딩층(80)으로 이루어진 솔더 터미널.</P>",215,True,False,explicit_or_regex_estimated
1020010050496,1020030016773,1004268970000,소멸,소멸,솔더 터미널 및 그 제조방법,주식회사 네패스,8,"8. <P INDENT=""14"" ALIGN=""JUSTIFIED"">절연층(50)으로 분리된 다수의 전극 패드(20) 영역을 가지는 반도체 소자(30) 칩 과 유기 기판(10)을 접합하기 위해 적합한 상호접속 구조(솔더 터미날)에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">그 구성이 Al/TiW/NiV 로 되어 있고, 전기 Al/TiW/NiV 로 된 금속층 위에 감광성 재료(100)을 도포하며, 솔더를 도금할 영역을 열어주고, 그 영역에 솔더를 도금하는 공정과;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 도금공정 후 감광성 재료(100)을 제거하고, 솔더 범프(40) 직하부 이외의 영역에 존재하는 솔더 본딩층(80)을 에칭하고, 솔더를 녹여 융착하는 것을 특징으로 하는 솔더 터미널 제조방법.</P>",425,False,True,explicit_or_regex_estimated
1020010050496,1020030016773,1004268970000,소멸,소멸,솔더 터미널 및 그 제조방법,주식회사 네패스,9,"9. <P INDENT=""14"" ALIGN=""JUSTIFIED"">절연층(50)으로 분리된 다수의 전극 패드(20) 영역을 가지는 반도체 소자(30) 칩 과 유기 기판(10)을 접합하기 위해 적합한 상호접속 구조(솔더 터미널)에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">그 구성이 Al/TiW/NiV 로 되어 있고, 전기 Al/TiW/NiV 로 된 금속층 위에 감광성 재료(100)을 도포하며, 솔더 페이스트가 도포될 자리 이외의 영역을 열어주고, 그 영역의 솔더 본딩층(80)을 모두 에칭하여 솔더가 도포될 자리만 남기는 공정과;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 에칭공정 후 감광성 재료(100)을 제거하고, 스텐실 마스크(110)을 장착하며, 블레이드(130)로 솔더 페이스트를 에칭 후, 남아있는 솔더 본딩층(80) 영역에만 도포하는 공정과;</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 스텐실 마스크를 제거하고 솔더를 녹여 융착하는 것을 특징으로 하는 솔더 터미널 제조방법.</P>",549,False,True,explicit_or_regex_estimated
1020010050496,1020030016773,1004268970000,소멸,소멸,솔더 터미널 및 그 제조방법,주식회사 네패스,10,"10. <P INDENT=""14"" ALIGN=""JUSTIFIED"">제 8 항 또는 제 9 항 중 어느 한 항에 있어서,</P><P INDENT=""14"" ALIGN=""JUSTIFIED"">상기 솔더 본딩층(80)만을 에칭한 후, 그 하부에 존재하는 열적 확산방지층(90)이 솔더와 반응하지 않음으로 해서 솔더가 제한된 영역에만 녹은 상태로 존재하도록 하여 열적 확산방지층이 솔더 댐 층의 역할을 동시에 수행하도록 한 것을 특징으로 하는 솔더 터미널 제조방법.</P>",258,True,False,explicit_or_regex_estimated
1020010053032,1020010099104,1004362200000,소멸,소멸,"바닥 반사방지막용 유기 중합체, 그의 제조방법 및 그를함유하는 조성물",주식회사 네패스,1,"1. <P INDENT=""14"" ALIGN=""JUSTIFIED"">하기 화학식(1)로 표시되는 이소플라보닐계 유도체를 단량체로 포함하는 것을 특징으로하는, 반도체 미세회로 노광공정을 위한 반사방지막용 중합체.</P><P INDENT=""0"" ALIGN=""JUSTIFIED"">&lt;화학식 1&gt;</P><P INDENT=""0"" ALIGN=""JUSTIFIED""><EMI FILE=""112001022205196-pat00008.tif"" WI=""39"" HE=""48"" ID=""8"" IMF=""TIFF""></P><P INDENT=""0"" ALIGN=""JUSTIFIED"">식 중, R<SB>1</SB> ~ R<SB>7</SB> 은 서로 독립적으로 수소, 메톡시, 하이드록시, 할로겐, 알데하이드, C<SB>1 </SB>~ C<SB>6</SB> 의 알콕시알킬, C<SB>1 </SB>~ C<SB>5</SB> 의 알콕시알칸을 나타내며, R<SB>8</SB> 은 수소 또는 메틸을 나타낸다.</P>",490,False,True,explicit_or_regex_estimated
1020010053032,1020010099104,1004362200000,소멸,소멸,"바닥 반사방지막용 유기 중합체, 그의 제조방법 및 그를함유하는 조성물",주식회사 네패스,2,"2. <P INDENT=""14"" ALIGN=""JUSTIFIED"">7-히드록시이소플라본 유도체와 메타크릴로일 클로라이드를 반응시켜 하기 화학식 (1)로 표시되는 이소플라보닐 메틸(메타)아크릴레이트를 제조하는 방법.</P><DP TYPE=""SOFT"" N=""16""><P INDENT=""0"" ALIGN=""JUSTIFIED"">&lt;화학식 1&gt;</P><P INDENT=""0"" ALIGN=""JUSTIFIED""><EMI FILE=""112001022205196-pat00009.tif"" WI=""40"" HE=""50"" ID=""9"" IMF=""TIFF""></P>",305,False,True,explicit_or_regex_estimated
