year,sales,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,rnd,capex,ocf,fcf,interest_expense,roe,operating_margin,current_ratio_%,debt_ratio,interest_coverage,sales_growth
2021,641108819687.0,66496309132.0,55099304854.0,649395336516.0,223536653541.0,425858682975.0,249648865535.0,95205691082.0,,24708808401,101554057612,76845249211,5027680341.0,12.938401177846737,10.372078357066528,262.22052767830775,52.49080563049661,13.226041558317123,
2022,699412110637.0,62881247628.0,45445008142.0,674874341737.0,190956704120.0,483917637617.0,271876331548.0,89214692681.0,,55209759711,94908137157,39698377446,4642849489.0,9.391062571265024,8.990586046720004,304.7438974207231,39.4605795028149,13.543675662323414,9.094133345172928
2023,437586077155.0,-16710120338.0,-14043612067.0,609910066598.0,139749351905.0,470160714693.0,182721303416.0,48736699211.0,,27199934255,36015764547,8815830292,4233014760.0,-2.986981180716052,-3.8187047555631,374.9152207147408,29.723740741769944,-3.9475695893864544,-37.43515868541911
2024,400482861805.0,-31004226.0,20458863208.0,623485659906.0,125578068973.0,497907590933.0,220511034740.0,91517108583.0,,36625507913,53080396079,16454888166,3969104809.0,4.10896792508492,-0.007741711058561187,240.950613665871,25.221159761329726,-0.007811390097257571,-8.479066699569016
