date,sox_close,sox_adj_close,sox_volume,nasdaq_close,nasdaq_adj_close,nasdaq_volume,sp500_close,sp500_adj_close,sp500_volume,vix_yf_close,vix_yf_adj_close,vix_yf_volume,korea_etf_close,korea_etf_adj_close,korea_etf_volume
2023-04-30,2994.969970703125,2994.969970703125,0,12226.580078125,12226.580078125,5331380000,4169.47998046875,4169.47998046875,4087800000,15.779999732971191,15.779999732971191,0,60.66999816894531,56.47750473022461,3187000
2023-05-31,3453.179931640625,3453.179931640625,0,12935.2900390625,12935.2900390625,5905760000,4179.830078125,4179.830078125,5980670000,17.940000534057617,17.940000534057617,0,62.779998779296875,58.44169998168945,3613600
2023-06-30,3673.06005859375,3673.06005859375,0,13787.919921875,13787.919921875,4661120000,4450.3798828125,4450.3798828125,3923450000,13.59000015258789,13.59000015258789,0,63.380001068115234,59.000240325927734,3602700
2023-07-31,3861.6298828125,3861.6298828125,0,14346.01953125,14346.01953125,4934440000,4588.9599609375,4588.9599609375,4503600000,13.630000114440918,13.630000114440918,0,67.56999969482422,62.90070343017578,1923100
2023-08-31,3670.929931640625,3670.929931640625,0,14034.9697265625,14034.9697265625,4568610000,4507.66015625,4507.66015625,3946360000,13.569999694824219,13.569999694824219,0,62.45000076293945,58.1345100402832,3582100
2023-09-30,3434.2900390625,3434.2900390625,0,13219.3203125,13219.3203125,5138500000,4288.0498046875,4288.0498046875,3865960000,17.520000457763672,17.520000457763672,0,58.939998626708984,54.86705780029297,3608700
2023-10-31,3215.889892578125,3215.889892578125,0,12851.240234375,12851.240234375,4315630000,4193.7998046875,4193.7998046875,4249470000,18.139999389648438,18.139999389648438,0,54.95000076293945,51.15278244018555,5454200
2023-11-30,3724.580078125,3724.580078125,0,14226.2197265625,14226.2197265625,5678070000,4567.7998046875,4567.7998046875,5399300000,12.920000076293945,12.920000076293945,0,63.040000915527344,58.68373489379883,4353800
2023-12-31,4175.47021484375,4175.47021484375,0,15011.349609375,15011.349609375,5441060000,4769.830078125,4769.830078125,3126060000,12.449999809265137,12.449999809265137,0,65.52999877929688,62.59375,2268500
2024-01-31,4260.919921875,4260.919921875,0,15164.009765625,15164.009765625,5875610000,4845.64990234375,4845.64990234375,4696120000,14.350000381469727,14.350000381469727,0,59.470001220703125,56.8052864074707,5137800
2024-02-29,4726.919921875,4726.919921875,0,16091.919921875,16091.919921875,6265340000,5096.27001953125,5096.27001953125,5219740000,13.399999618530273,13.399999618530273,0,64.11000061035156,61.23738098144531,3145100
2024-03-31,4905.2099609375,4905.2099609375,0,16379.4599609375,16379.4599609375,5174450000,5254.35009765625,5254.35009765625,3998270000,13.010000228881836,13.010000228881836,0,67.11000061035156,64.10295867919922,2846300
2024-04-30,4673.2998046875,4673.2998046875,0,15657.8203125,15657.8203125,5229400000,5035.68994140625,5035.68994140625,4082470000,15.649999618530273,15.649999618530273,0,63.04999923706055,60.224876403808594,2932400
2024-05-31,5123.35986328125,5123.35986328125,0,16735.01953125,16735.01953125,6674090000,5277.509765625,5277.509765625,5437160000,12.920000076293945,12.920000076293945,0,62.18000030517578,59.393856048583984,3092100
2024-06-30,5472.259765625,5472.259765625,0,17732.599609375,17732.599609375,8960940000,5460.47998046875,5460.47998046875,7199220000,12.4399995803833,12.4399995803833,0,66.08999633789062,63.128658294677734,1445200
2024-07-31,5233.18017578125,5233.18017578125,0,17599.400390625,17599.400390625,6292560000,5522.2998046875,5522.2998046875,4546910000,16.360000610351562,16.360000610351562,0,66.55000305175781,63.568050384521484,4636100
2024-08-31,5158.81982421875,5158.81982421875,0,17713.619140625,17713.619140625,5531150000,5648.39990234375,5648.39990234375,4185850000,15.0,15.0,0,65.5,62.565101623535156,2301300
2024-09-30,5173.06005859375,5173.06005859375,0,18189.169921875,18189.169921875,5846150000,5762.47998046875,5762.47998046875,4425730000,16.729999542236328,16.729999542236328,0,63.959999084472656,61.09409713745117,5333900
2024-10-31,4946.75,4946.75,0,18095.150390625,18095.150390625,6411940000,5705.4501953125,5705.4501953125,4425660000,23.15999984741211,23.15999984741211,0,59.90999984741211,57.22557067871094,2422100
2024-11-30,4926.56005859375,4926.56005859375,0,19218.169921875,19218.169921875,4042550000,6032.3798828125,6032.3798828125,2444420000,13.510000228881836,13.510000228881836,0,57.43000030517578,54.856693267822266,4213500
2024-12-31,4979.93017578125,4979.93017578125,0,19310.7890625,19310.7890625,8873030000,5881.6298828125,5881.6298828125,3128350000,17.350000381469727,17.350000381469727,0,50.88999938964844,49.772098541259766,1647600
2025-01-31,5015.85009765625,5015.85009765625,0,19627.439453125,19627.439453125,7947370000,6040.52978515625,6040.52978515625,4843770000,16.43000030517578,16.43000030517578,0,53.970001220703125,52.78444290161133,5369000
2025-02-28,4766.75,4766.75,0,18847.279296875,18847.279296875,8247520000,5954.5,5954.5,6441140000,19.6299991607666,19.6299991607666,0,54.66999816894531,53.46906280517578,5138500
2025-03-31,4270.43017578125,4270.43017578125,0,17299.2890625,17299.2890625,8122180000,5611.85009765625,5611.85009765625,5257250000,22.280000686645508,22.280000686645508,0,54.040000915527344,52.8529052734375,4189400
2025-04-30,4230.08984375,4230.08984375,0,17446.33984375,17446.33984375,8595330000,5569.06005859375,5569.06005859375,5449490000,24.700000762939453,24.700000762939453,0,56.189998626708984,54.95567321777344,2478800
2025-05-31,4758.06005859375,4758.06005859375,0,19113.76953125,19113.76953125,9042260000,5911.68994140625,5911.68994140625,6378540000,18.56999969482422,18.56999969482422,0,60.630001068115234,59.29814147949219,4386800
2025-06-30,5546.5400390625,5546.5400390625,0,20369.73046875,20369.73046875,8220420000,6204.9501953125,6204.9501953125,5782900000,16.729999542236328,16.729999542236328,0,71.77999877929688,70.20320892333984,4720400
2025-07-31,5607.919921875,5607.919921875,0,21122.44921875,21122.44921875,9917220000,6339.39013671875,6339.39013671875,6077080000,16.719999313354492,16.719999313354492,0,72.80999755859375,71.21057891845703,4396600
2025-08-31,5668.93994140625,5668.93994140625,0,21455.55078125,21455.55078125,7715430000,6460.259765625,6460.259765625,4234840000,15.359999656677246,15.359999656677246,0,72.23999786376953,70.6530990600586,3359000
2025-09-30,6369.81982421875,6369.81982421875,0,22660.009765625,22660.009765625,8928070000,6688.4599609375,6688.4599609375,6057210000,16.280000686645508,16.280000686645508,0,80.0999984741211,78.34043884277344,3066200
2025-10-31,7228.66015625,7228.66015625,0,23724.9609375,23724.9609375,10909250000,6840.2001953125,6840.2001953125,6398280000,17.440000534057617,17.440000534057617,0,97.0,94.86920166015625,6141100
2025-11-30,7025.14990234375,7025.14990234375,0,23365.689453125,23365.689453125,4541070000,6849.08984375,6849.08984375,2558540000,16.350000381469727,16.350000381469727,0,90.87000274658203,88.87386322021484,2704900
2025-12-31,7083.1298828125,7083.1298828125,0,23241.990234375,23241.990234375,5895130000,6845.5,6845.5,3261830000,14.949999809265137,14.949999809265137,0,97.22000122070312,97.22000122070312,4480900
2026-01-31,7998.47021484375,7998.47021484375,0,23461.8203125,23461.8203125,9255930000,6939.02978515625,6939.02978515625,6697340000,17.440000534057617,17.440000534057617,0,122.41000366210938,122.41000366210938,15376500
