date,field,company,ticker,stock_code,as_of_date,frequency,source_kind,data_cutoff_ok,close,volume,return_20d,return_60d,rsi_14,ma20_gap,ma60_gap,abnormal_volume,volume_z,volatility_20d,relative_strength_vs_sector,technical_signal,technical_reliability,dram_price_momentum,nand_price_momentum,global_chip_sales_momentum,chip_sales_momentum,capacity_utilization,inventory_change,bb_ratio,sox_momentum,semiconductor_export_momentum,semiconductor_inventory_momentum,semiconductor_production_momentum,semiconductor_shipment_momentum,oecd_cli_momentum,sector_cycle_signal,sector_cycle_reliability,usdkrw_change,raw_material_price_change,commodity_price_change,interest_rate_change,fx_beta,raw_material_beta,sox_beta,krx_sector_beta,export_sensitivity,import_cost_sensitivity,rate_sensitivity,supply_chain_sensitivity,firm_market_sensitivity_signal,firm_sensitivity_reliability,current_window_news_signal,lag_window_news_signal,news_attention_signal,news_count_current,news_count_lag,news_cutoff_applied,news_reliability,market_signal,market_recommendation,market_weighted_signal,signal_reliability,prob_sell,prob_hold,prob_buy,evidence_note,source_files
2025-02-26,반도체,에스티아이,039440,039440,2025-02-26,daily,issue_events_current_month_70_lag_month_30,True,21600.0,160556.0,-0.006896551724137945,0.29729729729729737,62.58992805755396,0.017164653528289886,0.14751195324951305,-0.5586545555703383,-0.8923136890830603,0.038922202142521865,,0.08652823942421436,1.0,,,0.22252331908444176,0.22252331908444176,,,,0.09424525797344788,0.09424525797344788,,0.22252331908444176,0.09424525797344788,0.22252331908444176,0.8980756209851941,1.0,,,,,,,,,,,,,0.411286476965525,0.5,0.0,0.0,0.0,0,0,True,0.0,0.396749032964057,매수,0.396749032964057,1.0,0.15338794669298017,0.19744241433250215,0.6491696389745177,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-02-27,반도체,에스티아이,039440,039440,2025-02-27,daily,issue_events_current_month_70_lag_month_30,True,20850.0,316596.0,-0.06292134831460672,0.27522935779816504,54.109589041095894,-0.014906333419952289,0.1032718934650323,-0.10999601517186419,-0.17284061162545666,0.03929600572213674,,0.010194229470250409,1.0,,,0.20535686408927897,0.20535686408927897,,,,0.07069259011426908,0.07069259011426908,,0.20535686408927897,0.07069259011426908,0.20535686408927897,0.8443699571360652,1.0,,,,,,,,,,,,,0.3401186976139841,0.5,0.0,0.0,0.0,0,0,True,0.0,0.34154117847110255,매수,0.34154117847110255,1.0,0.1752789217190899,0.2178317399775375,0.6068893383033725,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-02-28,반도체,에스티아이,039440,039440,2025-02-28,daily,issue_events_current_month_70_lag_month_30,True,19990.0,214532.0,-0.045823389021479755,0.2980519480519481,43.94141145139813,-0.05339173671125841,0.05350068950978937,-0.3914775600046235,-0.6093815268704675,0.03818099241654047,,-0.08605553077359329,1.0,,,0.19577640450813785,0.19577640450813785,,,,0.06912278198860752,0.06912278198860752,,0.19577640450813785,0.06912278198860752,0.19577640450813785,0.8388328583579769,1.0,,,,,,,,,,,,,0.3345795028812659,0.5,0.0,0.0,0.0,0,0,True,0.0,0.30668902634167217,매수,0.30668902634167217,1.0,0.18990500305682703,0.2308318924433026,0.5792631044998704,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-03-04,반도체,에스티아이,039440,039440,2025-03-04,daily,issue_events_current_month_70_lag_month_30,True,19300.0,246070.0,0.02659574468085113,0.261437908496732,40.74074074074074,-0.08714674234362063,0.013575611165086876,-0.2731892274752017,-0.40916390555588444,0.031075965498126367,,-0.04458813468021472,1.0,,,0.18068334148530424,0.18068334148530424,,,,0.11414787982157619,0.11414787982157619,,0.18068334148530424,0.11414787982157619,0.18068334148530424,0.9225070684931325,1.0,,,,,,,,,,,,,0.4558314553661843,0.5,0.0,0.0,0.0,0,0,True,0.0,0.3686115538320033,매수,0.3686115538320033,1.0,0.16433963818292158,0.2077854879626312,0.6278748738544472,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-03-05,반도체,에스티아이,039440,039440,2025-03-05,daily,issue_events_current_month_70_lag_month_30,True,20250.0,143969.0,0.08637339055794002,0.3509006004002668,50.29585798816568,-0.04584648730151253,0.0585928991505118,-0.5666306601681383,-0.8325436219982516,0.032709462557310276,,0.06281081338957366,1.0,,,0.22864338086218325,0.22864338086218325,,,,0.11402615526985796,0.11402615526985796,,0.22864338086218325,0.11402615526985796,0.22864338086218325,0.928800069883204,1.0,,,,,,,,,,,,,0.4555966306832075,0.5,0.0,0.0,0.0,0,0,True,0.0,0.40646973287146043,매수,0.40646973287146043,1.0,0.14970777385632583,0.1939010111287968,0.6563912150148774,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-03-06,반도체,에스티아이,039440,039440,2025-03-06,daily,issue_events_current_month_70_lag_month_30,True,18840.0,435429.0,-0.019771071800208095,0.2772881355932204,34.843205574912886,-0.11148839841539337,-0.018613696346714725,0.26072168179610467,0.39884804959305825,0.03601075052489579,,-0.06953890807631112,1.0,,,0.2086448852108804,0.2086448852108804,,,,0.04389467573143334,0.04389467573143334,,0.2086448852108804,0.04389467573143334,0.2086448852108804,0.7595675059685131,1.0,,,,,,,,,,,,,0.23127014825738798,0.5,0.0,0.0,0.0,0,0,True,0.0,0.26855455734029865,매수,0.26855455734029865,1.0,0.2065398021537244,0.24503265686931588,0.5484275409769597,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-03-07,반도체,에스티아이,039440,039440,2025-03-07,daily,issue_events_current_month_70_lag_month_30,True,19300.0,185451.0,-0.027707808564231717,0.27308707124010545,35.6651376146789,-0.08861237692725432,0.001747435076731474,-0.4627945597850378,-0.7105711236381507,0.035652221827777,,-0.14724080383111918,1.0,,,0.1970981735346042,0.1970981735346042,,,,0.025843617969707022,0.025843617969707022,,0.1970981735346042,0.025843617969707022,0.1970981735346042,0.6847784790076789,1.0,,,,,,,,,,,,,0.1419870016386036,0.5,0.0,0.0,0.0,0,0,True,0.0,0.2028437253319538,매수,0.2028437253319538,1.0,0.23647798396258526,0.26906082874370285,0.49446118729371197,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-03-10,반도체,에스티아이,039440,039440,2025-03-10,daily,issue_events_current_month_70_lag_month_30,True,19080.0,115622.0,-0.05777777777777782,0.2979591836734694,34.4206974128234,-0.0965053508855005,-0.013409631493674357,-0.6612345095918168,-1.0030363386009498,0.03537327082706827,,-0.21180707161094764,1.0,,,0.2139953494693607,0.2139953494693607,,,,-0.0329673864734252,-0.0329673864734252,,0.2139953494693607,-0.0329673864734252,0.2139953494693607,0.4175895150275729,1.0,,,,,,,,,,,,,-0.17855666599978764,0.5,0.0,0.0,0.0,0,0,True,0.0,0.0388347034722438,매수,0.0388347034722438,1.0,0.31479252142089903,0.32266891055228153,0.36253856802681955,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-03-11,반도체,에스티아이,039440,039440,2025-03-11,daily,issue_events_current_month_70_lag_month_30,True,18730.0,169628.0,-0.10382775119617227,0.23386034255599464,22.16624685138538,-0.10849853637640117,-0.03446142742995595,-0.49463089267833293,-0.7369540220977748,0.03457493200089099,,-0.29503175017572886,1.0,,,0.19603150983663503,0.19603150983663503,,,,-0.07147326874604823,-0.07147326874604823,,0.19603150983663503,-0.07147326874604823,0.19603150983663503,0.28508697453418835,1.0,,,,,,,,,,,,,-0.3428349041413915,0.5,0.0,0.0,0.0,0,0,True,0.0,-0.06045407590407875,매도,-0.06045407590407875,1.0,0.37924958858934876,0.3163446569322993,0.304405754478352,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-03-12,반도체,에스티아이,039440,039440,2025-03-12,daily,issue_events_current_month_70_lag_month_30,True,19680.0,228338.0,-0.05384615384615388,0.3387755102040817,27.634660421545675,-0.06077743575059058,0.010189153812591334,-0.3060011789633905,-0.44793163370100303,0.0367443279518525,,-0.12696171120081107,1.0,,,0.26742230512189374,0.26742230512189374,,,,-0.029411283065849766,-0.029411283065849766,,0.26742230512189374,-0.029411283065849766,0.26742230512189374,0.4354802390897173,1.0,,,,,,,,,,,,,-0.16049837492740343,0.5,0.0,0.0,0.0,0,0,True,0.0,0.07608978014173481,매수,0.07608978014173481,1.0,0.2968795133051572,0.31160836114097595,0.39151212555386683,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-03-13,반도체,에스티아이,039440,039440,2025-03-13,daily,issue_events_current_month_70_lag_month_30,True,19720.0,214377.0,-0.023762376237623783,0.44257498171177767,29.520295202952028,-0.05778924484579184,0.00703014622023268,-0.35399398251950387,-0.5248967196223234,0.03620727922791213,,-0.08077142506571325,1.0,,,0.33215907250884946,0.33215907250884946,,,,-0.03149897668729356,-0.03149897668729356,,0.33215907250884946,-0.03149897668729356,0.33215907250884946,0.42753366371267926,1.0,,,,,,,,,,,,,-0.17114966672984133,0.5,0.0,0.0,0.0,0,0,True,0.0,0.08706246842734844,매수,0.08706246842734844,1.0,0.291595539138683,0.3082068323311135,0.4001976285302034,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-03-14,반도체,에스티아이,039440,039440,2025-03-14,daily,issue_events_current_month_70_lag_month_30,True,20900.0,331305.0,-0.02564102564102566,0.44436765722183824,39.73362930077692,-9.568462348097384e-05,0.06147946875238075,-0.014015470765538662,-0.021112111821184353,0.03602415995368843,,0.08204096945724672,1.0,,,0.3234015124145213,0.3234015124145213,,,,-0.010834674039718809,-0.010834674039718809,,0.3234015124145213,-0.010834674039718809,0.3234015124145213,0.5198406666509363,1.0,,,,,,,,,,,,,-0.060688931187310585,0.5,0.0,0.0,0.0,0,0,True,0.0,0.19051239017150923,매수,0.19051239017150923,1.0,0.24223980055708247,0.2734621727637086,0.4842980266792089,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-03-17,반도체,에스티아이,039440,039440,2025-03-17,daily,issue_events_current_month_70_lag_month_30,True,21400.0,370541.0,-0.01834862385321101,0.4088215931533903,47.11316397228637,0.02480605306005179,0.08119031981003388,0.09354791061758849,0.14257379747413293,0.0362525159994024,,0.1511646111642882,1.0,,,0.28882699922980315,0.28882699922980315,,,,-0.008389284613244367,-0.008389284613244367,,0.28882699922980315,-0.008389284613244367,0.28882699922980315,0.5309788047548049,1.0,,,,,,,,,,,,,-0.047070554799335196,0.5,0.0,0.0,0.0,0,0,True,0.0,0.21953604617314182,매수,0.21953604617314182,1.0,0.22874273144212368,0.26303909864821906,0.5082181699096572,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-03-18,반도체,에스티아이,039440,039440,2025-03-18,daily,issue_events_current_month_70_lag_month_30,True,22050.0,306400.0,0.009153318077803174,0.42074742268041243,51.357220412595,0.05542791499138433,0.10793812965304705,-0.11031666803138984,-0.1716585240175692,0.036896416135984926,,0.2081253972763817,1.0,,,0.24250322250672748,0.24250322250672748,,,,-0.029693020918803787,-0.029693020918803787,,0.24250322250672748,-0.029693020918803787,0.24250322250672748,0.4333618290829839,1.0,,,,,,,,,,,,,-0.161943839578784,0.5,0.0,0.0,0.0,0,0,True,0.0,0.18683843552332452,매수,0.18683843552332452,1.0,0.2439635772856972,0.2747649835398577,0.4812714391744451,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-03-19,반도체,에스티아이,039440,039440,2025-03-19,daily,issue_events_current_month_70_lag_month_30,True,23550.0,858583.0,0.017278617710583255,0.5183752417794971,59.27687916270219,0.12614766641162967,0.17539408559663938,1.3832113784635975,2.1540602280653482,0.03764865609839925,,0.4434708943118723,1.0,,,0.254691583729715,0.254691583729715,,,,-0.02224175577934896,-0.02224175577934896,,0.254691583729715,-0.02224175577934896,0.254691583729715,0.46633082179916713,1.0,,,,,,,,,,,,,-0.12293501888581743,0.5,0.0,0.0,0.0,0,0,True,0.0,0.2827780688893769,매수,0.2827780688893769,1.0,0.200263541532959,0.23974692480324183,0.5599895336637992,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
