date,field,company,ticker,stock_code,as_of_date,frequency,source_kind,data_cutoff_ok,close,volume,return_20d,return_60d,rsi_14,ma20_gap,ma60_gap,abnormal_volume,volume_z,volatility_20d,relative_strength_vs_sector,technical_signal,technical_reliability,dram_price_momentum,nand_price_momentum,global_chip_sales_momentum,chip_sales_momentum,capacity_utilization,inventory_change,bb_ratio,sox_momentum,semiconductor_export_momentum,semiconductor_inventory_momentum,semiconductor_production_momentum,semiconductor_shipment_momentum,oecd_cli_momentum,sector_cycle_signal,sector_cycle_reliability,usdkrw_change,raw_material_price_change,commodity_price_change,interest_rate_change,fx_beta,raw_material_beta,sox_beta,krx_sector_beta,export_sensitivity,import_cost_sensitivity,rate_sensitivity,supply_chain_sensitivity,firm_market_sensitivity_signal,firm_sensitivity_reliability,current_window_news_signal,lag_window_news_signal,news_attention_signal,news_count_current,news_count_lag,news_cutoff_applied,news_reliability,market_signal,market_recommendation,market_weighted_signal,signal_reliability,prob_sell,prob_hold,prob_buy,evidence_note,source_files
2025-05-31,반도체,DB하이텍,000990,000990,2025-05-31,monthly,issue_events_current_month_70_lag_month_30,True,39000.0,71215.0,-0.001280409731113985,-0.12849162011173187,47.863247863247864,0.0034090178169421392,-0.059863398955403824,-0.2991377371739451,-0.17835589194718865,0.0142521641766572,,-0.18025898913212954,1.0,,,-0.025771941114722443,-0.025771941114722443,,,,0.015146944422482237,0.015146944422482237,,-0.025771941114722443,0.015146944422482237,-0.025771941114722443,-0.16147877756862394,1.0,,,,,,,,,,,,,0.09699994452393976,0.5,0.0,0.0,0.0,0,0,True,0.0,-0.09774593147959454,매도,-0.09774593147959454,1.0,0.4087121187614744,0.304835792891705,0.2864520883468208,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-06-30,반도체,DB하이텍,000990,000990,2025-06-30,monthly,issue_events_current_month_70_lag_month_30,True,46800.0,157144.0,0.18481012658227858,0.09473684210526323,61.5,0.03924943096652411,0.1255862428348098,-0.3136613253371716,-0.5735284329396706,0.027291240712716058,,0.2250465948213549,1.0,,,0.18493724210512924,0.18493724210512924,,,,0.13763096669296865,0.13763096669296865,,0.18493724210512924,0.13763096669296865,0.18493724210512924,0.9477431019512889,1.0,,,,,,,,,,,,,0.561170502194816,0.5,0.0,0.0,0.0,4,0,True,0.4,0.501163775127604,매수,0.48445831595668387,0.9666666666666667,0.12220112972857824,0.16632770140444816,0.7114711688669736,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-07-31,반도체,DB하이텍,000990,000990,2025-07-31,monthly,issue_events_current_month_70_lag_month_30,True,45700.0,159513.0,-0.011891891891891881,0.19010416666666674,47.97687861271677,-0.012585750553664954,0.04397487150199875,-0.031148320621860903,-0.04528826918208242,0.01374362045667581,,0.061702250236508514,1.0,,,0.2298537471984446,0.2298537471984446,,,,0.021313875474842255,0.021313875474842255,,0.2298537471984446,0.021313875474842255,0.2298537471984446,0.6681789315254906,1.0,,,,,,,,,,,,,0.13538188331981604,0.5,0.0,0.0,0.0,0,4,True,0.2,0.29539708274885446,매수,0.265857374473969,0.9,0.20773905095737427,0.24603275929892665,0.5462281897436991,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-08-31,반도체,DB하이텍,000990,000990,2025-08-31,monthly,issue_events_current_month_70_lag_month_30,True,45950.0,75769.0,0.00547045951859948,0.07234539089848302,50.23041474654379,0.013565677732436221,0.003475950426759411,-0.47478490643464566,-0.8876235185879732,0.02407398092974992,,-0.041680604304841155,1.0,,,0.1988017828000474,0.1988017828000474,,,,0.02579872785171295,0.02579872785171295,,0.1988017828000474,0.02579872785171295,0.1988017828000474,0.6848380781422116,1.0,,,,,,,,,,,,,0.16263271590196654,0.5,0.0,0.0,0.0,0,0,True,0.0,0.24149127726278458,매수,0.24149127726278458,1.0,0.21869600571641742,0.2550243245773154,0.5262796697062672,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-09-30,반도체,DB하이텍,000990,000990,2025-09-30,monthly,issue_events_current_month_70_lag_month_30,True,56800.0,277710.0,0.28216704288939054,0.23478260869565215,79.88505747126436,0.0854713104963929,0.1844849158904489,-0.3406791425053979,-0.6242773872511751,0.02912274363794475,,0.30443666972810396,1.0,,,0.2944895408292958,0.2944895408292958,,,,0.2610737813175578,0.2610737813175578,,0.2944895408292958,0.2610737813175578,0.2944895408292958,0.9949848663539569,1.0,,,,,,,,,,,,,0.6390877496240321,0.5,0.0,0.0,0.0,0,0,True,0.0,0.5396551369646923,매수,0.5396551369646923,1.0,0.10497567434675364,0.14799012606630674,0.7470341995869396,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-10-31,반도체,DB하이텍,000990,000990,2025-10-31,monthly,issue_events_current_month_70_lag_month_30,True,58800.0,222558.0,0.04440497335701599,0.2754880694143167,49.404761904761905,0.008057603291616644,0.13951648067699152,-0.597468492483711,-1.0759327199781326,0.029899867783058465,,0.13533352131247428,1.0,,,0.37856663816449326,0.37856663816449326,,,,0.14235667560553392,0.14235667560553392,,0.37856663816449326,0.14235667560553392,0.37856663816449326,0.9597482687515432,1.0,,,,,,,,,,,,,0.5679310521686428,0.5,0.0,0.0,0.0,0,0,True,0.0,0.4596824387161129,매수,0.4596824387161129,1.0,0.1305426063844428,0.17490183041359356,0.6945555632019637,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-11-30,반도체,DB하이텍,000990,000990,2025-11-30,monthly,issue_events_current_month_70_lag_month_30,True,63600.0,338740.0,0.08163265306122458,0.39626783754116346,52.96052631578947,0.006249505577090364,0.1049019891710341,-0.6648317705127651,-0.8483566937865341,0.05472980515377201,,0.12326428973529371,1.0,,,0.2623750101348724,0.2623750101348724,,,,-0.052090925903625275,-0.052090925903625275,,0.2623750101348724,-0.052090925903625275,0.2623750101348724,0.3482725095687833,1.0,,,,,,,,,,,,,-0.3066024825392054,0.5,-1.0,0.0,-0.7,4,0,True,0.4,0.013184675184301498,매수,0.012745186011491447,0.9666666666666667,0.3272700607789875,0.3299352017707565,0.34279473745025596,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-12-31,반도체,DB하이텍,000990,000990,2025-12-31,monthly,issue_events_current_month_70_lag_month_30,True,67600.0,307807.0,0.04806201550387601,0.18596491228070167,59.060402684563755,0.020531400966183666,0.07786340685623183,-0.12188077563151889,-0.05490711376544056,0.01882959242105896,,0.1768343549661741,1.0,,,0.11217012057858947,0.11217012057858947,,,,0.03414203519960277,0.03414203519960277,,0.11217012057858947,0.03414203519960277,0.11217012057858947,0.6769467982797311,1.0,,,,,,,,,,,,,0.21148792673165828,0.5,-1.0,-1.0,-1.0,4,4,True,0.6,0.11597584406830141,매수,0.11597584406830141,1.0,0.2776858452333392,0.2989550511366758,0.4233591036299851,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2026-01-31,반도체,DB하이텍,000990,000990,2026-01-31,monthly,issue_events_current_month_70_lag_month_30,True,105800.0,762797.0,0.4355495251017638,0.7932203389830508,84.71615720524018,0.23720984622580832,0.4696145387197592,0.4002010915480516,0.2831571907153125,0.03604797487001128,,0.5033386493783142,1.0,,,0.37635967064862574,0.37635967064862574,,,,0.30395367088718256,0.30395367088718256,,0.37635967064862574,0.30395367088718256,0.37635967064862574,0.9978525107634414,1.0,,,,,,,,,,,,,0.6447346331214702,0.5,0.0,-1.0,-0.3,0,4,True,0.2,0.6531698061861076,매수,0.5878528255674969,0.9,0.09146516419063228,0.13295973556663349,0.7755751002427342,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-01-31,반도체,미코,059090,059090,2025-01-31,monthly,issue_events_current_month_70_lag_month_30,True,8970.0,385318.0,0.1074074074074074,-0.0547945205479452,42.77929155313352,-0.027589571250474232,0.048775259660541304,0.5332445448609262,0.46311461797548636,0.03799003996087094,,0.06948510367507836,1.0,,,-0.016103498177635647,-0.016103498177635647,,,,0.11019393562383903,0.11019393562383903,,-0.016103498177635647,0.11019393562383903,-0.016103498177635647,0.19991803254975712,1.0,,,,,,,,,,,,,0.3353363147488113,0.5,0.0,0.0,0.0,0,0,True,0.0,0.14569043119974703,매수,0.14569043119974703,1.0,0.2634553115434928,0.28904889207094414,0.44749579638556314,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-02-28,반도체,미코,059090,059090,2025-02-28,monthly,issue_events_current_month_70_lag_month_30,True,8940.0,386768.0,-0.0033444816053511683,0.11055900621118009,39.406779661016955,-0.021721289051813808,0.021500257088990837,0.5355026020942606,0.4709633027947947,0.02659149825640583,,0.05994682796799291,1.0,,,0.19577640450813785,0.19577640450813785,,,,0.06912278198860752,0.06912278198860752,,0.19577640450813785,0.06912278198860752,0.19577640450813785,0.8388328583579769,1.0,,,,,,,,,,,,,0.2521501125801006,0.5,0.0,0.0,0.0,0,0,True,0.0,0.34161824753867337,매수,0.34161824753867337,1.0,0.1752472389697878,0.21780304720339602,0.6069497138268162,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-03-31,반도체,미코,059090,059090,2025-03-31,monthly,issue_events_current_month_70_lag_month_30,True,8810.0,215822.0,-0.014541387024608499,0.08765432098765435,52.92307692307692,-0.049417350021579654,-0.043465672614092954,-0.44320703788863336,-0.8106204384956314,0.03004729384474558,,-0.18558124912015778,1.0,,,0.09547134388806579,0.09547134388806579,,,,-0.07124921349019506,-0.07124921349019506,,0.09547134388806579,-0.07124921349019506,0.09547134388806579,0.21935280425655496,1.0,,,,,,,,,,,,,-0.25769270015900847,0.5,0.0,0.0,0.0,0,0,True,0.0,-0.03169159831436901,매도,-0.03169159831436901,1.0,0.35708480237873097,0.3246989678440766,0.3182162297771924,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-04-30,반도체,미코,059090,059090,2025-04-30,monthly,issue_events_current_month_70_lag_month_30,True,10380.0,169374.0,0.17420814479638014,0.17954545454545445,75.91973244147157,0.10080067872103515,0.11809270762270652,-0.19702959641935902,-0.19427189481564577,0.030348972280125258,,0.29319473265663326,1.0,,,0.03512096660202886,0.03512096660202886,,,,-0.016887061493514998,-0.016887061493514998,,0.03512096660202886,-0.016887061493514998,0.03512096660202886,0.21530743918028739,1.0,,,,,,,,,,,,,-0.07135234855878943,0.5,0.0,0.0,0.0,0,0,True,0.0,0.15760866585250863,매수,0.15760866585250863,1.0,0.25777876285078244,0.2849740525515228,0.45724718459769476,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-05-31,반도체,미코,059090,059090,2025-05-31,monthly,issue_events_current_month_70_lag_month_30,True,12980.0,203645.0,0.25048169556840083,0.5252643948296123,63.57012750455374,0.05571370475803161,0.25891081906794056,-0.5318576237530217,-0.8419072161031804,0.047692638059261834,,0.3228949639010693,1.0,,,-0.025771941114722443,-0.025771941114722443,,,,0.015146944422482237,0.015146944422482237,,-0.025771941114722443,0.015146944422482237,-0.025771941114722443,-0.16147877756862394,1.0,,,,,,,,,,,,,0.06413320860768355,0.5,0.0,0.0,0.0,0,0,True,0.0,0.06449426354542903,매수,0.06449426354542903,1.0,0.3024617457563239,0.31513358025545435,0.3824046739882217,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-06-30,반도체,미코,059090,059090,2025-06-30,monthly,issue_events_current_month_70_lag_month_30,True,13480.0,118663.0,0.029793735676088673,0.5300794551645858,51.971326164874554,-0.03947555935585012,0.13998985172238831,-0.7629056411885587,-1.4337074447858718,0.033899985107254116,,0.05691483686968489,1.0,,,0.18493724210512924,0.18493724210512924,,,,0.13763096669296865,0.13763096669296865,,0.18493724210512924,0.13763096669296865,0.18493724210512924,0.9477431019512889,1.0,,,,,,,,,,,,,0.3683173693338164,0.5,0.0,0.0,0.0,0,0,True,0.0,0.39627220782929395,매수,0.39627220782929395,1.0,0.15356985446446975,0.19761659500756484,0.6488135505279653,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-07-31,반도체,미코,059090,059090,2025-07-31,monthly,issue_events_current_month_70_lag_month_30,True,14510.0,320851.0,0.010445682451253546,0.4366336633663366,60.396039603960396,0.06312048943107307,0.07840951319212186,0.11580573807876471,0.12214091182931315,0.03372428935071218,,0.23775904671051304,1.0,,,0.2298537471984446,0.2298537471984446,,,,0.021313875474842255,0.021313875474842255,,0.2298537471984446,0.021313875474842255,0.2298537471984446,0.6681789315254906,1.0,,,,,,,,,,,,,0.08949418425030578,0.5,0.0,0.0,0.0,0,0,True,0.0,0.3168950234537188,매수,0.3168950234537188,1.0,0.18556174439168324,0.2270222771743077,0.5874159784340091,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-08-31,반도체,미코,059090,059090,2025-08-31,monthly,issue_events_current_month_70_lag_month_30,True,16360.0,860370.0,0.12749827705031014,0.1812274368231046,55.775075987841944,0.11024396864714459,0.1552176624966164,0.3161671856789774,0.32835809096925256,0.05633297313101406,,0.3635327200414688,1.0,,,0.1988017828000474,0.1988017828000474,,,,0.02579872785171295,0.02579872785171295,,0.1988017828000474,0.02579872785171295,0.1988017828000474,0.6848380781422116,1.0,,,,,,,,,,,,,0.10749078480341719,0.5,-1.0,0.0,-0.7,4,0,True,0.4,0.28348834158116865,매수,0.2740387301951297,0.9666666666666667,0.20411019460734478,0.24299680631083193,0.5528929990818233,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-09-30,반도체,미코,059090,059090,2025-09-30,monthly,issue_events_current_month_70_lag_month_30,True,14400.0,336595.0,-0.10503418272218767,0.0596026490066226,33.66533864541833,-0.08617844904175653,-0.02611675327163898,-0.3386326685536678,-0.27221665601584405,0.024428948490807227,,-0.2818637041646451,1.0,,,0.2944895408292958,0.2944895408292958,,,,0.2610737813175578,0.2610737813175578,,0.2944895408292958,0.2610737813175578,0.2944895408292958,0.9949848663539569,1.0,,,,,,,,,,,,,0.41812503809294166,0.5,0.0,-1.0,-0.3,0,4,True,0.2,0.3193272893465861,매수,0.2873945604119275,0.9,0.19824434650711334,0.2380278754744225,0.5637277780184642,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-10-31,반도체,미코,059090,059090,2025-10-31,monthly,issue_events_current_month_70_lag_month_30,True,14510.0,481308.0,0.016818500350385346,0.0,42.03747072599532,-0.06105413013233252,-0.05567667827275391,-0.5294167798211638,-0.6784487272912104,0.04733951730603594,,-0.2541583056938555,1.0,,,0.37856663816449326,0.37856663816449326,,,,0.14235667560553392,0.14235667560553392,,0.37856663816449326,0.14235667560553392,0.37856663816449326,0.9597482687515432,1.0,,,,,,,,,,,,,0.37266884911923503,0.5,0.0,0.0,0.0,0,0,True,0.0,0.2973081292057684,매수,0.2973081292057684,1.0,0.19393906761798207,0.2343322798584222,0.5717286525235957,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-11-30,반도체,미코,059090,059090,2025-11-30,monthly,issue_events_current_month_70_lag_month_30,True,14200.0,529612.0,-0.021364576154376258,-0.1320293398533008,48.7987987987988,0.009060223840824388,-0.062365875400310355,-0.10263612456707527,-0.10124743793484446,0.040351996869805194,,-0.21791092749771268,1.0,,,0.2623750101348724,0.2623750101348724,,,,-0.052090925903625275,-0.052090925903625275,,0.2623750101348724,-0.052090925903625275,0.2623750101348724,0.3482725095687833,1.0,,,,,,,,,,,,,-0.2023597003927115,0.5,0.0,0.0,0.0,0,0,True,0.0,0.009727243958238284,매수,0.009727243958238284,1.0,0.3287079649769187,0.3307489989769474,0.34054303604613395,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-12-31,반도체,미코,059090,059090,2025-12-31,monthly,issue_events_current_month_70_lag_month_30,True,13380.0,260783.0,-0.0517363571934798,-0.06954102920723226,45.28,-0.022394330179373867,-0.07081182434778577,-0.36965025877930424,-0.2533663327850676,0.03464559777346469,,-0.29769250924551793,1.0,,,0.11217012057858947,0.11217012057858947,,,,0.03414203519960277,0.03414203519960277,,0.11217012057858947,0.03414203519960277,0.11217012057858947,0.6769467982797311,1.0,,,,,,,,,,,,,0.1397291350706299,0.5,0.0,0.0,0.0,0,0,True,0.0,0.14970628552317605,매수,0.14970628552317605,1.0,0.26154021001410205,0.2876819917384236,0.4507777982474744,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2026-01-31,반도체,미코,059090,059090,2026-01-31,monthly,issue_events_current_month_70_lag_month_30,True,17730.0,1282788.0,0.29133284777858703,0.1979729729729729,86.5625,0.2691027522279088,0.2774695583255278,1.4956804752031747,2.168499845733277,0.03668247728181767,,0.5172575330332884,1.0,,,0.37635967064862574,0.37635967064862574,,,,0.30395367088718256,0.30395367088718256,,0.37635967064862574,0.30395367088718256,0.37635967064862574,0.9978525107634414,1.0,,,,,,,,,,,,,0.42169036643219654,0.5,0.0,0.0,0.0,0,0,True,0.0,0.575318409004276,매수,0.575318409004276,1.0,0.09484282794863996,0.13677439186195842,0.7683827801894016,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-01-31,반도체,LX세미콘,108320,108320,2025-01-31,monthly,issue_events_current_month_70_lag_month_30,True,56600.0,46368.0,-0.0374149659863946,-0.0721311475409836,38.92617449664429,-0.04657626547629079,-0.024137931034482807,0.036384544978056654,0.07161090081675626,0.0269768615806483,,-0.21170261058414264,1.0,,,-0.016103498177635647,-0.016103498177635647,,,,0.11019393562383903,0.11019393562383903,,-0.016103498177635647,0.11019393562383903,-0.016103498177635647,0.19991803254975712,1.0,,,,,,,,,,,,,0.5062446801888586,0.5,0.0,0.0,0.0,0,0,True,0.0,0.08044592068668127,매수,0.08044592068668127,1.0,0.2947818056971206,0.3102654742595619,0.3949527200433175,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-02-28,반도체,LX세미콘,108320,108320,2025-02-28,monthly,issue_events_current_month_70_lag_month_30,True,60000.0,32033.0,0.060070671378091856,0.09090909090909083,33.009708737864074,-0.03792191132846945,0.01571537398075784,-0.2871789907729144,-0.5922286733240819,0.021674363544942954,,-0.006227088906080321,1.0,,,0.19577640450813785,0.19577640450813785,,,,0.06912278198860752,0.06912278198860752,,0.19577640450813785,0.06912278198860752,0.19577640450813785,0.8388328583579769,1.0,,,,,,,,,,,,,0.3780262188390644,0.5,0.0,0.0,0.0,0,0,True,0.0,0.34053962629047624,매수,0.34053962629047624,1.0,0.17569092868910527,0.2182046533455652,0.6061044179653295,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-03-31,반도체,LX세미콘,108320,108320,2025-03-31,monthly,issue_events_current_month_70_lag_month_30,True,53700.0,29564.0,-0.10499999999999998,-0.08673469387755106,26.436781609195407,-0.07612903225806456,-0.10427844652636842,-0.1112033057801547,-0.1824945749679791,0.018846793851862227,,-0.38485897921566997,1.0,,,0.09547134388806579,0.09547134388806579,,,,-0.07124921349019506,-0.07124921349019506,,0.09547134388806579,-0.07124921349019506,0.09547134388806579,0.21935280425655496,1.0,,,,,,,,,,,,,-0.38647952570237787,0.5,0.0,0.0,0.0,0,0,True,0.0,-0.1195819792701013,매도,-0.1195819792701013,1.0,0.42627240686611284,0.2977733589863494,0.2759542341475377,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
2025-04-30,반도체,LX세미콘,108320,108320,2025-04-30,monthly,issue_events_current_month_70_lag_month_30,True,54200.0,24855.0,0.02457466918714557,-0.03558718861209964,73.76237623762376,0.0706172839506174,-0.04839936794053956,-0.26559773784601926,-0.4788712177183052,0.028202848038727857,,-0.05158569053494307,1.0,,,0.03512096660202886,0.03512096660202886,,,,-0.016887061493514998,-0.016887061493514998,,0.03512096660202886,-0.016887061493514998,0.03512096660202886,0.21530743918028739,1.0,,,,,,,,,,,,,-0.10621841854632144,0.5,0.0,0.0,0.0,0,0,True,0.0,0.03687084645739454,매수,0.03687084645739454,1.0,0.31573428412338767,0.3232300351136449,0.36103568076296744,price technical + sector-cycle proxy + issue news current/lag window + market DB/workbook sensitivity; all rows are generated at or before as_of_date.,C:\Agent_6.8\data\market_issues.db;MARKET_WORKBOOK_URL(in_memory);C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily.csv;C:\Agent_6.8\data\반도체\_sector_common\issue\issue_events_daily_v44.csv
