date,data_cutoff_ok,sox_momentum,chip_sales_momentum,global_chip_sales_momentum,semiconductor_export_momentum,semiconductor_production_momentum,semiconductor_shipment_momentum,oecd_cli_momentum,sector_cycle_signal,sector_cycle_reliability,cycle_real_source_coverage,as_of_date,field,frequency,source_kind,evidence_note,source_files,market_source_calendar_fill_status,market_source_original_min_date,market_source_original_max_date,market_source_calendar_start_date,market_source_calendar_end_date,market_source_calendar_generated_at
2022-03-09,1.0,-0.0776397980736102,-0.1684394201904637,-0.2161167902044516,-0.1433024143145036,-0.1283373209248302,-0.0776397980736102,-0.1687129263239435,-0.5804456640403196,1.0,5.0,2022-03-09,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-10,1.0,-0.0776397980736102,-0.1684394201904637,-0.2161167902044516,-0.1433024143145036,-0.1283373209248302,-0.0776397980736102,-0.1249108660023534,-0.5352193332708445,1.0,5.0,2022-03-10,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-11,1.0,-0.0776397980736102,-0.1704213743394523,-0.2161167902044516,-0.1436997049562205,-0.1145176674973349,-0.0776397980736102,-0.1322739269853147,-0.5415121714441965,1.0,5.0,2022-03-11,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-12,1.0,-0.0776397980736102,-0.1854163230711836,-0.2161167902044516,-0.1556015534570722,-0.1360264272098454,-0.0776397980736102,-0.1301332132600585,-0.5569395342515567,1.0,5.0,2022-03-12,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-13,1.0,-0.0776397980736102,-0.1907971760564067,-0.2161167902044516,-0.1575440121788133,-0.1528143972855087,-0.0776397980736102,-0.128054443068726,-0.5621839703734575,1.0,5.0,2022-03-13,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-14,1.0,-0.0776397980736102,-0.1907971760564067,-0.2161167902044516,-0.1575440121788133,-0.1528143972855087,-0.0776397980736102,-0.1446373608770439,-0.5789587424392522,1.0,5.0,2022-03-14,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-15,1.0,-0.0776397980736102,-0.1906727331755681,-0.2161167902044516,-0.1408778981326059,-0.1255175306740102,-0.0776397980736102,-0.1067429986486604,-0.5286377496616019,1.0,5.0,2022-03-15,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-16,1.0,-0.0241132551107534,-0.1437057341352662,-0.1706263644257252,-0.0978397109735627,-0.0874741154159416,-0.0241132551107534,-0.0463307987666013,-0.3487045934293089,1.0,5.0,2022-03-16,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-17,1.0,-0.0255222407704183,-0.1374297978600227,-0.164547734341738,-0.0858729149181704,-0.0795807931770747,-0.0255222407704183,-0.0262973372555721,-0.3084558882803679,1.0,5.0,2022-03-17,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-18,1.0,-0.0255222407704183,-0.1374297978600227,-0.164547734341738,-0.0858729149181704,-0.0795807931770747,-0.0255222407704183,0.0089965990889839,-0.2598029947531346,1.0,5.0,2022-03-18,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-19,1.0,-0.0255222407704183,-0.1374297978600227,-0.164547734341738,-0.0858729149181704,-0.0795807931770747,-0.0255222407704183,0.0100119229290814,-0.2583822458125058,1.0,5.0,2022-03-19,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-20,1.0,-0.0255222407704183,-0.1374297978600227,-0.164547734341738,-0.0858729149181704,-0.0795807931770747,-0.0255222407704183,0.0110419172622785,-0.256939825420785,1.0,5.0,2022-03-20,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-21,1.0,-0.0255222407704183,-0.1374297978600227,-0.164547734341738,-0.0858729149181704,-0.0795807931770747,-0.0255222407704183,0.0186723170933664,-0.2462187815064684,1.0,5.0,2022-03-21,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-22,1.0,0.0086910994539897,-0.1165868921121676,-0.144360098846394,-0.0527019513218631,-0.0784160673980255,0.0086910994539897,0.0309398908253285,-0.1627427537999934,1.0,5.0,2022-03-22,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-23,1.0,0.0086910994539897,-0.1165868921121676,-0.144360098846394,-0.0527019513218631,-0.0784160673980255,0.0086910994539897,0.0193475237048807,-0.1796213001288246,1.0,5.0,2022-03-23,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-24,1.0,0.0086910994539897,-0.1165868921121676,-0.144360098846394,-0.0527019513218631,-0.0784160673980255,0.0086910994539897,0.0575372354500053,-0.1236704308814504,1.0,5.0,2022-03-24,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-25,1.0,0.0319599136428701,-0.0962080313582754,-0.1246219194539987,-0.04864122167436,-0.0920031394248995,0.0319599136428701,0.0751911111962014,-0.0553433739272971,1.0,5.0,2022-03-25,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-26,1.0,0.0319599136428701,-0.0962080313582754,-0.1246219194539987,-0.04864122167436,-0.0920031394248995,0.0319599136428701,0.0739276217427401,-0.0572326027948407,1.0,5.0,2022-03-26,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-27,1.0,0.1375991602444046,-0.0962080313582754,-0.1246219194539987,-0.04864122167436,-0.0920031394248995,0.1375991602444046,0.0726754159425374,0.0200532218785634,1.0,5.0,2022-03-27,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-28,1.0,0.1167200287072312,-0.0962080313582754,-0.1246219194539987,-0.04864122167436,-0.0920031394248995,0.1167200287072312,0.0945544607014476,0.0371979579767133,1.0,5.0,2022-03-28,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-29,1.0,0.1484729949406598,-0.0705094899830061,-0.0997313023624089,-0.0184043878514477,-0.0618529390675924,0.1484729949406598,0.1078802083997761,0.1371301816418899,1.0,5.0,2022-03-29,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-30,1.0,0.1484729949406598,-0.0705094899830061,-0.0997313023624089,-0.0184043878514477,-0.0618529390675924,0.1484729949406598,0.0978173288597447,0.122290116051415,1.0,5.0,2022-03-30,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-03-31,1.0,0.1484729949406598,-0.0705094899830061,-0.0997313023624089,-0.0184043878514477,-0.0618529390675924,0.1484729949406598,0.0722336933163818,0.0843290467267725,1.0,5.0,2022-03-31,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-01,1.0,0.1484729949406598,0.0408732516225296,-0.0997313023624089,0.0266687478230325,0.0015194482500677,0.1484729949406598,0.0892006578774387,0.2444667858551275,1.0,5.0,2022-04-01,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-02,1.0,0.1484729949406598,0.0408732516225296,-0.0997313023624089,0.0266687478230325,0.0015194482500677,0.1484729949406598,0.0877182025771144,0.2423748653586269,1.0,5.0,2022-04-02,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-03,1.0,0.1484729949406598,0.0078979188826284,-0.0997313023624089,0.0140169339789133,-0.0136055235577099,0.1484729949406598,0.0862548238014558,0.2023598891721914,1.0,5.0,2022-04-03,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-04,1.0,0.0849195006550382,-0.0478765180526574,-0.1495498194567449,0.0079763899939926,-0.0200001896020005,0.0849195006550382,0.1057108935681577,0.1090239317022359,1.0,5.0,2022-04-04,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-05,1.0,0.0254126054469847,-0.0478765180526574,-0.1495498194567449,0.0079763899939926,-0.0200001896020005,0.0254126054469847,0.0554653872042237,-0.0105390412733258,1.0,5.0,2022-04-05,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-06,1.0,-0.0507021995259192,-0.1120908852499604,-0.2069070018095246,-0.0366726315740276,-0.0477552138857282,-0.0507021995259192,0.0340698690129937,-0.2086323620464807,1.0,5.0,2022-04-06,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-07,1.0,-0.0507021995259192,-0.1120908852499604,-0.2069070018095246,-0.0366726315740276,-0.0477552138857282,-0.0507021995259192,0.0454427697971746,-0.1922588740362556,1.0,5.0,2022-04-07,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-08,1.0,-0.0726367963537565,-0.1326070272257216,-0.2252323104256417,-0.0490062329771029,-0.0625851375054651,-0.0726367963537565,0.0531812228067509,-0.2319363855784215,1.0,5.0,2022-04-08,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-09,1.0,-0.0726367963537565,-0.1326070272257216,-0.2252323104256417,-0.0490062329771029,-0.0625851375054651,-0.0726367963537565,0.0537694861314136,-0.231101287883106,1.0,5.0,2022-04-09,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-10,1.0,-0.0726367963537565,-0.1326070272257216,-0.2252323104256417,-0.0490062329771029,-0.0625851375054651,-0.0726367963537565,0.0543631431680213,-0.2302581879266201,1.0,5.0,2022-04-10,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-11,1.0,-0.1134001766447724,-0.1506961988889921,-0.2413898147815285,-0.069747624067375,-0.0696600571559744,-0.1134001766447724,-0.0095505009651251,-0.3764459701602565,1.0,5.0,2022-04-11,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-12,1.0,-0.1134001766447724,-0.1506961988889921,-0.2413898147815285,-0.069747624067375,-0.0696600571559744,-0.1134001766447724,-0.0066658907246368,-0.3727261930175035,1.0,5.0,2022-04-12,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-13,1.0,-0.1134001766447724,-0.1506961988889921,-0.2413898147815285,-0.069747624067375,-0.0696600571559744,-0.1134001766447724,0.0429329879633338,-0.3069612668165056,1.0,5.0,2022-04-13,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-14,1.0,-0.1333913858737448,-0.1506961988889921,-0.2413898147815285,-0.069747624067375,-0.0696600571559744,-0.1333913858737448,0.0257084872417914,-0.3434663818478559,1.0,5.0,2022-04-14,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-15,1.0,-0.1333913858737448,-0.1506961988889921,-0.2413898147815285,-0.069747624067375,-0.0696600571559744,-0.1333913858737448,0.0261161087719422,-0.3429269664906403,1.0,5.0,2022-04-15,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-16,1.0,-0.1333913858737448,-0.1506961988889921,-0.2413898147815285,-0.069747624067375,-0.0696600571559744,-0.1333913858737448,0.0263278798409358,-0.3426466354277999,1.0,5.0,2022-04-16,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-17,1.0,-0.1333913858737448,-0.140788387560486,-0.2413898147815285,-0.0504195237137791,-0.0719327084546411,-0.1333913858737448,0.0265400756257083,-0.3273318581388235,1.0,5.0,2022-04-17,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-18,1.0,-0.1573513694198719,-0.1073774321508641,-0.2413898147815285,-0.0222181229696507,-0.06456920463835,-0.1573513694198719,0.0375080137165914,-0.2880014041764244,1.0,5.0,2022-04-18,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-19,1.0,-0.1573513694198719,-0.1073774321508641,-0.2413898147815285,-0.0222181229696507,-0.06456920463835,-0.1573513694198719,0.0535816984050844,-0.265740456561805,1.0,5.0,2022-04-19,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-20,1.0,-0.1573513694198719,-0.1073774321508641,-0.2413898147815285,-0.0222181229696507,-0.06456920463835,-0.1573513694198719,0.0748848582668756,-0.2357982275267465,1.0,5.0,2022-04-20,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-21,1.0,-0.1573513694198719,-0.1073774321508641,-0.2413898147815285,-0.0222181229696507,-0.06456920463835,-0.1573513694198719,0.0274632487268962,-0.3017580738640614,1.0,5.0,2022-04-21,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-22,1.0,-0.1573513694198719,-0.1073774321508641,-0.2413898147815285,-0.0222181229696507,-0.06456920463835,-0.1573513694198719,-0.0846671307380651,-0.4459618575794012,1.0,5.0,2022-04-22,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-23,1.0,-0.1573513694198719,-0.1073774321508641,-0.2413898147815285,-0.0222181229696507,-0.06456920463835,-0.1573513694198719,-0.0832300225460722,-0.4442332585727446,1.0,5.0,2022-04-23,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-24,1.0,-0.1079898592838413,-0.1073774321508641,-0.2413898147815285,-0.0222181229696507,-0.06456920463835,-0.1079898592838413,-0.0818088894013881,-0.4122673200778014,1.0,5.0,2022-04-24,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-25,1.0,-0.1079898592838413,-0.1073774321508641,-0.2413898147815285,-0.0222181229696507,-0.06456920463835,-0.1079898592838413,-0.0558456183456046,-0.3794310485439914,1.0,5.0,2022-04-25,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-26,1.0,-0.0434789022859615,-0.1151514170136674,-0.2413898147815285,-0.0206402334516199,-0.0589045482567298,-0.0434789022859615,-0.1876904866762807,-0.5030387576584892,1.0,5.0,2022-04-26,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-27,1.0,-0.0434789022859615,-0.1151514170136674,-0.2413898147815285,-0.0206402334516199,-0.0589045482567298,-0.0434789022859615,-0.1453678351402119,-0.4541228447147517,1.0,5.0,2022-04-27,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-28,1.0,-0.0208546440091782,-0.1151514170136674,-0.2413898147815285,-0.0206402334516199,-0.0589045482567298,-0.0208546440091782,-0.11030444860486,-0.3971989845355624,1.0,5.0,2022-04-28,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-29,1.0,-0.0208546440091782,-0.1151514170136674,-0.2413898147815285,-0.0206402334516199,-0.0589045482567298,-0.0208546440091782,-0.1780831155251691,-0.479231987481149,1.0,5.0,2022-04-29,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-04-30,1.0,-0.0208546440091782,-0.1151514170136674,-0.2413898147815285,-0.0206402334516199,-0.0589045482567298,-0.0208546440091782,-0.1748645963384735,-0.4755043769605258,1.0,5.0,2022-04-30,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
2022-05-01,1.0,0.0,-0.1056946494041024,-0.2413898147815285,-0.0247279731925736,-0.0440375499743423,0.0,-0.1717972757069609,-0.4508649358070413,1.0,5.0,2022-05-01,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2026-05-25,2021-01-01,2026-05-25,2026-05-25T16:47:18
