year,revenue,operating_profit,net_income,assets,liabilities,equity,cash,cfo,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account
2021,193314675877.0,20058390951.0,12801281459.0,167955041096.0,50856121687.0,117098919409.0,,7283157207.0,4007707324.0,3275449883.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv
2022,175023554084.0,28216098130.0,24706325265.0,175998872672.0,33296879479.0,142701993193.0,,-2177606726.0,1178202069.0,-3355808795.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv
2023,145899793599.0,17838425308.0,16919765330.0,198673382796.0,40104977649.0,158568405147.0,,2510859925.0,1870189813.0,640670112.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv
2024,162349945455.0,9581360274.0,19405207353.0,225427601825.0,41193831641.0,184233770184.0,,-9682087226.0,2853816163.0,-12535903389.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv
2025,302230571186.0,35873972312.0,39499088944.0,335988104339.0,108883598978.0,227104505361.0,,25554903161.0,2724757610.0,22830145551.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv
