source,company,company_dir,stock_code,fetched_at_kst,per_naver,pbr_naver,eps_naver,bps_naver,available_metric_count,available_metrics,latest_close_auto,shares_outstanding_auto,market_cap_auto,enterprise_value_auto,eps_auto,bps_auto,per_auto,pbr_auto,psr_auto,p_fcf_auto,ev_sales_auto,ev_ebit_auto,fcf_yield_auto,sales_yield_auto,per_naver_source,pbr_naver_source,eps_naver_source,bps_naver_source,snapshot_status_kr,derivation_note_kr
naver_finance_item_main,제주반도체,jeju_semicon,080220,2026-05-25,36.1,13.1,3288.0,0.0,18,"['per_naver', 'pbr_naver', 'eps_naver', 'bps_naver', 'latest_close_auto', 'shares_outstanding_auto', 'market_cap_auto', 'enterprise_value_auto', 'eps_auto', 'bps_auto', 'per_auto', 'pbr_auto', 'psr_auto', 'p_fcf_auto', 'ev_sales_auto', 'ev_ebit_auto', 'fcf_yield_auto', 'sales_yield_auto']",118700.0,34442833.0,4088364277100.0,4120018044549.0,1146.8013953439893,6593.6650844313535,103.50528041029746,18.002127569425504,13.527302221799136,161.24550944405004,13.63203605903071,114.84699850679307,0.006201723095718124,0.0739245699995161,Naver Finance live display,Naver Finance live display,Naver Finance live display,Naver Finance live display,실시간/보조 산출 혼합 확보,Naver 원천값이 없으면 DART 재무제표와 Valuation 주가/발행주식 수로 PER/PBR/EPS/BPS/PSR 등을 자동 산출합니다.
