date,open,high,low,close,adj_close,volume,daily_return,drawdown,ma20,ma60,ma120,rolling_vol_20,rolling_vol_60,return_20d,return_60d,return_120d,distance_to_ma20,distance_to_ma60,distance_to_ma120,rolling_high_52w,rolling_low_52w,price_to_52w_high,price_to_52w_low,shares_outstanding,market_cap,trading_value,trading_value_ma20,turnover_ratio,source,ticker
2021-01-04,59700.0,63600.0,59000.0,62200.0,52233.8984375,486476.0,0.0,0.0,62200.0,62200.0,62200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62200.0,62200.0,0.0,0.0,16264300.0,1011639460000.0,30258807200.0,30258807200.0,0.0299106632317406,yfinance_download,108320.KS
2021-01-05,62200.0,65700.0,61900.0,64300.0,53997.42578125,399083.0,0.0337620578778135,0.0,63250.0,63250.0,63250.0,0.3789781597536307,0.3789781597536307,0.0337620578778135,0.0337620578778135,0.0337620578778135,0.0166007905138338,0.0166007905138338,0.0166007905138338,64300.0,62200.0,0.0,0.0337620578778135,16264300.0,1045794490000.0,25661036900.0,27959922050.0,0.0245373609685015,yfinance_download,108320.KS
2021-01-06,68700.0,69200.0,63700.0,64100.0,53829.46875,513608.0,-0.0031104199066873,-0.0031104199066873,63533.333333333336,63533.333333333336,63533.333333333336,0.3246282443789954,0.3246282443789954,0.0305466237942122,0.0305466237942122,0.0305466237942122,0.008919202518363,0.008919202518363,0.008919202518363,64300.0,62200.0,-0.0031104199066873,0.0305466237942122,16264300.0,1042541630000.0,32922272800.0,29614038966.666668,0.0315788567598974,yfinance_download,108320.KS
2021-01-07,65000.0,65600.0,63300.0,64000.0,53745.48828125,256074.0,-0.001560062402496,-0.004665629860031,63650.0,63650.0,63650.0,0.2810587657274264,0.2810587657274264,0.0289389067524115,0.0289389067524115,0.0289389067524115,0.0054988216810683,0.0054988216810683,0.0054988216810683,64300.0,62200.0,-0.004665629860031,0.0289389067524115,16264300.0,1040915200000.0,16388736000.0,26307713225.0,0.0157445448005754,yfinance_download,108320.KS
2021-01-08,64500.0,66400.0,63700.0,64700.0,54333.3359375,254248.0,0.0109375,0.0,63860.0,63860.0,63860.0,0.2447904429826057,0.2447904429826057,0.040192926045016,0.040192926045016,0.040192926045016,0.0131537738803633,0.0131537738803633,0.0131537738803633,64700.0,62200.0,0.0,0.040192926045016,16264300.0,1052300210000.0,16449845600.0,24336139700.0,0.0156322743677871,yfinance_download,108320.KS
2021-01-11,65300.0,68300.0,63800.0,66800.0,56096.85546875,487864.0,0.0324574961360124,0.0,64350.0,64350.0,64350.0,0.2702758708851999,0.2702758708851999,0.0739549839228295,0.0739549839228295,0.0739549839228295,0.038073038073038,0.038073038073038,0.038073038073038,66800.0,62200.0,0.0,0.0739549839228295,16264300.0,1086455240000.0,32589315200.0,25711668950.0,0.0299960035169051,yfinance_download,108320.KS
2021-01-12,66800.0,66800.0,63900.0,65000.0,54585.26171875,227073.0,-0.0269461077844311,-0.0269461077844311,64442.857142857145,64442.857142857145,64442.857142857145,0.3401567552991801,0.3401567552991801,0.045016077170418,0.045016077170418,0.045016077170418,0.0086455331412103,0.0086455331412103,0.0086455331412103,66800.0,62200.0,-0.0269461077844311,0.045016077170418,16264300.0,1057179500000.0,14759745000.0,24147108385.714287,0.0139614370123522,yfinance_download,108320.KS
2021-01-13,65400.0,65800.0,63400.0,64600.0,54249.3515625,167584.0,-0.0061538461538461,-0.0329341317365269,64462.5,64462.5,64462.5,0.3228397202518164,0.3228397202518164,0.0385852090032154,0.0385852090032154,0.0385852090032154,0.0021330230754315,0.0021330230754315,0.0021330230754315,66800.0,62200.0,-0.0329341317365269,0.0385852090032154,16264300.0,1050673780000.0,10825926400.0,22481960637.5,0.0103037941995659,yfinance_download,108320.KS
2021-01-14,64600.0,65400.0,63500.0,65300.0,54837.1953125,129382.0,0.0108359133126934,-0.0224550898203592,64555.55555555556,64555.55555555556,64555.55555555556,0.3036052407831131,0.3036052407831131,0.0498392282958199,0.0498392282958199,0.0498392282958199,0.0115318416523235,0.0115318416523235,0.0115318416523235,66800.0,62200.0,-0.0224550898203592,0.0498392282958199,16264300.0,1062058790000.0,8448644600.0,20922703300.0,0.007954968858174,yfinance_download,108320.KS
2021-01-15,65400.0,67100.0,64200.0,64800.0,54417.30859375,188884.0,-0.0076569678407351,-0.029940119760479,64580.0,64580.0,64580.0,0.2938537266686157,0.2938537266686157,0.0418006430868167,0.0418006430868167,0.0418006430868167,0.0034066274388355,0.0034066274388355,0.0034066274388355,66800.0,62200.0,-0.029940119760479,0.0418006430868167,16264300.0,1053926640000.0,12239683200.0,20054401290.0,0.0116134109675792,yfinance_download,108320.KS
