source,company,company_dir,stock_code,fetched_at_kst,per_naver,pbr_naver,eps_naver,bps_naver,available_metric_count,available_metrics,latest_close_auto,shares_outstanding_auto,market_cap_auto,enterprise_value_auto,eps_auto,bps_auto,per_auto,pbr_auto,psr_auto,p_fcf_auto,ev_sales_auto,ev_ebit_auto,fcf_yield_auto,sales_yield_auto,per_naver_source,pbr_naver_source,eps_naver_source,bps_naver_source,snapshot_status_kr,derivation_note_kr
naver_finance_item_main,제주반도체,jeju_semicon,080220,2026-05-26,36.1,13.1,3288.0,0.0,18,"['per_naver', 'pbr_naver', 'eps_naver', 'bps_naver', 'latest_close_auto', 'shares_outstanding_auto', 'market_cap_auto', 'enterprise_value_auto', 'eps_auto', 'bps_auto', 'per_auto', 'pbr_auto', 'psr_auto', 'p_fcf_auto', 'ev_sales_auto', 'ev_ebit_auto', 'fcf_yield_auto', 'sales_yield_auto']",18090.0,34442833.0,623070848970.0,654724616419.0,1146.8013953439893,6593.6650844313535,15.77430937339748,2.7435424408669533,2.0615745340551506,24.57397865074023,2.166308371286724,18.250686339521753,0.040693451158747444,0.4850661392450283,Naver Finance live display,Naver Finance live display,Naver Finance live display,Naver Finance live display,실시간/보조 산출 혼합 확보,Naver 원천값이 없으면 DART 재무제표와 Valuation 주가/발행주식 수로 PER/PBR/EPS/BPS/PSR 등을 자동 산출합니다.
