source_application_number,family_id,family_type,country_code,application_country_code,publication_country_code,priority_country_code,family_application_number,family_application_date,family_publication_number,family_publication_date,family_registration_number,priority_number,pct_application_number,title,applicant,legal_status,_raw_keys,jurisdictions_inferred,is_overseas_family
1020230109147,94732000,,CN,CN,CN,,202380046384,20231102,119866390,20250422,,,202380046384,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020230109147,94732000,,JP,JP,JP,,2024573158,20231102,2025530960,20250919,,,2024573158,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020230109147,94732000,,KR,KR,WO,,2023017384,20231102,2025041914,20250227,,,2023017384,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020230109147,94732000,,TW,TW,TW,,112147753,20231207,202509265,20250301,,,112147753,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020240002958,96386856,,KR,KR,WO,,2024014178,20240920,2025150656,20250717,,,2024014178,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020240002958,96386856,,TW,TW,TW,,113136759,20240926,202528651,20250716,,,113136759,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020220078339,89279963,,CN,CN,CN,,202211606377,20221214,117305809,20231229,,,202211606377,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020220078339,89279963,,JP,JP,JP,,2022199701,20221214,2024003741,20240115,,,2022199701,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020220078339,89279963,,JP,JP,JP,,2024112403,20240712,2024128091,20240920,,,2024112403,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020220078339,89279963,,JP,JP,JP,,2022199701,20221214,7588128,20241121,,,2022199701,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020220078339,89279963,,US,US,US,,202218081263,20221214,2023416917,20231228,,,202218081263,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020220078339,89279963,,TW,TW,TW,,111148007,20221214,I901921,20251021,,,111148007,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020220078339,89279963,,TW,TW,TW,,111148007,20221214,202401569,20240101,,,111148007,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020220078339,89279963,,TW,TW,TW,,114104395,20221214,202527118,20250701,,,114104395,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020250128348,80963472,,KR,KR,KR,,20200117574,20200914,20220036390,20220323,,,20200117574,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR,N
1020230105585,94632529,,CN,CN,CN,,202480038700,20240806,121285653,20260106,,,202480038700,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020230105585,94632529,,KR,KR,WO,,2024011556,20240806,2025037820,20250220,,,2024011556,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020230105585,94632529,,TW,TW,TW,,113130034,20240809,202507901,20250216,,,113130034,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020220099919,89846864,,JP,JP,JP,,2023128537,20230807,2024025711,20240226,,,2023128537,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020220099919,89846864,,JP,JP,JP,,2023128537,20230807,7685557,20250529,,,2023128537,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020220099919,89846864,,US,US,US,,202318447012,20230809,2024052488,20240215,,,202318447012,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020220099919,89846864,,TW,TW,TW,,112127371,20230721,202407127,20240216,,,112127371,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020230184982,96137356,,KR,KR,WO,,2024016263,20241024,2025135449,20250626,,,2024016263,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020230184982,96137356,,TW,TW,TW,,113141633,20241030,I901419,20251011,,,113141633,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020230184982,96137356,,TW,TW,TW,,113141633,20241030,202527116,20250701,,,113141633,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020250047491,76623460,,KR,KR,KR,,20190163843,20191210,20210073234,20210618,,,20190163843,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR,N
1020220075533,89216600,,CN,CN,CN,,202211606393,20221214,117276148,20231222,,,202211606393,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020190171926,76602559,,KR,KR,KR,,20240131828,20240927,20240149379,20241014,,,20240131828,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR,N
1020140158671,54927383,,CN,CN,CN,,201520728339,20150918,204905225,20151223,,,201520728339,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020220177147,91447845,,CN,CN,CN,,202311135918,20230905,118207516,20240618,,,202311135918,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020220177147,91447845,,TW,TW,TW,,112134133,20230907,202426682,20240701,,,112134133,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020210037483,83451625,,KR,KR,KR,,20250037603,20250324,20250047703,20250404,,,20250037603,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR,N
1020150163271,58817331,,JP,JP,JP,,2016217692,20161108,2017098543,20170601,,,2016217692,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020150163271,58817331,,JP,JP,JP,,2016217692,20161108,6325057,20180516,,,2016217692,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020180008225,64384480,,CN,CN,CN,,201820265920,20180224,208173554,20181130,,,201820265920,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
