year,sales,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,rnd,capex,ocf,fcf,interest_expense,roe,operating_margin,current_ratio_%,debt_ratio,interest_coverage,sales_growth
2022,1011484981702.0,97554876588.0,89438212718.0,1121670538661.0,251943234499.0,869727304162.0,596025062092.0,248902022998.0,,75378160076,28026783322,-47351376754,819559643.0,10.283477624538365,9.644718246221204,239.46171867666547,28.968072324894116,119.03328503450969,
2023,690337586778.0,-18074991250.0,-13507700947.0,1084862841788.0,218160246280.0,866702595508.0,587550843984.0,209555443957.0,29404136071.0,64566846697,-12315183037,-76882029734,483799701.0,-1.558516268095717,-2.6182829381145356,280.37966129124436,25.17129259917929,-37.36048454068805,-31.750090286423582
2024,748176487524.0,10641636214.0,20748346848.0,1124147065791.0,236686893210.0,887460172581.0,645135490548.0,228970241659.0,8528071029.0,31756103666,78280504451,46524400785,385433652.0,2.337946815985848,1.4223430422435772,281.7551686514727,26.670142562188857,27.60951504566602,8.37835022368556
2025,909795691103.0,73814129967.0,84028556164.0,1164636219440.0,194620663488.0,970015555952.0,699221942000.0,188109671299.0,10021654667.0,32003350977,156607028356,124603677379,10942997.0,8.66259882621491,8.113264405276606,371.7097250617104,20.063664164333314,6745.330366717637,21.60174855452346
