date,open,high,low,close,volume,market_cap,return,market_return,abnormal_return,mdd,ma20,ma60,ma20_ratio,ma60_ratio,vix,vkospi,eps,psr,car_3,car_5,inst_net_buy,foreign_net_buy,foreign_holding_shares,foreign_holding_pct
2021-04-01,39096.358204989556,41092.560803251785,39047.67033673926,40800.43359375,372969,582949903916.3906,0.0567463993424544,0.008486251847749982,0.04826014749470442,-0.20190488474285107,39989.7818359375,43213.73040364583,1.0202714723760757,0.94415439751778,17.329999923706055,13.54,,,0.040026388803250934,0.01727269413412824,34621.0,43506.0,1562761.0,10.94
2021-04-02,41482.065088757394,41774.192307692305,40410.93195266272,41141.25,374135,587819432835.0,0.008353254517917907,0.008227034814988876,0.00012621970292903129,-0.19523819311560106,40101.7638671875,43135.829817708334,1.025921207262981,0.9537604857461324,17.329999923706055,13.54,,,0.03872797535771244,0.020799331003601096,8447.0,-21389.0,1541244.0,10.79
2021-04-05,41579.440666983064,41920.25575441735,41141.24984028184,41676.81640625,222073,595471517814.6094,0.013017747546562042,0.0025796804070015167,0.010438067139560525,-0.1847620070784648,40230.78671875,43089.57630208333,1.0359433609292572,0.9672134187180432,17.90999984741211,13.54,,,0.058824434337193976,0.05059067564574049,-6009.0,1421.0,1542621.0,10.8
2021-04-06,41968.94243175716,42017.630300007455,40556.99425249851,40800.43359375,210926,582949903916.3906,-0.021028065194743983,0.0020026723158714788,-0.023030737510615462,-0.20190488474285107,40345.203125,43041.6998046875,1.0112833852227632,0.9479280274452959,18.1200008392334,13.54,,,-0.012466450668125906,0.026135304986657504,-30262.0,-27795.0,1515903.0,10.61
2021-04-07,41043.87270720109,41043.87270720109,40070.11534759964,40313.5546875,145583,575993457952.0312,-0.011933179708280894,0.003303348083931734,-0.015236527792212629,-0.2114286971775158,40466.9228515625,42982.46282552083,0.9962100364135649,0.9379070448137242,17.15999984741211,13.54,,,-0.027829198163267566,0.020557169034365885,-7548.0,-2316.0,1514562.0,10.6
2021-04-08,40313.55431996381,40849.120862861884,39680.612041993365,40362.2421875,103689,576689096967.2812,0.001207720340649976,0.0018646264976949212,-0.0006569061570449453,-0.21047632357504426,40462.05390625,42934.58639322917,0.9975332018740011,0.9400868991220833,16.950000762939453,13.54,,,-0.038924171459873036,-0.02835988461738348,270.0,-569.0,1513990.0,10.6
2021-04-09,40508.305421686746,41189.935560993974,40362.24182040663,40410.9296875,93647,577384735982.5312,0.0012062635116707465,-0.003620485393435069,0.0048267489051058154,-0.2095239499725727,40403.6283203125,42889.1443359375,1.000180710680972,0.9422181373210339,16.690000534057617,13.54,,,-0.011066685044151758,-0.023659355415206695,-289.0,-322.0,1513569.0,10.59
2021-04-12,41043.87085892341,42163.69177203757,40556.99220104769,42115.00390625,536477,601732268951.8594,0.0421686467479887,0.0011846575274123694,0.04098398922057633,-0.17619064465622072,40469.3568359375,42868.857682291666,1.040664028266719,0.9824148853783647,16.90999984741211,13.54,,,0.045153831968637204,0.006886566665809113,-59809.0,39814.0,1555358.0,10.89
2021-04-13,41822.878171276134,42212.381111171606,41287.311628919866,41920.25390625,239494,598949712890.8594,-0.004624242714865279,0.010680602150042073,-0.015304844864907352,-0.1800001390661071,40435.275390625,42853.43984375,1.0367248275491971,0.9782237799135254,16.649999618530273,13.54,,,0.030505893260774797,0.014612459311517223,12757.0,5918.0,1561251.0,10.93
2021-04-14,41920.25219298246,42163.69152046784,41384.68567251462,41628.125,136169,594775822987.5,-0.006968681699860757,0.0041967398612940965,-0.011165421561154854,-0.18571445709088544,40413.365625,42831.5302734375,1.0300583570859176,0.9719037525450309,16.989999771118164,13.54,,,0.014513722794514128,0.018683565542574998,8146.0,-2049.0,1559755.0,10.92
2021-04-15,41482.06492771612,42504.510190018984,41189.937709915306,41676.81640625,187342,595471517814.6094,0.0011696757000225766,0.003755112762320101,-0.0025854370622975242,-0.184762007078465,40352.5060546875,42838.02194010417,1.032818540433839,0.9728931103430088,16.56999969482422,13.54,,,-0.02905570348835973,0.01675503463732242,-33.0,30876.0,1592585.0,11.15
2021-04-16,42066.316529894495,42066.316529894495,41092.5592028136,41530.75,141002,593384544957.0,-0.0035047400172364407,0.0013430168321924008,-0.0048477568494288414,-0.18761920429582862,40393.890625,42828.284375,1.0281443395872443,0.9697037975269117,16.25,13.54,,,-0.01859861547288122,0.007080528882787762,-9377.0,-10639.0,1581996.0,11.07
2021-04-19,41725.507579618956,43283.51953125,41189.94097124578,43283.51953125,506641,618427828565.2969,0.04220413865027717,6.877049948594838e-05,0.04213536815079122,-0.1533333725571073,40593.5109375,42838.0220703125,1.066266960694572,1.0103995805456722,17.290000915527344,13.54,,,0.034702174239064854,0.008231907813002648,43176.0,78678.0,1660444.0,11.62
2021-04-20,43283.51503462358,43332.20290305398,42309.75766601563,42845.32421875,246771,612166965804.3281,-0.010123837369177657,0.0068336842982559265,-0.016957521667433584,-0.16190488779924928,40749.312109375,42769.859049479164,1.05143674827563,1.0017644474624883,18.68000030517578,13.54,,,0.020330089633928794,0.006579231010476416,18140.0,-64189.0,1594369.0,11.16
2021-04-21,42407.135204735074,42699.2624277298,41579.44140625,41579.44140625,192102,594080239784.1094,-0.029545413311308888,-0.015226515914547267,-0.01431889739676162,-0.1866667542834083,40849.122265625,42706.56490885417,1.0178784536880874,0.9736077227234334,17.5,13.54,,,0.010858949086596015,0.003425755174869649,-16569.0,-17474.0,1576180.0,11.03
2021-04-22,41920.25724856954,42553.19957636444,41336.00279214348,41482.06640625,145236,592688961753.6094,-0.0023419025534422433,0.0018476468424313275,-0.004189549395873571,-0.18857150148835147,40965.9732421875,42545.894856770836,1.0125980935692995,0.974995743911318,18.709999084472656,13.54,,,-0.035465968460068775,0.0018216428412936025,-23194.0,-4829.0,1570158.0,10.99
2021-04-23,41287.314906738866,41336.002778091155,40362.24535104542,40459.62109375,253653,578080430809.6406,-0.024647887655518286,0.001120389036691316,-0.025768276692209602,-0.20857149996015248,41017.0955078125,42374.67584635417,0.9864087301365277,0.9548066217769324,17.329999923706055,13.54,,,-0.04427672348484479,-0.019098877001487158,-44143.0,-31946.0,1542538.0,10.8
2021-04-26,40897.811560997594,40946.49943190355,40410.9328519381,40508.30859375,136270,578776069824.8906,0.0012033602560732604,0.011458356997211983,-0.010254996741138722,-0.20761912635768082,41112.03671875,42258.636458333334,0.9853150519121652,0.9585805882234477,17.639999389648438,13.54,,,-0.040212822829221895,-0.0714892418934171,-3374.0,-27884.0,1519100.0,10.63
2021-04-27,40605.68355050738,40849.12290033057,39437.17467135609,39583.23828125,225952,565558816911.4219,-0.022836557353636988,-0.0006558159217354698,-0.02218074143190152,-0.22571437762453864,41136.3806640625,42153.14609375,0.9622440682009404,0.9390340211669032,17.559999465942383,13.54,,,-0.05820401486524984,-0.07671246165788503,-20100.0,-28951.0,1491105.0,10.44
2021-04-28,39729.299333756346,39777.987200586926,38366.0390625,38366.0390625,287083,548167674094.59375,-0.03075036989398039,-0.010558481317139434,-0.020191888576840955,-0.2495239469161749,41124.2083984375,42052.52447916667,0.9329307616279298,0.9123361685814367,17.280000686645508,13.54,,,-0.052627626749881196,-0.08258545283796437,-38506.0,-50641.0,1441791.0,10.09
2021-04-29,38512.1019284019,39193.732051028484,37733.09607397152,38463.4140625,147835,549558952125.09375,0.0025380519433182425,-0.00232593813925408,0.004863990082572323,-0.24761919971123172,41007.357421875,41925.93600260417,0.9379637333563475,0.917413365800847,17.610000610351562,13.54,,,-0.03750863992617015,-0.07353191335951847,1021.0,-26423.0,1413695.0,9.89
2021-04-30,38512.10451588442,38901.607469268834,37781.78647828863,38122.6015625,151445,544689479018.34375,-0.008860692902772693,-0.008257524368719293,-0.0006031685340533999,-0.2542858149285328,40856.425,41793.667317708336,0.9330870618880628,0.9121621530051067,18.610000610351562,13.54,,,-0.015931067028322032,-0.04836680520136227,-24903.0,-25146.0,1397693.0,9.78
2021-05-03,38122.60036764706,38609.479044117645,37197.53088235294,37246.21875,198759,532167865120.125,-0.022988536368988788,-0.0065632383730421795,-0.01642529799594661,-0.2714286925929191,40634.8951171875,41660.587109375,0.916606740157324,0.8940396987736732,18.309999465942383,13.54,,,-0.012164476447427686,-0.05453710645617016,2523.0,-70811.0,1344854.0,9.41
2021-05-04,37002.77927673969,37879.16089118879,36564.58846951514,37781.78515625,157768,539819950099.7344,0.014379081265799565,0.006449912487388687,0.007929168778410878,-0.26095250655578284,40483.9626953125,41521.82662760417,0.9332531363246371,0.9099258925938546,19.479999542236328,13.54,,,-0.00909929775158913,-0.024427196245857763,11647.0,-4776.0,1346553.0,9.42
2021-05-06,37294.908674918835,37879.163118912336,37002.78145292208,37489.66015625,148857,535646116008.2344,-0.0077319004062907926,0.0041494371385832896,-0.011881337544874082,-0.26666674817061237,40342.76796875,41378.19739583333,0.9292783327433048,0.9060244891196034,18.389999389648438,13.54,,,-0.020377466762409813,-0.01611664521389089,-17504.0,-37861.0,1330014.0,9.31
2021-05-07,38171.28921410091,38171.28921410091,37343.59544287678,37635.72265625,119088,537733033053.9844,0.0038960742613094457,0.011634499206303328,-0.0077384249449938824,-0.2638096273631976,40206.4419921875,41256.47760416667,0.9360620037844429,0.9122379040048976,16.690000534057617,13.54,,,-0.011690593711457087,-0.028719060241457095,11561.0,-25633.0,1305084.0,9.13
2021-05-10,37830.47252736358,38366.0390625,37343.59385905774,38366.0390625,167028,548167674094.59375,0.019404872676962448,0.016295539363171185,0.0031093333137912627,-0.2495239469161749,40104.1974609375,41155.04446614583,0.9566589407472743,0.9322317485055794,19.65999984741211,13.54,,,-0.016510429176076702,-0.025006558393612432,-6943.0,-12370.0,1296113.0,9.07
2021-05-11,37781.78679369251,37927.85040243102,37002.7808804205,37051.46875,231550,529385309059.125,-0.03426390486540731,-0.012270371030179028,-0.021993533835228285,-0.27523818700280545,39851.020703125,41019.529947916664,0.9297495546229392,0.9032640987608831,21.84000015258789,13.54,,,-0.026622625466430905,-0.03057479423289411,-22569.0,-85801.0,1206685.0,8.45
2021-05-12,37051.46543127541,37197.5290269309,35688.20520515752,35931.64453125,206298,513385444272.7969,-0.03022347713948592,-0.014884269340265877,-0.015339207799220045,-0.29714300908949853,39551.590234375,40812.60638020833,0.908475343679637,0.8804055344202348,27.59000015258789,13.54,,,-0.03422340832065707,-0.05384317081052503,-21268.0,-29848.0,1187644.0,8.31
