날짜,시가,고가,저가,종가,거래량,시가총액,수익률,시장수익률,이상수익률,최대낙폭,20일이동평균,60일이동평균,20일이평비율,60일이평비율,VIX,VKOSPI,EPS,PSR,누적이상수익률_3일,누적이상수익률_5일,기관_순매매,외국인_순매매,보유주수,보유율_%
2023-08-14,21811.55962291423,21811.55962291423,20876.075124414518,21023.783203125,59504,300384366505.8047,-0.0361173360096666,-0.007868717342637166,-0.028248618667029435,-0.20335814102194094,22985.83759765625,23451.117838541668,0.914640726656343,0.8964938621634757,14.819999694824219,,1414.4629061391802,11.668483024960794,-0.02279403191249174,-0.020868774419159353,-7082.0,-11156.0,1705258.0,11.94
2023-08-16,20777.6015625,21122.25372111967,20236.00531324052,20777.6015625,64960,296866963598.34375,-0.011709673670360465,-0.017593352657915062,0.005883678987554597,-0.21268655722272337,22729.81025390625,23447.014811197918,0.9141124070285298,0.8861512533602764,16.780000686645508,,1414.4629061391802,11.668483024960794,-0.00699025318593105,-0.017592897381694894,-6199.0,-3275.0,1701941.0,11.91
2023-08-17,20334.47635110294,21122.252674632353,20334.47635110294,20925.30859375,54726,298977377436.8906,0.007108954842823811,-0.002292407139627861,0.009401361982451673,-0.20708958151087156,22518.0953125,23441.27060546875,0.9292663657096331,0.8926695547325926,17.889999389648438,,1414.4629061391802,11.668483024960794,-0.012963577697023165,-0.007508990942485472,-6882.0,5001.0,1706948.0,11.95
2023-08-18,20679.129698426575,21368.43402170746,20482.185606060608,21122.25390625,39477,301791299762.8594,0.009411823563683308,-0.006091670957144357,0.015503494520827665,-0.19962684855024554,22348.2310546875,23436.347005208332,0.945142094448663,0.9012605036764448,17.299999237060547,,1414.4629061391802,11.668483024960794,0.030788535490833935,0.017914603317348288,-29.0,1149.0,1708004.0,11.95
2023-08-21,20876.074040767387,21269.962230215828,20432.94982763789,20531.421875,32836,293349588596.8125,-0.027972016332744487,0.001716929058943828,-0.029688945391688315,-0.2220148994148882,22178.366796875,23419.114388020833,0.9257409286734738,0.876695059207793,17.1299991607666,,1414.4629061391802,11.668483024960794,-0.004784088888408977,-0.027149028567883815,-16.0,-12001.0,1695913.0,11.87
2023-08-22,20679.129763719513,20876.073856707317,20137.53350800305,20186.76953125,52640,288425252432.2969,-0.016786579412196745,0.0027662393459739754,-0.01955281875817072,-0.23507460808736605,21991.269921875,23399.419954427085,0.9179446936427241,0.8627038435382556,16.969999313354492,,1414.4629061391802,11.668483024960794,-0.03373826962903137,-0.0184532286590251,-44.0,-11518.0,1684381.0,11.79
2023-08-23,20137.533940972222,20383.7140625,19842.11779513889,19940.58984375,49084,284907877430.7656,-0.012195100712816043,-0.0040703690660103264,-0.008124731646805716,-0.24440295027953088,21809.0966796875,23362.49296875,0.914324427857767,0.8535300522261393,15.979999542236328,,1414.4629061391802,11.668483024960794,-0.05736649579666475,-0.032461639293385414,-8186.0,2019.0,1686396.0,11.8
2023-08-24,20236.005015031176,21762.32169499703,20236.005015031176,20728.365234375,59144,296163483016.85156,0.03950612277760235,0.012843716479993939,0.02666240629760841,-0.21455224046287996,21693.3919921875,23332.9513671875,0.9555151744752487,0.8883730526916856,17.200000762939453,,1414.4629061391802,11.668483024960794,-0.0010151441073680267,-0.015200594978228676,-5268.0,-2453.0,1683801.0,11.78
2023-08-25,20334.477478027344,20580.657592773438,20186.769409179688,20482.185546875,17707,292646108015.3203,-0.011876464193700476,-0.0073059012806685475,-0.004570562913031928,-0.2238805826550448,21557.99296875,23304.23037109375,0.9500970510828876,0.8789041826620811,15.680000305175781,,1414.4629061391802,11.668483024960794,0.013967111737770765,-0.03527465241208827,-92.0,-6184.0,1677617.0,11.74
2023-08-28,20974.546088129497,20974.546088129497,20334.47778027578,20531.421875,26666,293349588596.8125,0.0024038610534173888,0.009634248420563818,-0.007230387367146429,-0.2220148994148882,21400.4376953125,23272.226953125,0.9593926146425105,0.8822284999348993,15.079999923706055,,1414.4629061391802,11.668483024960794,0.014861456017430053,-0.012816094387546384,4.0,-5670.0,1671947.0,11.7
2023-08-29,20679.13055638425,20925.31068205549,20629.89453125,20629.89453125,18052,294756549759.7969,0.0047961927259361214,0.0034402633874863753,0.0013559293384497462,-0.2182835329345752,21242.882421875,23242.6853515625,0.9711438458090897,0.8875865339657556,14.449999809265137,,1414.4629061391802,11.668483024960794,-0.010445020941728611,0.008092653709074082,29.0,-548.0,1671399.0,11.7
2023-08-30,20974.545033482143,21171.489118303572,20679.12890625,20679.12890625,44198,295460002435.3594,0.0023865548573416273,0.003549957254152636,-0.0011634023968110085,-0.2164179237030362,21114.86875,23215.605533854166,0.9793633647971408,0.8907426031207608,13.880000114440918,,1414.4629061391802,11.668483024960794,-0.0070378604255076915,0.01505398295906879,-16828.0,6970.0,1678193.0,11.75
2023-08-31,20826.83655330882,20925.30859375,20629.89247242647,20925.30859375,22756,298977377436.8906,0.011904741665670127,-0.0019326536683672568,0.013837395334037383,-0.20708958151087137,21041.0146484375,23195.911100260415,0.9945009279913175,0.902111949959796,13.569999694824219,,1414.4629061391802,11.668483024960794,0.014029922275676121,0.002228971995497764,-2389.0,4054.0,1682578.0,11.78
