year,sales,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,rnd,capex,ocf,fcf,interest_expense,roe,operating_margin,current_ratio_%,debt_ratio,interest_coverage,sales_growth
2022,242576796583.0,25825288073.0,12654577621.0,331531563148.0,158462978855.0,173068584293.0,127473142993.0,127749153276.0,,26214011432,-2411168884,-28625180316,6496262153.0,7.311886020617221,10.646231806496639,99.78394355193598,91.56079914927071,3.975407313430813,
2023,232436389092.0,-14643077325.0,-33443728959.0,288316792095.0,147690807918.0,140625984177.0,109505921106.0,108876239011.0,,14699011050,32413346108,17714335058,11423635091.0,-23.782040818932714,-6.299821375733111,100.57834666288976,105.02383950046372,-1.2818229231198401,-4.180287494039181
2024,232116611005.0,-5100374191.0,-18094850997.0,293039972870.0,138459064716.0,154580908154.0,126223672324.0,112038701012.0,,18625887994,26999461471,8373573477,12296554645.0,-11.705747632801554,-2.197332697955914,112.66077809174233,89.5706115130733,-0.4147807526780604,-0.13757660246280778
2025,244123643799.0,10148185090.0,1959422969.0,286055183481.0,131612644063.0,154442539418.0,124868618492.0,115769326906.0,,15251339798,14728643363,-522696435,9472056334.0,1.2687067801292786,4.1569857520050535,107.85984667025686,85.21787103408685,1.071381412035424,5.17284512384224
