date,open,high,low,close,adj_close,volume,daily_return,drawdown,ma20,ma60,ma120,rolling_vol_20,rolling_vol_60,return_20d,return_60d,return_120d,distance_to_ma20,distance_to_ma60,distance_to_ma120,rolling_high_52w,rolling_low_52w,price_to_52w_high,price_to_52w_low,shares_outstanding,market_cap,trading_value,trading_value_ma20,turnover_ratio,source,ticker
2021-01-04,5930.0,6030.0,5810.0,5960.0,5960.0,9262852.0,0.0,0.0,5960.0,5960.0,5960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5960.0,5960.0,0.0,0.0,164460303.0,980183405880.0,55206597920.0,55206597920.0,0.0563227224505356,yfinance_download,036540.KQ
2021-01-05,5850.0,5960.0,5690.0,5770.0,5770.0,4586694.0,-0.0318791946308725,-0.0318791946308725,5865.0,5865.0,5865.0,0.357843072225025,0.357843072225025,-0.0318791946308725,-0.0318791946308725,-0.0318791946308725,-0.0161977834612105,-0.0161977834612105,-0.0161977834612105,5960.0,5770.0,-0.0318791946308725,0.0,164460303.0,948935948310.0,26465224380.0,40835911150.0,0.0278893685365519,yfinance_download,036540.KQ
2021-01-06,5860.0,6100.0,5790.0,5800.0,5800.0,10554370.0,0.0051993067590987,-0.0268456375838925,5843.333333333333,5843.333333333333,5843.333333333333,0.3186871608166906,0.3186871608166906,-0.0268456375838925,-0.0268456375838925,-0.0268456375838925,-0.0074158585282372,-0.0074158585282372,-0.0074158585282372,5960.0,5770.0,-0.0268456375838925,0.0051993067590987,164460303.0,953869757400.0,61215346000.0,47629056100.0,0.0641757907985856,yfinance_download,036540.KQ
2021-01-07,5870.0,5910.0,5660.0,5820.0,5820.0,3026606.0,0.0034482758620688,-0.023489932885906,5837.5,5837.5,5837.5,0.2780350299203555,0.2780350299203555,-0.023489932885906,-0.023489932885906,-0.023489932885906,-0.0029978586723768,-0.0029978586723768,-0.0029978586723768,5960.0,5770.0,-0.023489932885906,0.0086655112651645,164460303.0,957158963460.0,17614846920.0,40125503805.0,0.0184032617281508,yfinance_download,036540.KQ
2021-01-08,5890.0,5970.0,5720.0,5780.0,5780.0,3627086.0,-0.0068728522336769,-0.0302013422818792,5826.0,5826.0,5826.0,0.2409040636583636,0.2409040636583636,-0.0302013422818792,-0.0302013422818792,-0.0302013422818792,-0.0078956402334363,-0.0078956402334363,-0.0078956402334363,5960.0,5770.0,-0.0302013422818792,0.0017331022530329,164460303.0,950580551340.0,20964557080.0,36293314460.0,0.0220544771828615,yfinance_download,036540.KQ
2021-01-11,5800.0,5860.0,5500.0,5680.0,5680.0,5247498.0,-0.0173010380622837,-0.0469798657718121,5801.666666666667,5801.666666666667,5801.666666666667,0.2275345351883384,0.2275345351883384,-0.0469798657718121,-0.0469798657718121,-0.0469798657718121,-0.0209709853490376,-0.0209709853490376,-0.0209709853490376,5960.0,5680.0,-0.0469798657718121,0.0,164460303.0,934134521040.0,29805788640.0,35212060156.666664,0.0319073837532696,yfinance_download,036540.KQ
2021-01-12,5690.0,5780.0,5530.0,5610.0,5610.0,3354323.0,-0.0123239436619718,-0.0587248322147651,5774.285714285715,5774.285714285715,5774.285714285715,0.209398132364987,0.209398132364987,-0.0587248322147651,-0.0587248322147651,-0.0587248322147651,-0.0284512617516081,-0.0284512617516081,-0.0284512617516081,5960.0,5610.0,-0.0587248322147651,0.0,164460303.0,922622299830.0,18817752030.0,32870016138.57143,0.0203959432082525,yfinance_download,036540.KQ
2021-01-13,5660.0,5750.0,5620.0,5650.0,5650.0,1828690.0,0.0071301247771835,-0.0520134228187919,5758.75,5758.75,5758.75,0.2128648012931777,0.2128648012931777,-0.0520134228187919,-0.0520134228187919,-0.0520134228187919,-0.0188843064901237,-0.0188843064901237,-0.0188843064901237,5960.0,5610.0,-0.0520134228187919,0.0071301247771835,164460303.0,929200711950.0,10332098500.0,30052776433.75,0.0111193398445824,yfinance_download,036540.KQ
2021-01-14,5660.0,5790.0,5640.0,5780.0,5780.0,2745323.0,0.023008849557522,-0.0302013422818792,5761.111111111111,5761.111111111111,5761.111111111111,0.2532845661177757,0.2532845661177757,-0.0302013422818792,-0.0302013422818792,-0.0302013422818792,0.0032786885245901,0.0032786885245901,0.0032786885245901,5960.0,5610.0,-0.0302013422818792,0.0303030303030302,164460303.0,950580551340.0,15867966940.0,28476686490.0,0.0166929219387367,yfinance_download,036540.KQ
2021-01-15,5770.0,5910.0,5650.0,5680.0,5680.0,3941980.0,-0.0173010380622837,-0.0469798657718121,5753.0,5753.0,5753.0,0.2489447253149274,0.2489447253149274,-0.0469798657718121,-0.0469798657718121,-0.0469798657718121,-0.0126890318094906,-0.0126890318094906,-0.0126890318094906,5960.0,5610.0,-0.0469798657718121,0.0124777183600712,164460303.0,934134521040.0,22390446400.0,27868062481.0,0.0239691884794837,yfinance_download,036540.KQ
