fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2021,445803726054.0,94084940603.0,76728411521.0,413262217895.0,124191260092.0,289070957803.0,,114603470770.0,9576081271.0,105027389499.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,94084940603.0,,valuation_intake_normalized_or_dart
2022,460909201007.0,91842998729.0,77443254531.0,472649339864.0,119341821898.0,353307517966.0,,46284494056.0,15120389236.0,31164104820.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,91842998729.0,,valuation_intake_normalized_or_dart
2023,351863805650.0,54118591422.0,52520188202.0,494393356491.0,101823749358.0,392569607133.0,,50281470015.0,26124402786.0,24157067229.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,54118591422.0,,valuation_intake_normalized_or_dart
2024,398050977575.0,83924423263.0,79128216285.0,569356264734.0,97639459052.0,471716805682.0,,67241427193.0,27315322203.0,39926104990.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,83924423263.0,,valuation_intake_normalized_or_dart
