record_key,title,applicant,application_no,publication_no,registration_no,status,application_year,publication_year,registration_year,ipc_codes,cpc_codes,tech_keyword_hits,applicant_matched,is_registered,is_expired_or_dead,patent_rank_score,source_file,source_row
"1020120132215|1014946580000|터치패널, 회로기판본딩장치 및 그 방법|주식회사 네패스야하드","터치패널, 회로기판본딩장치 및 그 방법",주식회사 네패스야하드,1020120132215,,1014946580000,소멸,2012,2015,2015,G06F; H05K,,기판,True,True,True,39.0,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,410
1020110033927|1013236010000|터치 센서 일체형 3차원 디스플레이 및 그 제조방법|주식회사 네패스야하드,터치 센서 일체형 3차원 디스플레이 및 그 제조방법,주식회사 네패스야하드,1020110033927,,1013236010000,소멸,2011,2013,2013,G06F; H04N; G02F; G02B,,,True,True,True,39.0,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,416
1020040024288||반도체 소자용 세정액 조성물|주식회사 네패스,반도체 소자용 세정액 조성물,주식회사 네패스,1020040024288,,,거절,2004,,,C11D; H10P,,공정; 반도체; 소자; 웨이퍼,True,False,True,38.0,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,361
1020140190932|1016810250000|감광성 도전 페이스트 조성물|주식회사 네패스,감광성 도전 페이스트 조성물,주식회사 네패스,1020140190932,,1016810250000,소멸,2014,2016,2016,G03F,,기판,True,True,True,37.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,23
"1020107005556|1011112560000|LED 리드 프레임 패키지, 이를 이용한 LED 패키지 및 상기 LED 패키지의 제조 방법|주식회사 네패스엘이디","LED 리드 프레임 패키지, 이를 이용한 LED 패키지 및 상기 LED 패키지의 제조 방법",주식회사 네패스엘이디,1020107005556,,1011112560000,소멸,2010,2012,2012,H10H,,공정,True,True,True,37.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,84
1020107005555|1011955950000|램프 커버 및 이를 이용한 LED 램프|주식회사 네패스엘이디,램프 커버 및 이를 이용한 LED 램프,주식회사 네패스엘이디,1020107005555,,1011955950000,소멸,2010,2012,2012,F21V; F21K; F21Y,,,True,True,True,37.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,92
1020050103362|1007151870000|절연막 형성용 조성물 및 그 제조 방법|주식회사 네패스,절연막 형성용 조성물 및 그 제조 방법,주식회사 네패스,1020050103362,,1007151870000,소멸,2005,2007,2007,C09D; C08L; H10P,,,True,True,True,37.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,116
1020110114872|1011361660000|플라즈마 토치 장치 및 플라즈마 토치를 이용한 소각 설비|주식회사 네패스,플라즈마 토치 장치 및 플라즈마 토치를 이용한 소각 설비,주식회사 네패스,1020110114872,,1011361660000,소멸,2011,2012,2012,H05H; F23G; F23D,,,True,True,True,37.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,122
1020230191271||코딩 교육 장치|주식회사 네패스,코딩 교육 장치,주식회사 네패스,1020230191271,,,공개,2023,,,G09B,,,True,False,False,37.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,160
"1020110072965|1010817460000|반사방지 코팅액, 반사방지코팅층 및 이를 포함하는 반사방지코팅기재|주식회사 네패스","반사방지 코팅액, 반사방지코팅층 및 이를 포함하는 반사방지코팅기재",주식회사 네패스,1020110072965,,1010817460000,소멸,2011,2011,2011,G02B; C09D; B05B,,,True,True,True,37.5,C:\Agent_6.9\data\반도체\네패스\tech\source\kipris_nepes_patents.csv,213
