year,sales,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,rnd,capex,ocf,fcf,interest_expense,roe,operating_margin,current_ratio_%,debt_ratio,interest_coverage,sales_growth
2022,581258025083.0,88797905994.0,57731833051.0,583018186697.0,137651227352.0,445366959345.0,246955278704.0,136389983817.0,,47723613276,-9826752721,-57550365997,8408678974.0,12.962756181084034,15.276848174495347,181.06555319733008,30.90737300190461,10.560268297620468,
2023,391674584740.0,24689972889.0,13844926017.0,498231220124.0,49969021497.0,448262198627.0,133049048177.0,47541951867.0,,32171734483,133883947577,101712213094,6214749706.0,3.088577635902865,6.3036954275165975,279.85609120384584,11.147275333510631,3.972802454966639,-32.6160555488122
2024,310715204992.0,51919490369.0,31806973762.0,583295677233.0,102129933194.0,481165744039.0,179352753030.0,87800074519.0,,72627365487,98948085041,26320719554,2492059315.0,6.610398632081743,16.70967160114896,204.27403280983313,21.225520407313546,20.833970546563815,-20.67006206229648
2025,322467412745.0,56497808201.0,48701056719.0,637777093802.0,112293524936.0,525483568866.0,125379548528.0,58056718768.0,,82838000292,77715191634,-5122808658,1968096748.0,9.267855286911725,17.520470586489058,215.96044555846885,21.369559694955033,28.70682463065581,3.7823085462787676
