record_key,title,applicant,application_no,publication_no,registration_no,status,application_year,publication_year,registration_year,ipc_codes,cpc_codes,tech_keyword_hits,applicant_matched,is_registered,is_expired_or_dead,patent_rank_score,source_file,source_row
1020190171105||수소가스배관 풀로테이션 방폭 천공기|주식회사 케이지에스티가스안전장비,수소가스배관 풀로테이션 방폭 천공기,주식회사 케이지에스티가스안전장비,1020190171105,1020210079039,,취하,2019,2021,,F16L; B23B; B26F,,,False,False,True,11.5,C:\Agent_6.9\data\반도체\GST\tech\source\gst_kipris_plus_bibliographic_raw.csv,20
1020060037288||판독/기입 오프셋과 호환 가능한 스터드형 후미 차폐를갖춘 수직 자기 기입 헤드|에이취지에스티 네덜란드 비.브이.,판독/기입 오프셋과 호환 가능한 스터드형 후미 차폐를갖춘 수직 자기 기입 헤드,에이취지에스티 네덜란드 비.브이.,1020060037288,1020060113440,,취하,2006,2006,,G11B,,차폐; 소자,False,False,True,10.5,C:\Agent_6.9\data\반도체\GST\tech\source\gst_kipris_plus_bibliographic_raw.csv,28
1020060066907||열어시스트 자기 기록 매체 및 자기 기록 재생 장치|에이취지에스티 네덜란드 비.브이.,열어시스트 자기 기록 매체 및 자기 기록 재생 장치,에이취지에스티 네덜란드 비.브이.,1020060066907,1020070024350,,취하,2006,2007,,G11B,,기판,False,False,True,7.5,C:\Agent_6.9\data\반도체\GST\tech\source\gst_kipris_plus_bibliographic_raw.csv,7
1020050085138||수직 자기 기록 매체 및 그 제조 방법|에이취지에스티 네덜란드 비.브이.,수직 자기 기록 매체 및 그 제조 방법,에이취지에스티 네덜란드 비.브이.,1020050085138,1020060051245,,취하,2005,2006,,G11B,,기판,False,False,True,7.5,C:\Agent_6.9\data\반도체\GST\tech\source\gst_kipris_plus_bibliographic_raw.csv,8
1020150138065||붕소 확산 최소화를 위한 MgO 터널링 장벽층과 질소-함유층을 포함한 터널링 자기저항(TMR) 소자|에이취지에스티 네덜란드 비.브이.,붕소 확산 최소화를 위한 MgO 터널링 장벽층과 질소-함유층을 포함한 터널링 자기저항(TMR) 소자,에이취지에스티 네덜란드 비.브이.,1020150138065,1020160037817,,거절,2015,2016,,H10N,,소자,False,False,True,7.5,C:\Agent_6.9\data\반도체\GST\tech\source\gst_kipris_plus_bibliographic_raw.csv,19
1020110054636||고농도 질소 제거를 위한 폐수 처리 장치 및 그 장치를 이용한 폐수 처리 방법.|(주)엔지에스티|이재기,고농도 질소 제거를 위한 폐수 처리 장치 및 그 장치를 이용한 폐수 처리 방법.,(주)엔지에스티|이재기,1020110054636,1020120135746,,거절,2011,2012,,C02F,,공정,False,False,True,7.5,C:\Agent_6.9\data\반도체\GST\tech\source\gst_kipris_plus_bibliographic_raw.csv,22
1020050062226||협소 트랙 초거대 자기 저항[EMR] 장치|에이취지에스티 네덜란드 비.브이.,협소 트랙 초거대 자기 저항[EMR] 장치,에이취지에스티 네덜란드 비.브이.,1020050062226,1020060050044,,취하,2005,2006,,G11B,,반도체,False,False,True,7.5,C:\Agent_6.9\data\반도체\GST\tech\source\gst_kipris_plus_bibliographic_raw.csv,30
1020040012917||쓰기 지원층이 있는 자기 기록 매체|에이취지에스티 네덜란드 비.브이.,쓰기 지원층이 있는 자기 기록 매체,에이취지에스티 네덜란드 비.브이.,1020040012917,1020040076819,,취하,2004,2004,,G11B; B32B,,,False,False,True,6.0,C:\Agent_6.9\data\반도체\GST\tech\source\gst_kipris_plus_bibliographic_raw.csv,4
1020047001500||적층체 내의 개별 자성층의 하나로서 반강자성적으로결합된 층을 구비하는 적층 자기 기록 매체|에이취지에스티 네덜란드 비.브이.,적층체 내의 개별 자성층의 하나로서 반강자성적으로결합된 층을 구비하는 적층 자기 기록 매체,에이취지에스티 네덜란드 비.브이.,1020047001500,1020040075852,,거절,2003,2004,,G11B; C23C,,,False,False,True,6.0,C:\Agent_6.9\data\반도체\GST\tech\source\gst_kipris_plus_bibliographic_raw.csv,11
1020040098987||패턴화된 멀티레벨 수직 자기 기록 매체|에이취지에스티 네덜란드 비.브이.,패턴화된 멀티레벨 수직 자기 기록 매체,에이취지에스티 네덜란드 비.브이.,1020040098987,1020050053496,,취하,2004,2005,,G11B,,,False,False,True,4.5,C:\Agent_6.9\data\반도체\GST\tech\source\gst_kipris_plus_bibliographic_raw.csv,1
1020040057167||자기 레코딩용의 자기 이방성 조절식 적층형 자기 박막|에이취지에스티 네덜란드 비.브이.,자기 레코딩용의 자기 이방성 조절식 적층형 자기 박막,에이취지에스티 네덜란드 비.브이.,1020040057167,1020050012153,,거절,2004,2005,,G11B,,,False,False,True,4.5,C:\Agent_6.9\data\반도체\GST\tech\source\gst_kipris_plus_bibliographic_raw.csv,2
"1020060080307||고-모멘트, 고내식성 연성 하부층(SUL)을 갖는 수직자기 기록 시스템 및 매체|에이취지에스티 네덜란드 비.브이.","고-모멘트, 고내식성 연성 하부층(SUL)을 갖는 수직자기 기록 시스템 및 매체",에이취지에스티 네덜란드 비.브이.,1020060080307,1020070041317,,취하,2006,2007,,G11B,,,False,False,True,4.5,C:\Agent_6.9\data\반도체\GST\tech\source\gst_kipris_plus_bibliographic_raw.csv,3
1020040100158||패터닝된 다중 레벨 수직 자기 기록 매체를 구비한 자기기록 시스템|에이취지에스티 네덜란드 비.브이.,패터닝된 다중 레벨 수직 자기 기록 매체를 구비한 자기기록 시스템,에이취지에스티 네덜란드 비.브이.,1020040100158,1020050053501,,취하,2004,2005,,G11B,,,False,False,True,4.5,C:\Agent_6.9\data\반도체\GST\tech\source\gst_kipris_plus_bibliographic_raw.csv,6
1020050014836||복수 개의 하부층들을 갖는 반강자성 결합 자기층을 구비한자기 기록 디스크|에이취지에스티 네덜란드 비.브이.,복수 개의 하부층들을 갖는 반강자성 결합 자기층을 구비한자기 기록 디스크,에이취지에스티 네덜란드 비.브이.,1020050014836,1020060043112,,취하,2005,2006,,G11B,,,False,False,True,4.5,C:\Agent_6.9\data\반도체\GST\tech\source\gst_kipris_plus_bibliographic_raw.csv,9
1020060080112||결정적 로드로부터의 선행가산 정보에 응답하는 전압 조정시스템|에이취지에스티 네덜란드 비.브이.,결정적 로드로부터의 선행가산 정보에 응답하는 전압 조정시스템,에이취지에스티 네덜란드 비.브이.,1020060080112,1020070037304,,취하,2006,2007,,G05F,,,False,False,True,4.5,C:\Agent_6.9\data\반도체\GST\tech\source\gst_kipris_plus_bibliographic_raw.csv,29
