fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2021,270766567696.0,103400361685.0,81890628054.0,389705970637.0,50193523554.0,339512447083.0,53718532398.0,78650104268.0,13578370128.0,65071734140.0,-63738558950.0,96,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,103400361685.0,,valuation_intake_normalized_or_dart
2022,319562836196.0,127026641350.0,94056447998.0,480543059263.0,63669414182.0,416873645081.0,,87311102557.0,35525133026.0,51785969531.0,-96045963737.0,109,Ⅰ. 매출액,local_finance_csv,Ⅵ. 당기순이익,자산총계,부채총계,자본총계,I. 영업활동으로 인한 현금흐름,(4) 유형자산의 취득,local_finance_csv,127026641350.0,,valuation_intake_normalized_or_dart
2023,226652881531.0,66702958305.0,61244566663.0,495503750976.0,37233039232.0,458270711744.0,,20979642673.0,509749324.0,20469893349.0,-33572720459.0,104,Ⅰ. 매출액,local_finance_csv,Ⅵ. 당기순이익,자산총계,부채총계,자본총계,I. 영업활동으로 인한 현금흐름,(5) 무형자산의 취득,local_finance_csv,66702958305.0,,valuation_intake_normalized_or_dart
2024,275724843444.0,80747924196.0,71994036570.0,563519610069.0,47264861755.0,516254748314.0,,74417172514.0,433979393.0,73983193121.0,-72043319977.0,104,Ⅰ. 매출액,local_finance_csv,Ⅵ. 당기순이익,자산총계,부채총계,자본총계,I. 영업활동으로 인한 현금흐름,(5) 무형자산의 취득,local_finance_csv,80747924196.0,,valuation_intake_normalized_or_dart
