source,corp_code,company,company_dir,stock_code,year,share_class,common_shares,raw,diluted_shares
OpenDART_stockTotqySttus,245472,티씨케이,tck,64760,2021,보통주,11675000.0,"{""rcept_no"": ""20220321000408"", ""corp_cls"": ""K"", ""corp_code"": ""00245472"", ""corp_name"": ""티씨케이"", ""se"": ""보통주"", ""isu_stock_totqy"": ""24,000,000"", ""now_to_isu_stock_totqy"": ""11,675,000"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""11,675,000"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""11,675,000"", ""stlm_dt"": ""2021-12-31""}",11675000.0
OpenDART_stockTotqySttus,245472,티씨케이,tck,64760,2021,합계,11675000.0,"{""rcept_no"": ""20220321000408"", ""corp_cls"": ""K"", ""corp_code"": ""00245472"", ""corp_name"": ""티씨케이"", ""se"": ""합계"", ""isu_stock_totqy"": ""24,000,000"", ""now_to_isu_stock_totqy"": ""11,675,000"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""11,675,000"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""11,675,000"", ""stlm_dt"": ""2021-12-31""}",11675000.0
OpenDART_stockTotqySttus,245472,티씨케이,tck,64760,2021,비고,,"{""rcept_no"": ""20220321000408"", ""corp_cls"": ""K"", ""corp_code"": ""00245472"", ""corp_name"": ""티씨케이"", ""se"": ""비고"", ""isu_stock_totqy"": ""-"", ""now_to_isu_stock_totqy"": ""-"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""-"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""-"", ""stlm_dt"": ""2021-12-31""}",
OpenDART_stockTotqySttus,245472,티씨케이,tck,64760,2022,보통주,11675000.0,"{""rcept_no"": ""20230831000624"", ""corp_cls"": ""K"", ""corp_code"": ""00245472"", ""corp_name"": ""티씨케이"", ""se"": ""보통주"", ""isu_stock_totqy"": ""24,000,000"", ""now_to_isu_stock_totqy"": ""11,675,000"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""11,675,000"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""11,675,000"", ""stlm_dt"": ""2022-12-31""}",11675000.0
OpenDART_stockTotqySttus,245472,티씨케이,tck,64760,2022,합계,11675000.0,"{""rcept_no"": ""20230831000624"", ""corp_cls"": ""K"", ""corp_code"": ""00245472"", ""corp_name"": ""티씨케이"", ""se"": ""합계"", ""isu_stock_totqy"": ""24,000,000"", ""now_to_isu_stock_totqy"": ""11,675,000"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""11,675,000"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""11,675,000"", ""stlm_dt"": ""2022-12-31""}",11675000.0
OpenDART_stockTotqySttus,245472,티씨케이,tck,64760,2022,비고,,"{""rcept_no"": ""20230831000624"", ""corp_cls"": ""K"", ""corp_code"": ""00245472"", ""corp_name"": ""티씨케이"", ""se"": ""비고"", ""isu_stock_totqy"": ""-"", ""now_to_isu_stock_totqy"": ""-"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""-"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""-"", ""stlm_dt"": ""2022-12-31""}",
OpenDART_stockTotqySttus,245472,티씨케이,tck,64760,2023,보통주,11675000.0,"{""rcept_no"": ""20240321000881"", ""corp_cls"": ""K"", ""corp_code"": ""00245472"", ""corp_name"": ""티씨케이"", ""se"": ""보통주"", ""isu_stock_totqy"": ""24,000,000"", ""now_to_isu_stock_totqy"": ""11,675,000"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""11,675,000"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""11,675,000"", ""stlm_dt"": ""2023-12-31""}",11675000.0
OpenDART_stockTotqySttus,245472,티씨케이,tck,64760,2023,합계,11675000.0,"{""rcept_no"": ""20240321000881"", ""corp_cls"": ""K"", ""corp_code"": ""00245472"", ""corp_name"": ""티씨케이"", ""se"": ""합계"", ""isu_stock_totqy"": ""24,000,000"", ""now_to_isu_stock_totqy"": ""11,675,000"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""11,675,000"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""11,675,000"", ""stlm_dt"": ""2023-12-31""}",11675000.0
OpenDART_stockTotqySttus,245472,티씨케이,tck,64760,2023,비고,,"{""rcept_no"": ""20240321000881"", ""corp_cls"": ""K"", ""corp_code"": ""00245472"", ""corp_name"": ""티씨케이"", ""se"": ""비고"", ""isu_stock_totqy"": ""-"", ""now_to_isu_stock_totqy"": ""-"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""-"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""-"", ""stlm_dt"": ""2023-12-31""}",
OpenDART_stockTotqySttus,245472,티씨케이,tck,64760,2024,보통주,11675000.0,"{""rcept_no"": ""20250320001057"", ""corp_cls"": ""K"", ""corp_code"": ""00245472"", ""corp_name"": ""티씨케이"", ""se"": ""보통주"", ""isu_stock_totqy"": ""24,000,000"", ""now_to_isu_stock_totqy"": ""11,675,000"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""11,675,000"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""11,675,000"", ""stlm_dt"": ""2024-12-31""}",11675000.0
