source,corp_code,company,company_dir,stock_code,year,share_class,common_shares,raw,diluted_shares
OpenDART_stockTotqySttus,866062,엘티씨,ltc,170920,2021,보통주,8019363.0,"{""rcept_no"": ""20220321001027"", ""corp_cls"": ""K"", ""corp_code"": ""00866062"", ""corp_name"": ""엘티씨"", ""se"": ""보통주"", ""isu_stock_totqy"": ""17,500,000"", ""now_to_isu_stock_totqy"": ""8,019,363"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""8,019,363"", ""tesstk_co"": ""349,341"", ""distb_stock_co"": ""7,670,022"", ""stlm_dt"": ""2021-12-31""}",8019363.0
OpenDART_stockTotqySttus,866062,엘티씨,ltc,170920,2021,우선주,2500000.0,"{""rcept_no"": ""20220321001027"", ""corp_cls"": ""K"", ""corp_code"": ""00866062"", ""corp_name"": ""엘티씨"", ""se"": ""우선주"", ""isu_stock_totqy"": ""2,500,000"", ""now_to_isu_stock_totqy"": ""712,840"", ""now_to_dcrs_stock_totqy"": ""712,840"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""712,840"", ""istc_totqy"": ""-"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""-"", ""stlm_dt"": ""2021-12-31""}",2500000.0
OpenDART_stockTotqySttus,866062,엘티씨,ltc,170920,2021,합계,8019363.0,"{""rcept_no"": ""20220321001027"", ""corp_cls"": ""K"", ""corp_code"": ""00866062"", ""corp_name"": ""엘티씨"", ""se"": ""합계"", ""isu_stock_totqy"": ""20,000,000"", ""now_to_isu_stock_totqy"": ""8,732,203"", ""now_to_dcrs_stock_totqy"": ""712,840"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""712,840"", ""istc_totqy"": ""8,019,363"", ""tesstk_co"": ""349,341"", ""distb_stock_co"": ""7,670,022"", ""stlm_dt"": ""2021-12-31""}",8019363.0
OpenDART_stockTotqySttus,866062,엘티씨,ltc,170920,2021,비고,,"{""rcept_no"": ""20220321001027"", ""corp_cls"": ""K"", ""corp_code"": ""00866062"", ""corp_name"": ""엘티씨"", ""se"": ""비고"", ""isu_stock_totqy"": ""-"", ""now_to_isu_stock_totqy"": ""-"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""보통주 전환"", ""istc_totqy"": ""-"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""-"", ""stlm_dt"": ""2021-12-31""}",
OpenDART_stockTotqySttus,866062,엘티씨,ltc,170920,2022,보통주,8064765.0,"{""rcept_no"": ""20230321001487"", ""corp_cls"": ""K"", ""corp_code"": ""00866062"", ""corp_name"": ""엘티씨"", ""se"": ""보통주"", ""isu_stock_totqy"": ""17,500,000"", ""now_to_isu_stock_totqy"": ""8,064,765"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""8,064,765"", ""tesstk_co"": ""358,030"", ""distb_stock_co"": ""7,706,735"", ""stlm_dt"": ""2022-12-31""}",8064765.0
OpenDART_stockTotqySttus,866062,엘티씨,ltc,170920,2022,우선주,2500000.0,"{""rcept_no"": ""20230321001487"", ""corp_cls"": ""K"", ""corp_code"": ""00866062"", ""corp_name"": ""엘티씨"", ""se"": ""우선주"", ""isu_stock_totqy"": ""2,500,000"", ""now_to_isu_stock_totqy"": ""712,840"", ""now_to_dcrs_stock_totqy"": ""712,840"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""712,840"", ""istc_totqy"": ""-"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""-"", ""stlm_dt"": ""2022-12-31""}",2500000.0
OpenDART_stockTotqySttus,866062,엘티씨,ltc,170920,2022,합계,8064765.0,"{""rcept_no"": ""20230321001487"", ""corp_cls"": ""K"", ""corp_code"": ""00866062"", ""corp_name"": ""엘티씨"", ""se"": ""합계"", ""isu_stock_totqy"": ""20,000,000"", ""now_to_isu_stock_totqy"": ""8,777,605"", ""now_to_dcrs_stock_totqy"": ""712,840"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""712,840"", ""istc_totqy"": ""8,064,765"", ""tesstk_co"": ""358,030"", ""distb_stock_co"": ""7,706,735"", ""stlm_dt"": ""2022-12-31""}",8064765.0
OpenDART_stockTotqySttus,866062,엘티씨,ltc,170920,2022,비고,,"{""rcept_no"": ""20230321001487"", ""corp_cls"": ""K"", ""corp_code"": ""00866062"", ""corp_name"": ""엘티씨"", ""se"": ""비고"", ""isu_stock_totqy"": ""-"", ""now_to_isu_stock_totqy"": ""-"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""보통주 전환"", ""istc_totqy"": ""-"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""-"", ""stlm_dt"": ""2022-12-31""}",
OpenDART_stockTotqySttus,866062,엘티씨,ltc,170920,2023,보통주,9411560.0,"{""rcept_no"": ""20240321001742"", ""corp_cls"": ""K"", ""corp_code"": ""00866062"", ""corp_name"": ""엘티씨"", ""se"": ""보통주"", ""isu_stock_totqy"": ""17,500,000"", ""now_to_isu_stock_totqy"": ""9,411,560"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""9,411,560"", ""tesstk_co"": ""528,454"", ""distb_stock_co"": ""8,883,106"", ""stlm_dt"": ""2023-12-31""}",9411560.0
OpenDART_stockTotqySttus,866062,엘티씨,ltc,170920,2023,우선주,2500000.0,"{""rcept_no"": ""20240321001742"", ""corp_cls"": ""K"", ""corp_code"": ""00866062"", ""corp_name"": ""엘티씨"", ""se"": ""우선주"", ""isu_stock_totqy"": ""2,500,000"", ""now_to_isu_stock_totqy"": ""712,840"", ""now_to_dcrs_stock_totqy"": ""712,840"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""712,840"", ""istc_totqy"": ""-"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""-"", ""stlm_dt"": ""2023-12-31""}",2500000.0
OpenDART_stockTotqySttus,866062,엘티씨,ltc,170920,2023,합계,9411560.0,"{""rcept_no"": ""20240321001742"", ""corp_cls"": ""K"", ""corp_code"": ""00866062"", ""corp_name"": ""엘티씨"", ""se"": ""합계"", ""isu_stock_totqy"": ""20,000,000"", ""now_to_isu_stock_totqy"": ""10,124,400"", ""now_to_dcrs_stock_totqy"": ""712,840"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""712,840"", ""istc_totqy"": ""9,411,560"", ""tesstk_co"": ""528,454"", ""distb_stock_co"": ""8,883,106"", ""stlm_dt"": ""2023-12-31""}",9411560.0
OpenDART_stockTotqySttus,866062,엘티씨,ltc,170920,2023,비고,,"{""rcept_no"": ""20240321001742"", ""corp_cls"": ""K"", ""corp_code"": ""00866062"", ""corp_name"": ""엘티씨"", ""se"": ""비고"", ""isu_stock_totqy"": ""-"", ""now_to_isu_stock_totqy"": ""-"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""-"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""-"", ""stlm_dt"": ""2023-12-31""}",
OpenDART_stockTotqySttus,866062,엘티씨,ltc,170920,2024,보통주,9805620.0,"{""rcept_no"": ""20250328001821"", ""corp_cls"": ""K"", ""corp_code"": ""00866062"", ""corp_name"": ""엘티씨"", ""se"": ""보통주"", ""isu_stock_totqy"": ""17,500,000"", ""now_to_isu_stock_totqy"": ""9,805,620"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""9,805,620"", ""tesstk_co"": ""528,454"", ""distb_stock_co"": ""9,277,166"", ""stlm_dt"": ""2024-12-31""}",9805620.0
OpenDART_stockTotqySttus,866062,엘티씨,ltc,170920,2024,우선주,2500000.0,"{""rcept_no"": ""20250328001821"", ""corp_cls"": ""K"", ""corp_code"": ""00866062"", ""corp_name"": ""엘티씨"", ""se"": ""우선주"", ""isu_stock_totqy"": ""2,500,000"", ""now_to_isu_stock_totqy"": ""712,840"", ""now_to_dcrs_stock_totqy"": ""712,840"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""712,840"", ""istc_totqy"": ""-"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""-"", ""stlm_dt"": ""2024-12-31""}",2500000.0
OpenDART_stockTotqySttus,866062,엘티씨,ltc,170920,2024,합계,9805620.0,"{""rcept_no"": ""20250328001821"", ""corp_cls"": ""K"", ""corp_code"": ""00866062"", ""corp_name"": ""엘티씨"", ""se"": ""합계"", ""isu_stock_totqy"": ""20,000,000"", ""now_to_isu_stock_totqy"": ""10,518,460"", ""now_to_dcrs_stock_totqy"": ""712,840"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""712,840"", ""istc_totqy"": ""9,805,620"", ""tesstk_co"": ""528,454"", ""distb_stock_co"": ""9,277,166"", ""stlm_dt"": ""2024-12-31""}",9805620.0
OpenDART_stockTotqySttus,866062,엘티씨,ltc,170920,2024,비고,,"{""rcept_no"": ""20250328001821"", ""corp_cls"": ""K"", ""corp_code"": ""00866062"", ""corp_name"": ""엘티씨"", ""se"": ""비고"", ""isu_stock_totqy"": ""-"", ""now_to_isu_stock_totqy"": ""-"", ""now_to_dcrs_stock_totqy"": ""-"", ""redc"": ""-"", ""profit_incnr"": ""-"", ""rdmstk_repy"": ""-"", ""etc"": ""-"", ""istc_totqy"": ""-"", ""tesstk_co"": ""-"", ""distb_stock_co"": ""-"", ""stlm_dt"": ""2024-12-31""}",
